x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
   3.32285,   3.88315,   1.94254,   4.71445,   1.78102,   7.91926,   4.33032,   9.18375,   7.92064,   3.72846,  48.72643
   9.03788,   9.56031,   0.48927,   4.12422,   3.59144,   9.50530,   3.44873,   8.46244,   0.99819,   6.21711,  55.43489
   9.70308,   4.23768,   0.21130,   7.69962,   2.58907,   6.64643,   0.24022,   8.29211,   7.68498,   8.55886,  55.86336
   8.99451,   4.36049,   6.05514,   8.01523,   8.84473,   2.52358,   0.96250,   2.05166,   6.59659,   3.43628,  51.84071
   8.80261,   1.63307,   2.73623,   1.34871,   3.42045,   2.09617,   7.68732,   6.65300,   1.01088,   4.44223,  39.83068
   5.95846,   0.77689,   6.37593,   1.04530,   3.98226,   1.98811,   9.18693,   9.82874,   3.29955,   8.12994,  50.57209
   6.59770,   6.33728,   5.78661,   7.28963,   3.45622,   8.38024,   8.47095,   2.28088,   6.79753,   0.16876,  55.56580
   7.53396,   0.64854,   9.25053,   8.86252,   5.04050,   1.17731,   1.38530,   7.43682,   1.93502,   7.83610,  51.10661
   2.29984,   1.09497,   9.08194,   2.11797,   5.52748,   1.53561,   7.16183,   7.73504,   5.58530,   1.16453,  43.30451
   5.08846,   5.63169,   5.22372,   0.32553,   8.40951,   5.06985,   2.92346,   9.25744,   1.34459,   3.64581,  46.92008
   1.44916,   2.70949,   5.46730,   7.18407,   4.76433,   2.86167,   9.39948,   9.93186,   1.51792,   4.84373,  50.12901
   8.97921,   9.95929,   3.06574,   0.34018,   6.58193,   1.71402,   4.24973,   2.40349,   2.83255,   5.40092,  45.52706
   6.61946,   2.39263,   9.13069,   7.98948,   6.46035,   2.82565,   6.01409,   5.28002,   7.81636,   1.81825,  56.34700
   3.53567,   2.09616,   0.31955,   2.41737,   9.89645,   2.66164,   3.96068,   2.90018,   2.31400,   3.69025,  33.79196
   4.53530,   1.59391,   8.51293,   5.03339,   6.29785,   8.36427,   5.58649,   0.34009,   7.04347,   8.60969,  55.91738
   6.55869,   4.68525,   5.34304,   8.34034,   6.88981,   4.53107,   8.13509,   5.14007,   5.71778,   0.80465,  56.14578
   1.02826,   3.48874,   1.52278,   0.96474,   9.85777,   6.77524,   0.43730,   3.70255,   6.16638,   9.07941,  43.02316
   7.27110,   4.23207,   8.59718,   7.78572,   9.53271,   8.59047,   6.01621,   1.66998,   5.29056,   0.95534,  59.94135
   0.52303,   3.33056,   7.58948,   2.19511,   9.88617,   2.19318,   4.70425,   0.96754,   4.75956,   4.04197,  40.19085
   2.92804,   4.05276,   9.93709,   8.27065,   5.88377,   3.68045,   1.09718,   7.93459,   5.14174,   9.21581,  58.14208
   2.29724,   4.13584,   7.32491,   4.93453,   0.62099,   7.49230,   0.26506,   1.42762,   9.70967,   1.82716,  40.03532
   1.13816,   9.55010,   3.12864,   4.86320,   9.64952,   4.45825,   0.77564,   5.05508,   3.04481,   1.89892,  43.56233
   1.71998,   0.85363,   2.76885,   7.61708,   2.15796,   1.00155,   6.97594,   8.11209,   6.91108,   3.66604,  41.78419
   9.40057,   1.74669,   9.56336,   6.55028,   3.06500,   7.34022,   6.89407,   2.69378,   6.79688,   5.41921,  59.47006
   9.34531,   5.91017,   4.49015,   6.97040,   3.12170,   0.14595,   8.49560,   3.48793,   3.88392,   0.62254,  46.47367
   7.11817,   2.39980,   3.85802,   9.82817,   1.77569,   9.62718,   6.98357,   0.03338,   8.66582,   7.51935,  57.80916
   7.55556,   7.04850,   4.65497,   2.09391,   9.58209,   3.68189,   7.41346,   4.24709,   3.86727,   4.77069,  54.91544
   4.78174,   6.21031,   9.63818,   9.77092,   0.21118,   6.53813,   6.75030,   1.83726,   3.86859,   8.75041,  58.35703
   2.81454,   0.75988,   0.73691,   6.09598,   1.86421,   0.27801,   5.77599,   8.47908,   1.64252,   1.00289,  29.45000
   3.99561,   7.33802,   5.63659,   4.13119,   0.19669,   6.21278,   9.48540,   2.80968,   9.81438,   3.63910,  53.25944
   2.71427,   1.02836,   7.38675,   1.92660,   2.61511,   6.50494,   4.02428,   7.91632,   6.71535,   2.15184,  42.98382
   2.49223,   0.02639,   5.79485,   6.81457,   3.70506,   8.10079,   1.41651,   4.98058,   0.50243,   7.90576,  41.73917
   8.36030,   7.83825,   1.76251,   8.05173,   6.23164,   8.68461,   2.99200,   1.85485,   2.20274,   1.30096,  49.27959
   6.77809,   4.60882,   6.39470,   3.94737,   4.20166,   4.78096,   0.68737,   2.74678,   9.19604,   5.66516,  49.00696
   8.93365,   1.98134,   8.94821,   0.83777,   7.81399,   0.96015,   1.59542,   5.22897,   5.79996,   5.65775,  47.75722
   9.09564,   8.95549,   8.33330,   3.97850,   7.26721,   1.93112,   2.43599,   5.86343,   5.41437,   1.90715,  55.18220
   3.00583,   3.71045,   3.48638,   3.49451,   7.01518,   7.14268,   7.62883,   8.00439,   2.68633,   8.78796,  54.96255
   1.91024,   7.84849,   0.00434,   7.03921,   2.83313,   0.08118,   6.17357,   0.38840,   6.97358,   8.43138,  41.68351
   5.26678,   0.55939,   8.60164,   0.67559,   2.45175,   3.73838,   7.79704,   2.38702,   2.73502,   6.43263,  40.64524
   1.83137,   5.44203,   7.01488,   3.05739,   2.07839,   0.57255,   4.05388,   2.88533,   1.70113,   9.53907,  38.17603
   7.72079,   4.49336,   9.12729,   6.64929,   3.82223,   3.51487,   7.40547,   7.46576,   3.85112,   4.79922,  58.84941
   2.49106,   8.90928,   3.02575,   9.61239,   7.66031,   4.30440,   5.01580,   1.08559,   2.89140,   5.48012,  50.47610
   6.30711,   5.53684,   4.36373,   5.74695,   5.83066,   1.47137,   4.02745,   8.87249,   0.44101,   6.89768,  49.49528
   8.68640,   7.36347,   5.72864,   1.51383,   9.82233,   1.29775,   2.11315,   2.92595,   0.39576,   5.65038,  45.49765
   5.98766,   2.22689,   2.56541,   1.87707,   1.16171,   7.74251,   9.98196,   9.69466,   4.18200,   8.24863,  53.66849
   5.11030,   0.77573,   0.46475,   6.81884,   0.76768,   6.33699,   4.88397,   7.62810,   4.39125,   9.68560,  46.86323
   3.81547,   8.05105,   5.54689,   4.91486,   9.36498,   9.29802,   1.85386,   2.41805,   6.22907,   0.75984,  52.25206
   8.31097,   1.22915,   2.85914,   6.12901,   8.50301,   1.21848,   5.26937,   3.06584,   5.71516,   2.06677,  44.36690
   6.91096,   4.46872,   0.18412,   4.15356,   7.12292,   6.31209,   1.59031,   9.52674,   6.81891,   4.86375,  51.95210
   1.17916,   0.31868,   1.98270,   5.29572,   6.11183,   1.49913,   1.50510,   1.65538,   2.29857,   1.03355,  22.87981
   6.71979,   3.40249,   0.69863,   5.26264,   7.49905,   6.99815,   0.31000,   4.59538,   1.53644,   3.02367,  40.04623
   7.60636,   4.51062,   5.05875,   1.06336,   7.17634,   6.68717,   2.31630,   0.65911,   5.71060,   8.85933,  49.64793
   6.27439,   4.14807,   5.72272,   6.47877,   9.97693,   6.54934,   8.16634,   2.84906,   0.48673,   8.81123,  59.46358
   7.03866,   6.46653,   1.91469,   4.55988,   4.99067,   0.75746,   0.45780,   2.21394,   0.75993,   5.78531,  34.94485
   0.09421,   7.68978,   1.32342,   7.95864,   1.86361,   7.12507,   1.24830,   2.33852,   0.52693,   9.95803,  40.12654
   1.21812,   2.63366,   1.38351,   9.54440,   3.50163,   6.53769,   6.34231,   8.60166,   0.33626,   1.58002,  41.67927
   4.17884,   2.43371,   1.38796,   3.52358,   9.88400,   1.11248,   2.78401,   2.40361,   6.99270,   7.01006,  41.71096
   9.57568,   8.91161,   3.13853,   5.36830,   1.31517,   5.95491,   7.17972,   2.00730,   0.59010,   3.37543,  47.41675
   1.79835,   6.69339,   7.39359,   8.28739,   6.26105,   6.96005,   2.05588,   6.48416,   5.06937,   1.78400,  52.78724
   4.61293,   6.60815,   9.64721,   3.30635,   4.47321,   7.81542,   2.87139,   8.20924,   8.09042,   4.20606,  59.84038
   9.19453,   8.27001,   1.33582,   4.72004,   8.49730,   8.43782,   7.25788,   3.17540,   2.34761,   4.11469,  57.35110
   4.30104,   8.42161,   9.09533,   8.55507,   5.18719,   9.02771,   6.58227,   3.99393,   6.16844,   9.54641,  70.87899
   3.62376,   2.07866,   5.84255,   0.84208,   3.69811,   9.85761,   8.12675,   7.11318,   3.48424,   7.64844,  52.31537
   4.15552,   0.51970,   8.59650,   3.93552,   0.27184,   5.79915,   8.34317,   9.22541,   1.51535,   6.65428,  49.01645
   5.42109,   4.31648,   0.58027,   7.60182,   1.36331,   1.14878,   7.23835,   2.22808,   9.19458,   8.19566,  47.28841
   5.03832,   0.03485,   1.70388,   7.65228,   9.60373,   0.42146,   9.61742,   1.58877,   1.01187,   7.87435,  44.54692
   4.80136,   7.99416,   7.28643,   4.49248,   1.74700,   8.66830,   6.40934,   3.09712,   0.27470,   6.18060,  50.95149
   8.85624,   3.41872,   8.23802,   1.62227,   4.45183,   1.17576,   4.07496,   5.72271,   9.11945,   8.42409,  55.10403
   9.71444,   9.26030,   1.01585,   0.34106,   2.83281,   2.13539,   5.85969,   3.80942,   3.83469,   9.50540,  48.30906
   4.51431,   8.37831,   7.30526,   7.41131,   2.13749,   1.67557,   1.32330,   0.59992,   2.71061,   9.66792,  45.72398
   7.54020,   7.07697,   1.74802,   7.68487,   2.68121,   6.78340,   1.92765,   0.21160,   6.07051,   0.89470,  42.61913
   5.27850,   4.01777,   3.23077,   3.64573,   6.12729,   2.27448,   8.32030,   0.28787,   4.67586,   2.27453,  40.13309
   6.45694,   3.03806,   3.29253,   3.61031,   6.61777,   9.50826,   4.94207,   1.40722,   7.53367,   4.22532,  50.63214
   1.77012,   4.92231,   9.90271,   7.70953,   8.77888,   2.54704,   5.85214,   6.58944,   4.44526,   1.37041,  53.88783
   8.37364,   2.16577,   7.28966,   5.87955,   4.13075,   2.85431,   3.23777,   0.66590,   2.67808,   0.48659,  37.76201
   4.76588,   2.30684,   1.03161,   8.34003,   9.14940,   4.07056,   3.28253,   3.22982,   8.81506,   4.07288,  49.06459
   2.87626,   1.88992,   5.09509,   7.26195,   5.35084,   1.29304,   0.26707,   5.78972,   4.08846,   9.37286,  43.28520
   9.94118,   4.60779,   4.28980,   1.73503,   5.06601,   0.11372,   9.79217,   6.19452,   8.51249,   3.71498,  53.96768
   9.49167,   0.82356,   4.24538,   0.65399,   9.85210,   3.47765,   3.87850,   9.05136,   1.46654,   4.31631,  47.25705
   9.53679,   7.37548,   6.65585,   4.72762,   8.24427,   0.86021,   0.36758,   4.01301,   3.37134,   9.96695,  55.11908
   9.41909,   5.97578,   9.40107,   6.60510,   4.83670,   5.05561,   4.28259,   0.18303,   5.13079,   4.58211,  55.47187
   6.77598,   9.57797,   0.17337,   0.70812,   9.50269,   5.13937,   1.77432,   6.60375,   1.05665,   5.75029,  47.06253
   4.06717,   9.61020,   2.64000,   5.39011,   7.46726,   1.40621,   4.36801,   9.17213,   9.53292,   9.15627,  62.81028
   0.52461,   3.18434,   0.85132,   7.98068,   4.31865,   5.56486,   7.49267,   9.68922,   2.82002,   8.91685,  51.34321
   1.90304,   4.79979,   2.83646,   4.30555,   7.27111,   6.94692,   4.62932,   2.41480,   6.08577,   2.67625,  43.86902
   2.96767,   3.41009,   3.48123,   8.44255,   6.92501,   0.75169,   4.69438,   1.16382,   9.25228,   7.32112,  48.40984
   3.77417,   2.50005,   8.95768,   2.63869,   5.90189,   6.32593,   3.20265,   0.51447,   4.61311,   9.03840,  47.46703
   0.75604,   7.54322,   9.17534,   1.96040,   4.24755,   0.90333,   5.85902,   8.22368,   4.59310,   7.06982,  50.33150
   8.14606,   7.33040,   2.41808,   9.60756,   6.53542,   0.01004,   1.80818,   2.04672,   7.71930,   2.59767,  48.21945
   7.92576,   9.40678,   6.02945,   4.56626,   0.25290,   2.28088,   5.81918,   1.17796,   7.14642,   7.76814,  52.37374
   8.46973,   3.28636,   2.79218,   5.53220,   4.36962,   1.21007,   9.89218,   4.90286,   8.60171,   6.00334,  55.06026
   4.26265,   4.04822,   4.63978,   5.66170,   0.18386,   9.74552,   6.78975,   0.81790,   7.51249,   7.36257,  51.02443
   4.93929,   8.67950,   5.85770,   5.05559,   4.44541,   0.13989,   6.68829,   7.76084,   8.84074,   6.79440,  59.20164
   5.70214,   5.40612,   1.72238,   3.82924,   4.27681,   7.12318,   5.81303,   8.33701,   2.32099,   7.79318,  52.32409
   4.09737,   6.13609,   9.15423,   4.76693,   5.32755,   3.00253,   3.71042,   5.92827,   6.37665,   2.30426,  50.80430
   4.65865,   9.25611,   8.59922,   6.78525,   7.14744,   2.90410,   8.90227,   0.18852,   9.30453,   2.96454,  60.71064
   6.04545,   4.19756,   7.38310,   1.14190,   9.38822,   9.99615,   3.66797,   1.69929,   1.64189,   5.95393,  51.11546
   9.41506,   1.42279,   8.19366,   7.24752,   0.77404,   8.06587,   9.40897,   4.67487,   9.13448,   0.76660,  59.10386
   4.00424,   9.24601,   4.12269,   4.74120,   2.08158,   3.31633,   4.38776,   3.13046,   0.77496,   8.20834,  44.01357
   3.25983,   5.20092,   2.20065,   0.20609,   2.43743,   7.74293,   6.22730,   1.42122,   4.37848,   2.74513,  35.81999
   0.45554,   1.36935,   7.30801,   8.30516,   0.54019,   1.38518,   5.94551,   2.07659,   4.33239,   2.20343,  33.92134
   3.23944,   9.04442,   1.42252,   1.56310,   1.07516,   5.53392,   4.74006,   2.81957,   0.41662,   9.99023,  39.84504
   7.66484,   7.86328,   9.10222,   8.19694,   0.99569,   8.97857,   7.73073,   2.69848,   3.44706,   7.79733,  64.47515
   7.14260,   6.23727,   7.03903,   5.29388,   0.90820,   0.96371,   3.38679,   0.64972,   8.10804,   5.63865,  45.36790
   3.83855,   5.26966,   6.18216,   2.25868,   8.54595,   4.29978,   8.28901,   1.45538,   8.24506,   4.41002,  52.79425
   9.45640,   8.07765,   5.57052,   7.39515,   5.49784,   6.09786,   2.59399,   2.91305,   1.82287,   9.52087,  58.94619
   2.65916,   4.31161,   7.08589,   3.28871,   4.32489,   9.29078,   9.61201,   2.96528,   2.57918,   4.73648,  50.85398
   2.05961,   2.33273,   4.29422,   5.38825,   3.49098,   4.65644,   9.98627,   1.64516,   9.32225,   2.36430,  45.54022
   7.93036,   0.95786,   3.07978,   5.26439,   4.56820,   4.07579,   2.37173,   1.43122,   6.54711,   7.71082,  43.93725
   9.51113,   2.20869,   6.08091,   8.01272,   0.23797,   6.74849,   8.85484,   0.48005,   0.74606,   8.97761,  51.85846
   8.99136,   7.07580,   7.53174,   4.63920,   9.62726,   0.82458,   1.93849,   4.51557,   8.55810,   8.41814,  62.12024
   4.74981,   1.97622,   8.29054,   0.17371,   6.93977,   8.68608,   6.35859,   9.44217,   5.95478,   6.77887,  59.35053
   8.40605,   6.66778,   4.70768,   1.11748,   8.25176,   5.89714,   8.50648,   3.17375,   1.02708,   8.90046,  56.65567
   8.33905,   0.15897,   7.40213,   9.80805,   8.65669,   5.70976,   3.32295,   7.82843,   4.96151,   3.81595,  60.00349
   5.12676,   1.25340,   4.88007,   7.97922,   7.77942,   9.68980,   8.56591,   3.84188,   2.25204,   3.96928,  55.33780
   5.01140,   1.07793,   1.03783,   3.02936,   6.05616,   4.03932,   1.91056,   4.14375,   4.06177,   0.73303,  31.10112
   4.07799,   6.82129,   0.57628,   9.60697,   8.42389,   9.27718,   8.87855,   7.52665,   0.23220,   8.91653,  64.33753
   7.92382,   8.00886,   9.15605,   0.60869,   7.84514,   9.79866,   6.55603,   4.36901,   1.90250,   2.71658,  58.88535
   4.39508,   6.63659,   8.50796,   5.36293,   0.29930,   9.69905,   8.58632,   7.08706,   1.37779,   1.27900,  53.23109
   9.43629,   9.18887,   6.67294,   2.69073,   2.33295,   6.47747,   8.28908,   8.68214,   2.73672,   8.70677,  65.21397
   4.92661,   4.43294,   1.21395,   6.82501,   9.53010,   9.10359,   6.41127,   2.82814,   4.13183,   7.95407,  57.35751
   3.71164,   4.76504,   4.11802,   6.76709,   6.08034,   4.32415,   8.53360,   6.05823,   7.52934,   6.83948,  58.72692
   0.97902,   6.09055,   4.94047,   2.86420,   2.05137,   9.64992,   1.83282,   8.53270,   1.00482,   0.30718,  38.25306
   8.84101,   5.55242,   6.55430,   9.73643,   9.88592,   0.22029,   9.53014,   4.75071,   7.86364,   7.22187,  70.15672
   5.35419,   1.27288,   1.15546,   2.77936,   4.78340,   0.95806,   8.29210,   9.38789,   1.00057,   7.18908,  42.17297
   9.87745,   5.59538,   6.48855,   0.01810,   9.53867,   5.97646,   6.77004,   3.25517,   1.15748,   7.02043,  55.69772
   0.01747,   4.89167,   0.13347,   7.43361,   2.15154,   7.63372,   3.40752,   2.37945,   8.65154,   9.72044,  46.42043
   5.43021,   0.72877,   9.73483,   6.20805,   4.99992,   3.59185,   3.74892,   4.49267,   6.52618,   2.84198,  48.30339
   9.73219,   8.04968,   8.61175,   8.53044,   9.17368,   8.42866,   6.38810,   7.32894,   6.12442,   0.02749,  72.39536
   8.95894,   5.04043,   6.08358,   0.28815,   8.62965,   8.13641,   0.98467,   3.54301,   6.25124,   8.16096,  56.07704
   6.35985,   3.75284,   1.02202,   8.49037,   0.43021,   0.97873,   4.67197,   3.16293,   0.29900,   1.94828,  31.11620
   6.33635,   4.27206,   7.44314,   3.04806,   2.31723,   5.49604,   3.31330,   6.77234,   3.00247,   2.79849,  44.79946
   0.60119,   6.85581,   7.12419,   1.53434,   3.81578,   7.41519,   7.90768,   9.93010,   8.25525,   9.59130,  63.03083
   6.11740,   6.83805,   0.39724,   8.74430,   6.80661,   2.76522,   4.49461,   4.98009,   6.12131,   4.01831,  51.28313
   2.64622,   0.82843,   6.02090,   7.37422,   1.45325,   1.36473,   3.22100,   7.60437,   3.44266,   1.18939,  35.14516
   9.37815,   1.71015,   1.39347,   8.47166,   4.76460,   2.52457,   0.43995,   3.74282,   2.22883,   4.37489,  39.02909
   6.03610,   3.62946,   2.01589,   5.82362,   7.64825,   1.85337,   4.65224,   3.24745,   3.11160,   6.56764,  44.58561
   6.03237,   2.32853,   8.86065,   0.04598,   4.14332,   3.55138,   5.04344,   4.34618,   1.49886,   5.02155,  40.87226
   1.01620,   7.10636,   8.23230,   6.21857,   3.56482,   9.16683,   2.60223,   0.49471,   7.86238,   8.59945,  54.86384
   5.28585,   0.05832,   9.19472,   7.42263,   8.00527,   9.37469,   5.99616,   8.93081,   1.37653,   1.19921,  56.84418
   0.27033,   0.81571,   2.78344,   6.18995,   9.51772,   7.65305,   0.79746,   9.05065,   0.47095,   5.76374,  43.31301
   8.82542,   9.94839,   3.98538,   1.97291,   4.06812,   4.84570,   3.49937,   7.22349,   3.72842,   5.27365,  53.37085
   8.07147,   9.38543,   5.85110,   8.23852,   1.28873,   1.44818,   0.94560,   4.72195,   8.39139,   2.37526,  50.71762
   3.88903,   5.60169,   7.83502,   8.02317,   9.92574,   5.67772,   8.66511,   5.71987,   4.37515,   9.85343,  69.56593
   8.18657,   8.59995,   0.02986,   9.40910,   6.59674,   8.19045,   1.06861,   3.46892,   0.95118,   5.03737,  51.53875
   0.53742,   1.89814,   4.38303,   4.16067,   4.21420,   8.31624,   8.86193,   3.62628,   1.24566,   2.49727,  39.74084
   2.35268,   0.74915,   1.57905,   7.87996,   5.13507,   9.88296,   4.82345,   6.13355,   8.51857,   6.23699,  53.29144
   6.69155,   0.12266,   0.74588,   6.26602,   2.85646,   6.12783,   0.33400,   0.30167,   0.47242,   8.51345,  32.43194
   4.73814,   3.25300,   9.27416,   1.00778,   2.18675,   5.07524,   1.93788,   3.07256,   1.86049,   2.77394,  35.17995
   9.62823,   0.42252,   2.00095,   6.56937,   3.44797,   7.48141,   4.15549,   9.06624,   3.30217,   2.63743,  48.71176
   9.83134,   1.98568,   3.57012,   6.03375,   2.40901,   6.08382,   6.81134,   2.64215,   1.68429,   0.44167,  41.49317
   6.44285,   4.83155,   8.42775,   4.60967,   4.26386,   4.94236,   1.81078,   4.57813,   4.25486,   9.66853,  53.83034
   7.53040,   2.20575,   7.24597,   1.14034,   5.43708,   4.42084,   4.87239,   7.30709,   8.58593,   3.68637,  52.43217
   8.81209,   5.88304,   0.09140,   0.09942,   7.39569,   4.25531,   3.91146,   0.98670,   9.81557,   8.85495,  50.10564
   7.70490,   9.84207,   0.25683,   0.25093,   8.83486,   9.26182,   2.77846,   3.16989,   9.39442,   7.28146,  58.77563
   3.30161,   1.45460,   1.44492,   7.85658,   7.66621,   9.01034,   6.70137,   4.83432,   7.79451,   6.95612,  57.02057
   6.35792,   1.26808,   3.53945,   7.81319,   1.50928,   4.35237,   5.58500,   0.39560,   7.52385,   5.85841,  44.20317
   2.62473,   4.31004,   1.92818,   7.27871,   2.72387,   9.86421,   1.35159,   0.70870,   2.94986,   7.71284,  41.45272
   2.73475,   2.21276,   1.90611,   5.91255,   8.82699,   9.39164,   3.24775,   3.29600,   8.02048,   7.98087,  53.52990
   8.42924,   1.01591,   4.10563,   4.99418,   5.30664,   9.82135,   5.17249,   5.93701,   2.29356,   7.38252,  54.45853
   8.43138,   9.20974,   4.98644,   9.33436,   6.22884,   0.34084,   3.85532,   8.87857,   2.75576,   0.71861,  54.73986
   1.64479,   5.31211,   8.54692,   2.55181,   1.32617,   7.65845,   6.84692,   0.90830,   9.30264,   8.01401,  52.11211
   3.16563,   5.18782,   1.01459,   7.76259,   0.81953,   7.46382,   7.66301,   5.26418,   4.61791,   0.16770,  43.12679
   8.73588,   4.80135,   8.34888,   0.46293,   1.65988,   5.97950,   7.07450,   4.31410,   3.38634,   2.60153,  47.36489
   6.27100,   2.03038,   6.95934,   3.42425,   2.38301,   4.58389,   9.99367,   2.25179,   8.88995,   1.20894,  47.99623
   4.25204,   0.19996,   2.44376,   8.92836,   2.26144,   6.31019,   2.09929,   9.82315,   9.46080,   8.11804,  53.89702
   9.28255,   3.09972,   7.67937,   9.74829,   9.26171,   8.03686,   3.29483,   7.98415,   5.99893,   5.42384,  69.81027
