x1,x2,y1
   1.62478,  75.00000,  28.41014
   1.80758, 145.00000,  44.37833
   1.67545,  96.00000,  34.19869
   1.83160, 165.00000,  49.18406
   1.51073, 110.00000,  48.19712
   1.81319,  41.00000,  12.47087
   1.57825,  61.00000,  24.48929
   1.74543, 198.00000,  64.99210
   1.67425,  87.00000,  31.03696
   1.58132, 136.00000,  54.38754
   1.68322, 188.00000,  66.35551
   1.92646, 142.00000,  38.26212
   1.74694,  84.00000,  27.52459
   1.83568, 134.00000,  39.76594
   1.50019,  98.00000,  43.54454
   1.64291,  43.00000,  15.93101
   1.64675,  29.00000,  10.69409
   1.99083,  67.00000,  16.90472
   1.66242, 132.00000,  47.76314
   1.91991, 135.00000,  36.62442
   1.82711, 159.00000,  47.62869
   1.60116, 127.00000,  49.53780
   1.75887, 143.00000,  46.22388
   1.83835,  58.00000,  17.16218
   1.71930, 134.00000,  45.33144
   1.70361, 154.00000,  53.06139
   1.76573,  73.00000,  23.41394
   1.86953, 193.00000,  55.21929
   1.91076, 159.00000,  43.54966
   1.89508,  25.00000,   6.96125
   1.80166, 103.00000,  31.73149
   1.72287,  61.00000,  20.55070
   1.58841,  68.00000,  26.95148
   1.70435, 159.00000,  54.73675
   1.77194,  39.00000,  12.42130
   1.77810,  92.00000,  29.09893
   1.89377, 151.00000,  42.10390
   1.71965,  36.00000,  12.17364
   1.81412,  89.00000,  27.04317
   1.65458,  57.00000,  20.82084
   1.66771, 150.00000,  53.93243
   1.57707, 169.00000,  67.94955
   1.69304,  54.00000,  18.83902
   1.92372, 188.00000,  50.80131
   1.85355, 197.00000,  57.33987
   1.81135,  72.00000,  21.94452
   1.63167, 123.00000,  46.19970
   1.56940,  27.00000,  10.96217
   1.71968, 122.00000,  41.25367
   1.91880,  87.00000,  23.62989
   1.93491,  54.00000,  14.42358
   1.87210, 112.00000,  31.95643
   1.62007, 164.00000,  62.48539
   1.53804, 116.00000,  49.03705
   1.84061,  97.00000,  28.63164
   1.68822,  25.00000,   8.77169
   1.69247, 125.00000,  43.63816
   1.73896, 140.00000,  46.29660
   1.54739, 147.00000,  61.39305
   1.74573,  26.00000,   8.53142
   1.68072,  87.00000,  30.79853
   1.89662, 108.00000,  30.02376
   1.75234, 175.00000,  56.99055
   1.79594,  87.00000,  26.97335
   1.80235,  48.00000,  14.77621
   1.81385, 189.00000,  57.44584
   1.57565, 162.00000,  65.25261
   1.95864, 198.00000,  51.61240
   1.86340,  34.00000,   9.79191
   1.53653, 163.00000,  69.04085
   1.98399, 129.00000,  32.77262
   1.95242,  26.00000,   6.82067
   1.58085,  81.00000,  32.41187
   1.88028, 191.00000,  54.02431
   1.79203, 102.00000,  31.76199
   1.73908,  40.00000,  13.22581
   1.69637,  46.00000,  15.98517
   1.73995,  97.00000,  32.04045
   1.62811,  97.00000,  36.59375
   1.84014,  86.00000,  25.39787
   1.52347,  85.00000,  36.62257
   1.85101,  38.00000,  11.09091
   1.60120, 112.00000,  43.68471
   1.85733,  48.00000,  13.91434
   1.62879, 153.00000,  57.67154
   1.99418,  48.00000,  12.07020
   1.69066, 160.00000,  55.97689
   1.75810,  29.00000,   9.38234
   1.74693,  67.00000,  21.95451
   1.60443,  35.00000,  13.59652
   1.94939,  87.00000,  22.89410
   1.64290,  27.00000,  10.00327
   1.84999, 152.00000,  44.41233
   1.58156, 113.00000,  45.17615
   1.97086, 199.00000,  51.23218
   1.73806, 192.00000,  63.55840
   1.50028,  78.00000,  34.65360
   1.82214,  59.00000,  17.76999
   1.95727, 195.00000,  50.90180
   1.50206, 196.00000,  86.87189
   1.96317,  74.00000,  19.20058
   1.71897,  65.00000,  21.99757
   1.58607,  74.00000,  29.41623
   1.88224, 168.00000,  47.41956
   1.85334, 180.00000,  52.40381
   1.68651, 126.00000,  44.29874
   1.60973, 163.00000,  62.90424
   1.81017, 132.00000,  40.28418
   1.93855, 183.00000,  48.69651
   1.94960, 151.00000,  39.72683
   1.63294, 108.00000,  40.50265
   1.78261,  67.00000,  21.08447
   1.75132, 112.00000,  36.51640
   1.85582, 156.00000,  45.29550
   1.96406,  43.00000,  11.14699
   1.82085,  78.00000,  23.52584
   1.56222,  74.00000,  30.32135
   1.54054, 155.00000,  65.31079
   1.93487,  33.00000,   8.81474
   1.63796,  45.00000,  16.77278
   1.80916, 171.00000,  52.24443
   1.89010, 133.00000,  37.22899
   1.99849,  43.00000,  10.76624
   1.52406, 117.00000,  50.37116
   1.83392,  75.00000,  22.29987
   1.82454, 138.00000,  41.45459
   1.81728,  46.00000,  13.92879
   1.67829, 161.00000,  57.15968
   1.87944,  34.00000,   9.62550
   1.93217, 149.00000,  39.91134
   1.66743,  84.00000,  30.21234
   1.88775, 110.00000,  30.86769
   1.92234,  66.00000,  17.85999
   1.80378,  44.00000,  13.52343
   1.75460, 149.00000,  48.39843
   1.59569, 194.00000,  76.19113
   1.69612,  43.00000,  14.94708
   1.71726,  26.00000,   8.81659
   1.52712,  66.00000,  28.30089
   1.93867, 120.00000,  31.92817
   1.74481,  30.00000,   9.85427
   1.63410,  28.00000,  10.48576
   1.99605, 118.00000,  29.61685
   1.63485,  93.00000,  34.79570
   1.57587, 172.00000,  69.26048
   1.58427, 158.00000,  62.95058
   1.63743, 153.00000,  57.06438
   1.77863,  94.00000,  29.71363
   1.50722, 138.00000,  60.74695
   1.50250,  94.00000,  41.63903
   1.69238,  74.00000,  25.83663
   1.84671, 144.00000,  42.22465
   1.97082, 157.00000,  40.42079
   1.96714, 163.00000,  42.12269
   1.64302, 128.00000,  47.41581
   1.79221, 179.00000,  55.72805
   1.85148,  64.00000,  18.66995
   1.54584,  56.00000,  23.43462
   1.66642, 196.00000,  70.58050
   1.95239,  27.00000,   7.08322
   1.94310, 165.00000,  43.70125
   1.56598, 196.00000,  79.92513
   1.52661,  38.00000,  16.30533
   1.76197, 141.00000,  45.41725
   1.77018,  33.00000,  10.53129
   1.90726, 106.00000,  29.13979
   1.94746, 137.00000,  36.12296
   1.85157,  95.00000,  27.71033
   1.73687, 166.00000,  55.02645
   1.56605, 192.00000,  78.28724
   1.70743, 192.00000,  65.85877
   1.67004,  66.00000,  23.66413
   1.74638,  66.00000,  21.64053
   1.59708, 112.00000,  43.90987
   1.71442,  47.00000,  15.99047
   1.90369,  83.00000,  22.90254
   1.57830, 184.00000,  73.86483
   1.68295, 166.00000,  58.60948
   1.62328, 185.00000,  70.20810
   1.50578, 176.00000,  77.62328
   1.83832,  99.00000,  29.29485
   1.59740, 124.00000,  48.59518
   1.62853, 155.00000,  58.44378
   1.82896,  64.00000,  19.13248
   1.72556, 194.00000,  65.15403
   1.99197, 117.00000,  29.48635
   1.95809,  89.00000,  23.21276
   1.54549,  42.00000,  17.58390
   1.76867, 149.00000,  47.63108
   1.93727,  64.00000,  17.05302
   1.77603, 181.00000,  57.38208
   1.58044,  64.00000,  25.62280
   1.80706,  83.00000,  25.41748
   1.73452, 148.00000,  49.19294
   1.51110, 160.00000,  70.07069
   1.56111, 194.00000,  79.60355
   1.81573, 183.00000,  55.50680
   1.99050, 157.00000,  39.62554
   1.54204,  46.00000,  19.34490
   1.87234,  97.00000,  27.66949
   1.64190, 193.00000,  71.59167
   1.56738, 170.00000,  69.19920
   1.51579, 173.00000,  75.29539
   1.67946, 126.00000,  44.67137
   1.96310,  61.00000,  15.82874
   1.74272, 129.00000,  42.47533
   1.77203, 175.00000,  55.73075
   1.90375, 159.00000,  43.87080
   1.74394, 107.00000,  35.18200
   1.53739,  27.00000,  11.42339
   1.83948,  45.00000,  13.29911
   1.87579, 188.00000,  53.43061
   1.71253,  86.00000,  29.32400
   1.52412, 188.00000,  80.93184
   1.89161, 195.00000,  54.49709
   1.80450, 117.00000,  35.93118
   1.63789,  33.00000,  12.30108
   1.85563,  67.00000,  19.45781
   1.71013, 148.00000,  50.60616
   1.99169,  36.00000,   9.07527
   1.66795, 104.00000,  37.38235
   1.77294, 124.00000,  39.44892
   1.92038, 127.00000,  34.43727
   1.58948, 103.00000,  40.76880
   1.96830, 188.00000,  48.52614
   1.61036,  81.00000,  31.23494
   1.81959,  27.00000,   8.15489
   1.74530, 136.00000,  44.64759
   1.79233,  96.00000,  29.88393
   1.74745, 162.00000,  53.05273
   1.65037, 103.00000,  37.81575
   1.97554, 147.00000,  37.66568
   1.74481, 193.00000,  63.39579
   1.73255, 119.00000,  39.64399
   1.71614, 164.00000,  55.68516
   1.76398, 112.00000,  35.99408
   1.72051, 110.00000,  37.16030
   1.85261, 161.00000,  46.90922
   1.77532, 176.00000,  55.84185
   1.94767, 115.00000,  30.31561
   1.90429, 180.00000,  49.63696
   1.56237,  88.00000,  36.05099
   1.50065, 105.00000,  46.62655
   1.86466, 106.00000,  30.48651
   1.53937,  67.00000,  28.27404
   1.94658, 148.00000,  39.05873
   1.74541, 108.00000,  35.45102
   1.63704,  91.00000,  33.95634
   1.64433, 118.00000,  43.64200
   1.79978, 198.00000,  61.12577
   1.58189,  35.00000,  13.98670
   1.92348, 135.00000,  36.48864
   1.96818,  82.00000,  21.16829
   1.98864, 106.00000,  26.80356
   1.62666,  73.00000,  27.58867
   1.88125, 132.00000,  37.29747
   1.67262, 162.00000,  57.90550
   1.98997, 113.00000,  28.53543
   1.55248, 100.00000,  41.49066
   1.60473, 148.00000,  57.47229
   1.91031,  88.00000,  24.11424
   1.81282,  31.00000,   9.43303
   1.62528,  62.00000,  23.47130
   1.57383, 197.00000,  79.53407
   1.70809, 151.00000,  51.75541
   1.82423, 148.00000,  44.47345
   1.67877,  74.00000,  26.25735
   1.87991, 186.00000,  52.63072
   1.69161, 192.00000,  67.09643
   1.79445, 176.00000,  54.65723
   1.66491,  93.00000,  33.55088
   1.95770,  34.00000,   8.87131
   1.68452, 160.00000,  56.38567
   1.83317, 177.00000,  52.67059
   1.92716, 109.00000,  29.34881
   1.53814, 119.00000,  50.29853
   1.69423, 158.00000,  55.04446
   1.60326, 153.00000,  59.52286
   1.94258, 145.00000,  38.42480
   1.65661,  99.00000,  36.07411
   1.78747, 124.00000,  38.80995
   1.66301,  51.00000,  18.44090
   1.61170,  98.00000,  37.72757
   1.97851,  86.00000,  21.96956
   1.76747, 153.00000,  48.97654
   1.73941, 120.00000,  39.66237
   1.84003, 100.00000,  29.53605
   1.58918,  51.00000,  20.19419
   1.69753, 143.00000,  49.62481
   1.66208,  88.00000,  31.85500
   1.55871,  26.00000,  10.70146
   1.87323, 122.00000,  34.76795
   1.84091, 188.00000,  55.47439
   1.58715, 175.00000,  69.47109
   1.77336, 103.00000,  32.75230
   1.62881,  25.00000,   9.42319
   1.89812,  65.00000,  18.04131
   1.73229, 195.00000,  64.98209
   1.93305, 153.00000,  40.94558
   1.75361,  81.00000,  26.34030
   1.83390, 103.00000,  30.62560
   1.61710,  44.00000,  16.82598
   1.56986, 102.00000,  41.38817
   1.90720, 126.00000,  34.63996
   1.59502, 159.00000,  62.49749
   1.69976,  92.00000,  31.84280
   1.81093, 101.00000,  30.79775
   1.87512, 153.00000,  43.51443
   1.77060,  74.00000,  23.60421
   1.85592,  43.00000,  12.48391
   1.57691, 142.00000,  57.10469
   1.81665, 188.00000,  56.96573
   1.92795, 137.00000,  36.85772
   1.91013,  27.00000,   7.40007
   1.96183,  55.00000,  14.29018
   1.66742, 113.00000,  40.64325
   1.74162, 112.00000,  36.92410
   1.84479,  35.00000,  10.28426
   1.94764, 102.00000,  26.88952
   1.73892,  92.00000,  30.42491
   1.56298, 157.00000,  64.26809
   1.92791,  97.00000,  26.09755
   1.50852,  91.00000,  39.98886
   1.92983,  84.00000,  22.55498
   1.79931, 143.00000,  44.16948
   1.89222, 198.00000,  55.29955
   1.68047, 117.00000,  41.43067
   1.83567,  76.00000,  22.55413
   1.99975,  87.00000,  21.75550
   1.79634,  95.00000,  29.44061
   1.76635, 190.00000,  60.89763
   1.84776,  93.00000,  27.23901
   1.69466,  68.00000,  23.67798
   1.93170, 139.00000,  37.25072
   1.51545, 185.00000,  80.55475
   1.98428, 147.00000,  37.33469
   1.55504, 125.00000,  51.69261
   1.86679,  63.00000,  18.07796
   1.59732,  99.00000,  38.80184
   1.73317,  53.00000,  17.64385
   1.78437,  51.00000,  16.01766
   1.85833, 125.00000,  36.19614
   1.81998, 192.00000,  57.96513
   1.88792, 117.00000,  32.82602
   1.58262,  39.00000,  15.57072
   1.73486,  76.00000,  25.25125
   1.83485,  91.00000,  27.02954
   1.87370, 105.00000,  29.90813
   1.50596, 146.00000,  64.37619
   1.78740,  69.00000,  21.59761
   1.90324, 140.00000,  38.64927
   1.91297,  91.00000,  24.86708
   1.84981, 134.00000,  39.16074
   1.81215,  63.00000,  19.18459
   1.62090, 129.00000,  49.09982
   1.92571,  97.00000,  26.15699
   1.55952,  82.00000,  33.71573
   1.90136,  91.00000,  25.17172
   1.61216, 132.00000,  50.78770
   1.58137, 170.00000,  67.98040
   1.63129, 150.00000,  56.36755
   1.82267, 103.00000,  31.00433
   1.93022,  69.00000,  18.51975
   1.97800, 188.00000,  48.05144
   1.79398, 190.00000,  59.03646
   1.69643,  81.00000,  28.14583
   1.66783, 143.00000,  51.40808
   1.70132,  62.00000,  21.42009
   1.92355,  56.00000,  15.13490
   1.85618,  80.00000,  23.21931
   1.86609, 134.00000,  38.48027
   1.68572, 186.00000,  65.45507
   1.96315,  81.00000,  21.01733
   1.95534,  74.00000,  19.35472
   1.87660, 191.00000,  54.23603
   1.76127,  71.00000,  22.88781
   1.67157,  80.00000,  28.63128
   1.86493, 198.00000,  56.93003
   1.74974,  38.00000,  12.41185
   1.74609,  27.00000,   8.85583
   1.77784, 170.00000,  53.78512
   1.60274,  96.00000,  37.37203
   1.74046, 110.00000,  36.31304
   1.89014,  28.00000,   7.83733
   1.79884, 163.00000,  50.37364
   1.51885, 165.00000,  71.52435
   1.99761,  77.00000,  19.29613
   1.63142,  99.00000,  37.19679
   1.97747, 108.00000,  27.61872
   1.78281, 120.00000,  37.75488
   1.67758, 182.00000,  64.67068
   1.62911, 147.00000,  55.38804
   1.78309,  82.00000,  25.79081
   1.90941,  60.00000,  16.45709
   1.99597, 111.00000,  27.86204
   1.96194,  35.00000,   9.09281
   1.99668, 188.00000,  47.15656
   1.90024, 145.00000,  40.15606
   1.53392,  49.00000,  20.82521
   1.64058, 178.00000,  66.13433
   1.58775,  30.00000,  11.90032
   1.60106, 190.00000,  74.12055
   1.65400,  74.00000,  27.04973
   1.84889, 190.00000,  55.58195
   1.60772,  28.00000,  10.83274
   1.68004,  49.00000,  17.36019
   1.65859, 108.00000,  39.25968
   1.86692, 110.00000,  31.56043
   1.83158,  64.00000,  19.07773
   1.51791, 197.00000,  85.50133
   1.95012,  65.00000,  17.09197
   1.83514,  51.00000,  15.14366
   1.77671,  65.00000,  20.59112
   1.93374, 104.00000,  27.81238
   1.94042,  72.00000,  19.12227
   1.63907, 126.00000,  46.90010
   1.89854, 142.00000,  39.39571
   1.94622,  81.00000,  21.38451
   1.66401, 164.00000,  59.22899
   1.65095, 193.00000,  70.80878
   1.90302, 125.00000,  34.51628
   1.73350, 139.00000,  46.25602
   1.76292,  27.00000,   8.68762
   1.83081,  47.00000,  14.02197
   1.59485, 155.00000,  60.93831
   1.62200,  68.00000,  25.84689
   1.71009, 121.00000,  41.37576
   1.97480, 155.00000,  39.74528
   1.82985, 169.00000,  50.47253
   1.59737, 134.00000,  52.51617
   1.77184,  87.00000,  27.71201
   1.77348,  76.00000,  24.16354
   1.95762, 151.00000,  39.40237
   1.51854, 197.00000,  85.43086
   1.67654,  60.00000,  21.34637
   1.78379, 100.00000,  31.42777
   1.63563, 120.00000,  44.85482
   1.60052, 137.00000,  53.48091
   1.89432, 172.00000,  47.93147
   1.52810, 161.00000,  68.94778
   1.51640, 144.00000,  62.62313
   1.76682,  61.00000,  19.54097
   1.64666, 189.00000,  69.70343
   1.72141,  82.00000,  27.67225
   1.73911, 177.00000,  58.52198
   1.86733, 152.00000,  43.59154
   1.66265,  35.00000,  12.66099
   1.84329, 133.00000,  39.14396
   1.66582,  94.00000,  33.87425
   1.90081,  56.00000,  15.49918
   1.52881,  96.00000,  41.07395
   1.96984,  62.00000,  15.97821
   1.80918,  59.00000,  18.02562
   1.54320, 195.00000,  81.88200
   1.76956, 175.00000,  55.88637
   1.76820, 128.00000,  40.93980
   1.57831, 114.00000,  45.76366
   1.61314,  72.00000,  27.66863
   1.94284, 114.00000,  30.20167
   1.57593, 190.00000,  76.50311
   1.93545,  37.00000,   9.87727
   1.92536, 192.00000,  51.79354
   1.93053, 180.00000,  48.29686
   1.62176, 188.00000,  71.47986
   1.72223,  91.00000,  30.68029
   1.56059, 113.00000,  46.39807
   1.52761, 170.00000,  72.84931
   1.68075,  41.00000,  14.51369
   1.74147,  50.00000,  16.48677
   1.51306, 116.00000,  50.66908
   1.90558,  26.00000,   7.16013
   1.91012, 192.00000,  52.62378
   1.99149, 104.00000,  26.22264
   1.79383, 175.00000,  54.38478
   1.83145, 170.00000,  50.68243
   1.60687,  34.00000,  13.16797
   1.65872, 166.00000,  60.33426
   1.95230,  41.00000,  10.75694
   1.85903, 123.00000,  35.59044
   1.69393, 123.00000,  42.86599
   1.57519, 167.00000,  67.30567
   1.94928, 119.00000,  31.31824
   1.67397,  43.00000,  15.34515
   1.72275, 117.00000,  39.42216
   1.51047,  53.00000,  23.23007
   1.63657,  72.00000,  26.88194
   1.87155,  49.00000,  13.98919
   1.56298,  82.00000,  33.56643
   1.56081,  90.00000,  36.94406
   1.90350, 142.00000,  39.19047
   1.74375, 131.00000,  43.08252
   1.56908, 118.00000,  47.92814
   1.90442, 118.00000,  32.53555
   1.74656,  79.00000,  25.89772
   1.98999,  49.00000,  12.37354
   1.87384, 122.00000,  34.74520
   1.68649, 155.00000,  54.49592
   1.77388, 128.00000,  40.67802
   1.60017, 159.00000,  62.09597
   1.56844, 148.00000,  60.16280
   1.64488,  41.00000,  15.15355
   1.75042, 195.00000,  63.64304
   1.85702,  63.00000,  18.26875
   1.54064,  62.00000,  26.12108
   1.90204, 171.00000,  47.26694
   1.92625, 171.00000,  46.08613
   1.95617, 141.00000,  36.84722
   1.58076, 150.00000,  60.02883
   1.77114, 183.00000,  58.33685
   1.61972,  41.00000,  15.62807
   1.91417,  97.00000,  26.47334
   1.90701, 137.00000,  37.67173
   1.57725, 106.00000,  42.60958
   1.94501, 119.00000,  31.45585
   1.56438, 167.00000,  68.23925
   1.95498, 182.00000,  47.61982
   1.95899, 179.00000,  46.64330
   1.66763, 153.00000,  55.01640
   1.98577,  74.00000,  18.76610
   1.79830, 194.00000,  59.98996
   1.78200, 125.00000,  39.36369
   1.90364, 163.00000,  44.97971
   1.88512,  78.00000,  21.94898
   1.84258,  45.00000,  13.25444
   1.83599, 184.00000,  54.58567
   1.50244, 115.00000,  50.94500
   1.83928, 152.00000,  44.93134
   1.58179,  63.00000,  25.17910
   1.61136,  48.00000,  18.48646
   1.55384, 117.00000,  48.45874
   1.77841, 186.00000,  58.80998
   1.65459,  94.00000,  34.33589
   1.57068,  40.00000,  16.21373
   1.82505, 150.00000,  45.03415
   1.67996,  34.00000,  12.04700
   1.70585,  39.00000,  13.40247
   1.52539,  77.00000,  33.09264
   1.59528,  27.00000,  10.60938
   1.69027,  80.00000,  28.00142
   1.56147,  49.00000,  20.09694
   1.78362,  32.00000,  10.05875
   1.53976, 181.00000,  76.34316
   1.97130, 107.00000,  27.53449
   1.54642, 148.00000,  61.88785
   1.82528,  28.00000,   8.40425
   1.96724,  41.00000,  10.59427
   1.81843,  59.00000,  17.84253
   1.72788, 108.00000,  36.17392
   1.54913,  58.00000,  24.16858
   1.97850,  29.00000,   7.40844
   1.97309, 187.00000,  48.03411
   1.57380,  65.00000,  26.24297
   1.63685,  35.00000,  13.06316
   1.63483,  60.00000,  22.44947
   1.70176,  26.00000,   8.97794
   1.72306, 109.00000,  36.71342
   1.96578, 132.00000,  34.15901
   1.74942, 173.00000,  56.52719
   1.73857, 160.00000,  52.93416
   1.51363,  68.00000,  29.68035
   1.87544, 143.00000,  40.65641
   1.63199,  67.00000,  25.15590
   1.93042, 198.00000,  53.13268
   1.73861, 124.00000,  41.02190
   1.52639, 128.00000,  54.93858
   1.69545, 107.00000,  37.22321
   1.98529,  70.00000,  17.76026
   1.61907,  45.00000,  17.16638
   1.79459, 106.00000,  32.91375
   1.81071,  45.00000,  13.72509
   1.87440,  46.00000,  13.09285
   1.76091, 114.00000,  36.76474
   1.52055, 126.00000,  54.49630
   1.58760, 178.00000,  70.62148
   1.83165,  46.00000,  13.71105
   1.52295, 130.00000,  56.04967
   1.72802,  83.00000,  27.79587
   1.75999, 189.00000,  61.01536
   1.53343,  89.00000,  37.84958
   1.93113, 125.00000,  33.51866
   1.86191, 128.00000,  36.92264
   1.73156,  68.00000,  22.67947
   1.75090,  79.00000,  25.76953
   1.72697, 157.00000,  52.64202
   1.57293,  82.00000,  33.14335
   1.81747,  99.00000,  29.97088
   1.54351, 185.00000,  77.65249
   1.99022,  57.00000,  14.39040
   1.68448, 191.00000,  67.31326
   1.56533, 110.00000,  44.89340
   1.72021,  35.00000,  11.82782
   1.68776,  41.00000,  14.39341
   1.71349,  47.00000,  16.00800
   1.75180, 183.00000,  59.63219
   1.95584, 162.00000,  42.34955
   1.50796, 128.00000,  56.29022
   1.89138, 156.00000,  43.60820
   1.99163, 125.00000,  31.51307
   1.59626, 156.00000,  61.22324
   1.54915, 139.00000,  57.91956
   1.82419, 190.00000,  57.09717
   1.60583, 147.00000,  57.00537
   1.55442,  87.00000,  36.00666
   1.68539, 187.00000,  65.83230
   1.98458,  58.00000,  14.72626
   1.74473, 164.00000,  53.87513
   1.92096, 183.00000,  49.59254
   1.70070, 150.00000,  51.86066
   1.84178, 165.00000,  48.64173
   1.86111, 172.00000,  49.65737
   1.70290, 198.00000,  68.27927
   1.90438, 188.00000,  51.83808
   1.65951,  93.00000,  33.76922
   1.88271, 128.00000,  36.11123
   1.89838, 193.00000,  53.55384
   1.87506, 116.00000,  32.99335
   1.95857, 155.00000,  40.40656
   1.88985, 196.00000,  54.87847
   1.62951, 133.00000,  50.08817
   1.58012, 101.00000,  40.45188
   1.53394, 110.00000,  46.74923
   1.62525, 198.00000,  74.95944
   1.93528, 167.00000,  44.58889
   1.69978, 107.00000,  37.03383
   1.65053,  30.00000,  11.01217
   1.84555, 135.00000,  39.63520
   1.94993, 180.00000,  47.34089
   1.63724, 123.00000,  45.88577
   1.58169, 138.00000,  55.16141
   1.83516,  73.00000,  21.67569
   1.93691, 120.00000,  31.98614
   1.57747,  59.00000,  23.70980
   1.75657, 126.00000,  40.83577
   1.64426, 170.00000,  62.87930
   1.56886, 173.00000,  70.28774
   1.72106, 152.00000,  51.31590
   1.79789, 140.00000,  43.31137
   1.88018, 113.00000,  31.96532
   1.56090, 134.00000,  54.99913
   1.53131,  79.00000,  33.68993
   1.87785,  36.00000,  10.20897
   1.56496, 107.00000,  43.68955
   1.97353,  25.00000,   6.41878
   1.85996,  82.00000,  23.70320
   1.90341,  60.00000,  16.56106
   1.86281, 164.00000,  47.26135
