x1,y1
  25.79994,   3.25037
  43.42802,   3.77111
  38.12938,   3.64099
  12.20585,   2.50191
  55.37238,   4.01408
  40.98099,   3.71311
  36.72731,   3.60352
  76.55795,   4.33805
  74.56522,   4.31167
  18.52504,   2.91912
  64.45981,   4.16604
  62.30232,   4.13200
  73.05499,   4.29121
  85.53557,   4.44893
  64.04134,   4.15953
  65.87572,   4.18777
  55.59891,   4.01816
  56.75556,   4.03875
  71.58153,   4.27084
  49.38380,   3.89962
  50.90448,   3.92995
  23.15111,   3.14204
  75.52044,   4.32440
  93.19137,   4.53466
  77.39646,   4.34894
  86.27309,   4.45752
  38.94115,   3.66205
   8.39562,   2.12771
   4.38327,   1.47779
  72.96607,   4.28999
   1.78602,   0.57999
  97.69347,   4.58183
  19.39024,   2.96477
  54.86013,   4.00479
  21.45934,   3.06616
  82.51279,   4.41295
  44.94192,   3.80537
  76.49235,   4.33719
  15.87720,   2.76488
  15.93053,   2.76824
  26.91500,   3.29268
  99.36240,   4.59877
   3.86245,   1.35130
  37.82706,   3.63302
  41.13748,   3.71692
  97.25905,   4.57738
  64.73107,   4.17024
  38.11043,   3.64049
  73.04588,   4.29109
  78.11776,   4.35822
   6.87198,   1.92745
  75.80782,   4.32820
  18.07879,   2.89474
  78.88547,   4.36800
  91.47523,   4.51607
  31.08014,   3.43657
  26.94805,   3.29391
  33.72880,   3.51835
  40.22184,   3.69441
  82.37136,   4.41124
  39.80775,   3.68406
  16.09919,   2.77877
  53.35893,   3.97704
  71.80968,   4.27402
  43.67034,   3.77667
  73.11227,   4.29200
  56.08360,   4.02684
  15.98962,   2.77194
  98.11542,   4.58614
  44.41150,   3.79350
  76.71021,   4.34003
  81.70417,   4.40311
  27.97639,   3.33136
  37.45602,   3.62317
  30.11401,   3.40499
  69.93833,   4.24761
  57.28705,   4.04807
  12.14902,   2.49725
  31.58540,   3.45269
   8.21654,   2.10615
  21.34314,   3.06073
  56.71216,   4.03799
  75.20829,   4.32026
  18.54773,   2.92035
  49.42637,   3.90048
  21.93767,   3.08821
  42.74756,   3.75531
  73.52286,   4.29760
  40.39575,   3.69872
  42.33876,   3.74570
  57.07434,   4.04435
  46.03222,   3.82934
  81.96880,   4.40634
  30.31218,   3.41155
  91.66589,   4.51815
  34.50539,   3.54112
  31.97066,   3.46482
  89.39735,   4.49309
  35.31562,   3.56433
  98.87716,   4.59388
  75.99971,   4.33073
  26.29865,   3.26952
  10.99226,   2.39719
   4.53007,   1.51074
  69.05011,   4.23483
  66.39619,   4.19564
  33.94557,   3.52476
  46.41311,   3.83758
  45.35744,   3.81457
  21.29657,   3.05855
  20.63758,   3.02711
  12.72562,   2.54362
  88.02178,   4.47758
  11.77826,   2.46626
  11.31104,   2.42578
  13.16474,   2.57754
  76.21506,   4.33356
  52.44712,   3.95981
  75.46066,   4.32361
  82.90884,   4.41774
  66.79588,   4.20164
  74.57112,   4.31175
  73.24643,   4.29383
  32.02374,   3.46648
  82.77012,   4.41607
  21.57565,   3.07157
  59.77203,   4.09054
  43.21370,   3.76616
  85.83825,   4.45246
  73.44494,   4.29654
  50.21760,   3.91637
  52.41550,   3.95920
  93.61923,   4.53924
  71.29463,   4.26682
  75.40117,   4.32282
  24.18522,   3.18574
   1.93802,   0.66167
  46.05540,   3.82984
   6.85946,   1.92563
  55.19186,   4.01082
   3.77952,   1.32960
  46.28322,   3.83478
  67.63144,   4.21407
  73.86863,   4.30229
  71.46988,   4.26928
  46.26407,   3.83437
  69.41570,   4.24011
  44.56016,   3.79684
  48.26427,   3.87669
   3.80455,   1.33620
  94.54862,   4.54911
  80.99339,   4.39437
  64.15268,   4.16127
   5.56798,   1.71703
  29.82474,   3.39534
  31.77476,   3.45867
  55.88371,   4.02327
  73.19579,   4.29314
  54.63229,   4.00063
  72.15942,   4.27888
  35.74073,   3.57629
  49.77613,   3.90754
  40.45411,   3.70017
  20.97167,   3.04317
   5.58034,   1.71925
  94.41730,   4.54772
  73.16453,   4.29271
  71.35441,   4.26766
  51.43647,   3.94035
  32.28010,   3.47445
  94.25176,   4.54597
  15.34585,   2.73084
  98.82098,   4.59331
  46.79818,   3.84584
  93.59333,   4.53896
  10.88405,   2.38730
  43.90732,   3.78208
  66.24663,   4.19338
  66.79223,   4.20159
  41.44723,   3.72442
  58.09869,   4.06214
  91.61395,   4.51758
  26.42597,   3.27435
  21.10061,   3.04930
  12.59764,   2.53351
  22.87561,   3.13007
  73.91157,   4.30287
  89.42525,   4.49340
  49.92331,   3.91049
   1.68053,   0.51911
  65.57298,   4.18316
  88.10942,   4.47858
  74.75370,   4.31420
  67.99722,   4.21947
   4.39447,   1.48035
  89.96365,   4.49941
  52.41870,   3.95926
  84.17580,   4.43291
  59.56785,   4.08712
  69.91865,   4.24733
   9.26467,   2.22621
  33.75839,   3.51923
  21.20934,   3.05444
  84.66506,   4.43870
  66.36674,   4.19520
  17.57068,   2.86623
  97.62674,   4.58115
  31.65180,   3.45480
  37.70132,   3.62970
  14.81244,   2.69547
  25.27277,   3.22973
  87.32574,   4.46965
  42.76823,   3.75580
  22.72421,   3.12343
  15.77059,   2.75815
  62.41359,   4.13378
  77.79041,   4.35402
  46.71670,   3.84410
  91.06967,   4.51162
  31.15331,   3.43892
  99.68341,   4.60200
  38.59640,   3.65316
  72.22209,   4.27975
  77.75577,   4.35357
  88.29224,   4.48065
  12.30395,   2.50992
  32.62384,   3.48504
  77.93975,   4.35594
  13.47699,   2.60098
  31.65532,   3.45491
  96.20904,   4.56652
   9.69150,   2.27125
  47.76242,   3.86624
   1.91144,   0.64786
  29.63184,   3.38885
  29.58877,   3.38739
  13.55122,   2.60648
  75.71941,   4.32703
  18.54390,   2.92014
  76.63947,   4.33911
  37.43770,   3.62268
  15.54282,   2.74360
  97.50709,   4.57993
  14.83517,   2.69700
  42.87835,   3.75837
  39.49763,   3.67624
  15.46612,   2.73865
  84.63701,   4.43837
  96.71281,   4.57175
  33.09600,   3.49941
  30.24397,   3.40930
  54.35145,   3.99547
   8.82304,   2.17737
  41.06906,   3.71526
  17.07981,   2.83790
  92.93204,   4.53187
  19.27007,   2.95855
   8.01370,   2.08115
  88.33093,   4.48109
  31.57788,   3.45246
  36.75891,   3.60438
  83.66298,   4.42680
  20.17446,   3.00442
  76.72864,   4.34027
  88.62090,   4.48437
  49.78894,   3.90779
  17.90822,   2.88526
  19.01168,   2.94505
  61.43430,   4.11797
  85.11030,   4.44395
  43.41561,   3.77082
  59.83870,   4.09165
  31.31893,   3.44422
  95.37729,   4.55784
   9.77238,   2.27956
  26.26481,   3.26823
  34.83356,   3.55058
  14.42527,   2.66898
  73.47292,   4.29692
  26.97232,   3.29481
  66.50088,   4.19722
  32.25633,   3.47371
  43.84061,   3.78056
  57.08963,   4.04462
  41.92171,   3.73580
   3.31412,   1.19819
   4.20950,   1.43734
   6.96158,   1.94041
  70.04020,   4.24907
  99.67853,   4.60195
  68.66626,   4.22926
  32.80984,   3.49073
  25.53379,   3.24000
  48.14913,   3.87430
  37.52830,   3.62510
  66.98544,   4.20448
  21.41714,   3.06419
  87.91167,   4.47633
  50.45170,   3.92102
  23.92102,   3.17476
  58.08350,   4.06188
  53.29741,   3.97589
  79.58945,   4.37688
  78.97234,   4.36910
  61.69682,   4.12223
  72.52319,   4.28391
   9.25141,   2.22478
  33.74329,   3.51878
  46.13276,   3.83152
  10.27317,   2.32954
  65.22345,   4.17782
   2.88069,   1.05803
   9.61632,   2.26346
  39.21450,   3.66905
  94.51017,   4.54871
  91.20045,   4.51306
  36.90516,   3.60835
   4.47342,   1.49815
  11.57910,   2.44920
  54.02296,   3.98941
   1.36412,   0.31051
  34.80688,   3.54982
  49.61787,   3.90435
   2.00944,   0.69785
  31.59017,   3.45285
  62.91793,   4.14183
  52.16200,   3.95435
  52.29090,   3.95682
  72.77020,   4.28731
  92.09876,   4.52286
  26.29033,   3.26920
  39.20981,   3.66893
  35.67876,   3.57456
  87.88911,   4.47608
  68.29277,   4.22380
  39.33410,   3.67209
  27.50848,   3.31449
  79.36674,   4.37408
  25.57410,   3.24158
   4.73504,   1.55499
  64.69183,   4.16963
  54.15840,   3.99191
  73.26067,   4.29402
  85.26701,   4.44579
  15.22275,   2.72279
  80.34496,   4.38633
  40.07742,   3.69081
  92.23943,   4.52439
  64.92696,   4.17326
  69.02068,   4.23441
  49.48433,   3.90166
  92.21474,   4.52412
   1.09601,   0.09168
  30.62129,   3.42170
  89.73707,   4.49688
  57.59752,   4.05348
  17.43950,   2.85874
  45.70316,   3.82217
  56.88639,   4.04106
   5.06220,   1.62180
  15.74653,   2.75662
  77.38407,   4.34878
   3.62646,   1.28826
   4.57070,   1.51967
  36.65175,   3.60146
  10.03216,   2.30580
   9.45596,   2.24664
  28.62610,   3.35432
  73.36612,   4.29546
  10.29795,   2.33194
  26.85802,   3.29056
  99.27859,   4.59793
  53.82459,   3.98573
  91.47628,   4.51608
  51.94829,   3.95025
  47.86148,   3.86831
  66.88888,   4.20303
  17.99458,   2.89007
  73.59689,   4.29860
  44.99444,   3.80654
  44.87312,   3.80384
  18.36643,   2.91052
  21.08765,   3.04869
  32.29380,   3.47488
  39.45595,   3.67518
  10.32967,   2.33502
  50.48920,   3.92176
  23.60150,   3.16131
  56.23016,   4.02945
  25.43067,   3.23596
  91.18614,   4.51290
  17.40387,   2.85669
  89.03729,   4.48906
  24.91316,   3.21540
  69.82746,   4.24603
  97.58302,   4.58070
  39.47797,   3.67574
  70.28506,   4.25256
  48.38599,   3.87921
  63.44796,   4.15022
  34.71357,   3.54713
  61.65901,   4.12162
  70.48666,   4.25542
   3.60811,   1.28319
  19.89768,   2.99060
  77.42760,   4.34934
  86.77728,   4.46335
  93.42593,   4.53717
   2.44869,   0.89555
  87.04507,   4.46643
  47.46151,   3.85992
  40.18966,   3.69361
  47.14010,   3.85312
  15.85144,   2.76326
  21.51672,   3.06883
  18.02640,   2.89184
  35.88464,   3.58031
   2.13681,   0.75931
  80.44259,   4.38754
   8.77579,   2.17200
  77.79035,   4.35402
  73.32392,   4.29489
  48.71929,   3.88608
  94.89754,   4.55280
  31.50101,   3.45002
  94.85831,   4.55238
  86.84192,   4.46409
  74.92461,   4.31648
   6.57745,   1.88365
  97.35408,   4.57835
  18.71528,   2.92934
  89.73959,   4.49691
  25.58742,   3.24210
  85.37491,   4.44705
  31.98897,   3.46539
  80.52739,   4.38860
  66.26549,   4.19367
  96.88100,   4.57348
  94.88126,   4.55263
  20.73596,   3.03187
  31.92966,   3.46354
  62.12828,   4.12920
  45.33884,   3.81416
   3.56794,   1.27199
  19.95017,   2.99324
  14.70360,   2.68809
  99.20560,   4.59719
  84.08164,   4.43179
  79.00668,   4.36953
  61.17755,   4.11378
  95.32674,   4.55731
  14.69292,   2.68737
  32.92313,   3.49418
  36.18010,   3.58851
  48.38810,   3.87925
  31.74022,   3.45758
  55.92932,   4.02409
  51.84497,   3.94826
  39.82468,   3.68449
  19.37246,   2.96385
  25.82431,   3.25132
  27.54295,   3.31575
  53.40169,   3.97784
  81.78931,   4.40415
  67.46024,   4.21154
  73.98414,   4.30385
  89.31019,   4.49212
  15.78618,   2.75913
   3.54119,   1.26446
  83.47999,   4.42461
  65.64902,   4.18432
  61.83352,   4.12445
  44.64428,   3.79873
  76.23021,   4.33376
  91.94695,   4.52121
  42.05279,   3.73893
  67.38459,   4.21042
  18.65215,   2.92596
  12.58539,   2.53254
   9.21029,   2.22032
  13.68578,   2.61636
  40.05438,   3.69024
  19.33966,   2.96216
   3.96719,   1.37806
  72.31461,   4.28103
  75.57390,   4.32511
  14.95812,   2.70525
  10.62994,   2.36367
  96.87829,   4.57346
  57.50233,   4.05183
  44.56544,   3.79696
  27.71926,   3.32213
  93.84985,   4.54170
  97.61510,   4.58103
  71.99911,   4.27665
  95.38010,   4.55787
  16.09977,   2.77881
  65.59211,   4.18346
  73.63527,   4.29912
  84.12508,   4.43230
  79.50586,   4.37583
  52.97581,   3.96984
  58.10126,   4.06219
  64.80888,   4.17144
  19.60898,   2.97599
  50.39849,   3.91996
  43.44134,   3.77141
   3.49949,   1.25262
  59.23305,   4.08148
  76.41827,   4.33622
   5.82287,   1.76179
  15.69872,   2.75358
  94.69154,   4.55062
  86.23013,   4.45702
  80.55534,   4.38894
  19.68918,   2.98007
  97.37452,   4.57856
  93.54381,   4.53843
  72.16989,   4.27902
  48.43202,   3.88016
  83.08099,   4.41982
  52.97564,   3.96983
  73.41695,   4.29615
  85.11720,   4.44403
  32.18633,   3.47154
  57.71798,   4.05557
  31.46769,   3.44896
  16.01425,   2.77348
  66.56058,   4.19811
  67.71854,   4.21536
  39.17422,   3.66802
  88.32700,   4.48105
  79.61095,   4.37715
  56.01374,   4.02560
  62.27500,   4.13156
  65.29243,   4.17888
  16.75431,   2.81866
   6.70699,   1.90315
   3.26583,   1.18351
  87.88950,   4.47608
  43.88598,   3.78159
   9.09547,   2.20778
   9.91851,   2.29440
  85.74893,   4.45142
  67.32879,   4.20959
  46.02558,   3.82920
  55.82403,   4.02220
  36.96031,   3.60984
   2.46857,   0.90364
  84.51553,   4.43694
  24.87889,   3.21402
  40.97065,   3.71286
  49.90903,   3.91020
  57.95094,   4.05960
  29.46010,   3.38304
  62.88132,   4.14125
  84.16627,   4.43279
  32.76269,   3.48929
  36.39534,   3.59444
  23.30138,   3.14851
  61.33437,   4.11634
   1.08072,   0.07762
  44.59926,   3.79772
  23.45638,   3.15514
  13.41206,   2.59615
  36.46016,   3.59622
  79.77690,   4.37923
  42.96161,   3.76031
  98.90858,   4.59420
   1.83130,   0.60503
  76.92361,   4.34281
  49.83511,   3.90872
  64.24864,   4.16276
  27.96761,   3.33105
  78.61517,   4.36456
  59.17170,   4.08044
  19.50719,   2.97078
  22.10646,   3.09587
  43.72917,   3.77802
  30.99091,   3.43369
   2.74127,   1.00842
  11.59792,   2.45083
  45.17831,   3.81062
  82.09901,   4.40793
  46.59771,   3.84155
  72.05499,   4.27743
  48.68761,   3.88542
  31.73683,   3.45748
  83.45638,   4.42432
   7.80374,   2.05460
  49.24560,   3.89682
  41.37436,   3.72266
  94.19923,   4.54541
  72.32910,   4.28123
  24.87681,   3.21394
  77.15789,   4.34585
  95.30685,   4.55710
  30.63962,   3.42229
  74.08092,   4.30516
  76.82361,   4.34151
  46.55537,   3.84064
  49.35781,   3.89910
  86.77758,   4.46335
  90.41729,   4.50444
  39.67966,   3.68084
   5.55986,   1.71557
  31.33407,   3.44471
  30.50644,   3.41794
  43.25987,   3.76723
  29.02905,   3.36830
  57.04477,   4.04384
  32.04628,   3.46718
  91.02840,   4.51117
  80.49436,   4.38819
  53.41394,   3.97807
  13.65899,   2.61440
  14.83422,   2.69694
  70.45574,   4.25498
  27.85260,   3.32693
  53.41296,   3.97805
   5.37891,   1.68249
   5.82205,   1.76165
  79.11665,   4.37092
  70.44523,   4.25484
  88.73572,   4.48566
  92.92277,   4.53177
  14.75455,   2.69155
   1.06721,   0.06505
  19.24456,   2.95723
  34.20955,   3.53250
  26.22581,   3.26674
  82.51070,   4.41293
  37.55054,   3.62569
  42.51741,   3.74991
  67.05515,   4.20552
  46.00801,   3.82882
  53.14612,   3.97305
  63.03770,   4.14373
  33.43689,   3.50966
  26.73841,   3.28610
  13.97075,   2.63697
   3.21382,   1.16746
  28.87545,   3.36299
  54.29684,   3.99447
  67.73409,   4.21559
  63.68421,   4.15394
  64.27911,   4.16323
  60.91050,   4.10941
   6.00183,   1.79206
  91.63541,   4.51782
  29.01837,   3.36793
  79.06664,   4.37029
  29.46747,   3.38329
  17.17717,   2.84358
  14.50325,   2.67437
  20.77938,   3.03396
  97.87563,   4.58370
  10.71569,   2.37171
  59.28687,   4.08239
  34.49737,   3.54088
  77.27107,   4.34732
  39.45981,   3.67528
   7.30054,   1.98795
  36.19526,   3.58893
  14.62851,   2.68297
  18.38936,   2.91177
  22.56104,   3.11622
  93.71912,   4.54030
  82.30023,   4.41037
   9.33956,   2.23426
  38.91263,   3.66132
  51.21254,   3.93598
  27.54326,   3.31576
  81.41763,   4.39959
  47.81286,   3.86729
  49.64733,   3.90494
  15.81579,   2.76101
  64.74855,   4.17051
  68.55721,   4.22767
  42.17154,   3.74175
  60.33730,   4.09995
  93.27634,   4.53557
  85.86098,   4.45273
  67.16515,   4.20715
  53.82156,   3.98567
  62.19364,   4.13025
  56.43959,   4.03317
  64.52902,   4.16712
  74.25623,   4.30752
   7.30823,   1.98900
  83.01623,   4.41904
  50.27969,   3.91760
  87.44819,   4.47105
  65.90334,   4.18819
  23.72125,   3.16637
  52.76742,   3.96589
  29.84626,   3.39606
  38.53256,   3.65150
  15.03934,   2.71067
  86.86240,   4.46433
  90.67670,   4.50730
  21.04480,   3.04665
   4.97564,   1.60455
  26.05453,   3.26019
  25.41521,   3.23535
  23.29505,   3.14824
  10.10732,   2.31326
  30.00916,   3.40150
  43.76597,   3.77886
  16.13057,   2.78072
  70.15910,   4.25077
  87.69162,   4.47383
   9.31496,   2.23162
  76.15491,   4.33277
  81.64098,   4.40233
  54.17007,   3.99213
  67.52757,   4.21254
  48.62049,   3.88404
  21.30031,   3.05872
  70.84242,   4.26046
  93.38522,   4.53673
  68.06207,   4.22042
   9.89334,   2.29186
  40.93497,   3.71198
  83.48049,   4.42461
  72.62862,   4.28536
  53.52629,   3.98017
  74.52448,   4.31113
  37.45037,   3.62302
  85.08965,   4.44371
  88.81128,   4.48651
  58.04536,   4.06122
  62.65711,   4.13768
  53.14251,   3.97298
  40.58519,   3.70340
  41.02970,   3.71430
  30.80202,   3.42758
   8.61099,   2.15304
  49.47683,   3.90150
  84.04949,   4.43141
  83.39928,   4.42364
  62.47028,   4.13469
  92.18547,   4.52380
   4.92564,   1.59445
  35.05606,   3.55695
  76.62448,   4.33892
  65.97819,   4.18932
  67.61718,   4.21386
   6.47005,   1.86718
  89.02118,   4.48887
  86.31916,   4.45805
  69.41757,   4.24014
  43.83704,   3.78048
  48.60173,   3.88366
  57.58718,   4.05330
  27.22235,   3.30404
  48.06000,   3.87245
  90.03124,   4.50016
  29.08218,   3.37013
  84.97945,   4.44241
  58.67075,   4.07194
  29.49869,   3.38435
  88.16193,   4.47918
   7.96919,   2.07558
   1.06016,   0.05842
  17.85304,   2.88217
  55.72788,   4.02048
  68.02459,   4.21987
  79.13809,   4.37119
  21.38766,   3.06281
  27.84563,   3.32668
  66.05283,   4.19045
  18.58806,   2.92252
  75.49955,   4.32413
   2.16214,   0.77110
  94.66363,   4.55033
  74.16232,   4.30626
  49.80111,   3.90804
  65.38777,   4.18034
  65.35371,   4.17981
  47.56440,   3.86208
  64.86696,   4.17234
  19.80356,   2.98586
  88.21876,   4.47982
  91.25129,   4.51362
   3.39057,   1.22100
  10.56775,   2.35781
  10.30206,   2.33234
  56.33982,   4.03140
  74.42135,   4.30974
  92.32534,   4.52532
  27.34321,   3.30847
   2.88657,   1.06007
  92.18795,   4.52383
  19.56177,   2.97358
  83.57600,   4.42576
  20.95582,   3.04242
  64.04390,   4.15957
  13.23951,   2.58321
  74.04674,   4.30470
  10.90081,   2.38884
  10.81425,   2.38086
  73.96627,   4.30361
  87.79309,   4.47498
  40.89578,   3.71103
  80.60393,   4.38955
  57.61864,   4.05385
  38.27145,   3.64470
  92.59078,   4.52819
  26.43410,   3.27465
  12.69731,   2.54139
  75.53047,   4.32454
  97.54633,   4.58033
  86.82024,   4.46384
  75.02893,   4.31787
  13.86977,   2.62971
  18.54702,   2.92031
  41.20179,   3.71848
  84.70712,   4.43920
  42.46523,   3.74869
  97.13555,   4.57611
  39.09386,   3.66597
  64.90004,   4.17285
  63.73412,   4.15472
  71.71130,   4.27265
  16.66319,   2.81320
  97.97086,   4.58467
  48.33591,   3.87817
  21.90282,   3.08662
  40.60896,   3.70399
  78.39931,   4.36182
  12.10840,   2.49390
  30.67558,   3.42347
  29.92552,   3.39871
  71.23270,   4.26595
  55.84255,   4.02254
  99.08866,   4.59601
  77.50752,   4.35038
  75.78755,   4.32793
  11.98556,   2.48370
  41.14095,   3.71700
  67.19104,   4.20754
  20.55578,   3.02314
   7.89014,   2.06561
  60.69038,   4.10579
  46.80894,   3.84607
  25.53898,   3.24021
  47.25246,   3.85550
  81.64904,   4.40243
  87.31759,   4.46955
  23.98115,   3.17727
  98.54893,   4.59055
  11.71622,   2.46097
  25.39145,   3.23441
  36.75955,   3.60440
  35.21008,   3.56133
  44.75854,   3.80128
  96.17797,   4.56620
  63.66760,   4.15368
  11.22472,   2.41812
  41.17158,   3.71775
  53.03337,   3.97092
  91.19867,   4.51304
  37.84066,   3.63338
   8.00590,   2.08018
  80.87745,   4.39293
  56.21015,   4.02910
  65.94536,   4.18883
  52.09982,   3.95316
   6.91137,   1.93317
  89.46635,   4.49386
  65.61295,   4.18377
   9.69506,   2.27162
  95.95509,   4.56388
  52.90486,   3.96850
  83.79235,   4.42834
  27.34033,   3.30836
  37.31567,   3.61941
  24.21622,   3.18702
  74.14010,   4.30596
  29.31709,   3.37817
