x1,x2,x3,y1
   4.00000,  -8.00000,   9.00000,   0.00000
  -7.00000,   6.00000, -10.00000,   0.00000
   5.00000,  -4.00000,   7.00000,   0.00000
   8.00000,   8.00000,  -4.00000,   1.73205
  -3.00000,   7.00000,   3.00000,   3.07318
  -4.00000,  -4.00000,  -7.00000,   0.00000
  -3.00000,   8.00000,   9.00000,   4.37163
 -10.00000,  -2.00000,   1.00000,   0.66332
  -1.00000,   6.00000,   2.00000,   6.63325
   8.00000,   6.00000,   1.00000,   0.25000
  -8.00000,   7.00000,   6.00000,   1.94052
   8.00000,   3.00000,  -7.00000,   1.90804
   0.00000,   4.00000,  -4.00000,   0.00000
   0.00000,   5.00000,  -8.00000,   0.00000
 -10.00000,   2.00000,  -2.00000,   0.00000
  -7.00000,  -5.00000,  -7.00000,   0.00000
   5.00000,   0.00000,   9.00000,   0.00000
   1.00000, -10.00000,   0.00000,  10.00000
   1.00000,   4.00000,   3.00000,   2.00000
   2.00000,  -9.00000,   0.00000,   4.50000
   8.00000,   1.00000,  -2.00000,   1.00778
   7.00000,  -2.00000, -10.00000,   2.40747
  -5.00000,  -2.00000,  -4.00000,   0.00000
   7.00000,   5.00000,   2.00000,   0.00000
   0.00000,   7.00000,   4.00000,   0.00000
  -5.00000, -10.00000,  -6.00000,   0.00000
  -9.00000,   8.00000,  -8.00000,   0.00000
  -6.00000,   8.00000,   7.00000,   2.53859
   9.00000,   5.00000,   3.00000,   0.00000
  -2.00000,  -1.00000,  -7.00000,   0.00000
   8.00000,   5.00000,  -7.00000,   1.97247
  -8.00000,  -9.00000,   7.00000,   2.18303
   6.00000,   6.00000,   8.00000,   0.00000
   7.00000,  -3.00000,   9.00000,   0.00000
   7.00000,   8.00000,  -9.00000,   2.53948
   7.00000,  -8.00000,  -5.00000,   2.04041
   8.00000,   6.00000,   0.00000,   0.75000
  -2.00000,  -4.00000,   6.00000,   4.00000
   9.00000,   8.00000,  -1.00000,   1.11111
  -3.00000,   1.00000,  -4.00000,   0.00000
   2.00000,   4.00000,  -2.00000,   2.82843
  -4.00000,  -9.00000,  -9.00000,   0.00000
  -3.00000,   8.00000,   7.00000,   4.05517
  -6.00000,  -9.00000,   4.00000,   2.21736
  -8.00000,  -4.00000,   4.00000,   1.50000
  -8.00000,   1.00000,  -4.00000,   0.00000
  -1.00000,   4.00000,   2.00000,   4.89898
  -1.00000,  -6.00000,   5.00000,   7.48331
  -7.00000,   4.00000,  -1.00000,   0.00000
   6.00000,   1.00000,  -1.00000,   0.83333
 -10.00000,   6.00000,  -4.00000,   0.00000
   9.00000,  -7.00000, -10.00000,   2.24708
  -5.00000,   4.00000,   8.00000,   2.65330
  -5.00000,  -9.00000,   3.00000,   2.37487
  -9.00000,  -2.00000,   3.00000,   1.17589
  -1.00000,   9.00000,   8.00000,  10.63015
  -5.00000,   3.00000,  -5.00000,   0.00000
  -8.00000,   0.00000,   8.00000,   2.00000
   4.00000,  -5.00000,   8.00000,   0.00000
  -7.00000,  -9.00000,   8.00000,   2.49489
   9.00000,  -3.00000,   6.00000,   0.00000
  -7.00000,   8.00000,  -6.00000,   0.00000
  -5.00000, -10.00000,  -3.00000,   1.26491
   0.00000,   2.00000,   3.00000,   0.00000
   5.00000,  -2.00000,   0.00000,   0.40000
  -9.00000,   8.00000,   8.00000,   2.08463
   0.00000,  -2.00000,   6.00000,   0.00000
  -6.00000,   9.00000, -10.00000,   0.00000
   5.00000,   3.00000,  -9.00000,   2.74955
  -1.00000,  -6.00000,  -4.00000,   4.47214
   4.00000,  -8.00000, -10.00000,   3.74166
   0.00000,   0.00000,   8.00000,   0.00000
   7.00000,   7.00000,  -6.00000,   2.10442
   6.00000,  -5.00000,   1.00000,   0.16667
   0.00000,   2.00000,  -2.00000,   0.00000
   2.00000,  -8.00000,  -5.00000,   5.09902
  -1.00000,   1.00000,  -4.00000,   0.00000
   7.00000,  -9.00000,  -9.00000,   2.60690
  -4.00000,  -8.00000,   4.00000,   2.82843
   8.00000,   8.00000,   7.00000,   0.00000
  -6.00000,  -3.00000,   0.00000,   0.50000
  -2.00000,   0.00000,   4.00000,   2.82843
   2.00000,  -6.00000,   2.00000,   2.23607
   5.00000,  -1.00000,   9.00000,   0.00000
   7.00000,  -1.00000,  -3.00000,   1.31708
   1.00000,  -1.00000,  -2.00000,   3.00000
   2.00000,   5.00000, -10.00000,   5.12348
  -9.00000,   2.00000, -10.00000,   0.00000
  -9.00000,  -2.00000,  -9.00000,   0.00000
  -2.00000,   7.00000,  -8.00000,   0.00000
   5.00000,  -9.00000,  -5.00000,   2.69072
  -2.00000,   2.00000,  -8.00000,   0.00000
 -10.00000,   3.00000,   9.00000,   1.92094
   6.00000,   4.00000,  -2.00000,   1.33333
   3.00000,   2.00000,   7.00000,   0.00000
  -2.00000,   1.00000,  -7.00000,   0.00000
   0.00000,   8.00000,  -1.00000,   0.00000
 -10.00000,   5.00000,  -9.00000,   0.00000
   4.00000,  -3.00000,   4.00000,   0.00000
   8.00000,  -1.00000,   9.00000,   0.00000
   5.00000,   8.00000,   6.00000,   0.00000
  -6.00000,   4.00000,  -7.00000,   0.00000
  -4.00000,  -9.00000,   5.00000,   3.17214
   3.00000,   9.00000,  -6.00000,   4.12311
   6.00000,   8.00000,  -9.00000,   2.78887
   5.00000,   2.00000,   5.00000,   0.00000
   2.00000,  -8.00000,  -4.00000,   4.89898
   7.00000,   3.00000,  -4.00000,   1.57143
   0.00000, -10.00000,  -4.00000,   0.00000
  -9.00000,   6.00000,  -8.00000,   0.00000
  -3.00000,  -9.00000,   8.00000,   4.43471
   6.00000,   5.00000,  -6.00000,   2.16667
   7.00000,   7.00000,  -1.00000,   1.25357
   4.00000,   7.00000, -10.00000,   3.61421
  -3.00000,   5.00000,  -1.00000,   1.20185
  -7.00000,   2.00000,   4.00000,   1.53862
  -7.00000,  -8.00000,  -3.00000,   0.00000
   0.00000,   6.00000,   5.00000,   0.00000
  -3.00000,   1.00000,  -7.00000,   0.00000
  -7.00000,  -4.00000,   5.00000,   1.78429
   6.00000, -10.00000,   1.00000,   1.45297
  -9.00000,   9.00000,   2.00000,   1.37437
   4.00000,  -5.00000,   6.00000,   0.00000
   6.00000,  -4.00000,   8.00000,   0.00000
  -8.00000,  -6.00000,  -7.00000,   0.00000
   3.00000,   2.00000,   6.00000,   0.00000
  -3.00000,  -2.00000,   8.00000,   3.33333
   5.00000,   3.00000,  -3.00000,   1.66132
  -1.00000,  -4.00000,  -7.00000,   0.00000
  -1.00000,  -4.00000,   1.00000,   4.47214
   2.00000,  -4.00000,   9.00000,   0.00000
  -7.00000,  -9.00000,   5.00000,   2.12372
  -8.00000,   1.00000,  -5.00000,   0.00000
   1.00000,   9.00000, -10.00000,  11.00000
   7.00000,  -6.00000,   0.00000,   0.85714
  -2.00000,   5.00000,  -9.00000,   0.00000
   6.00000,  -9.00000,  -3.00000,   2.06155
  -9.00000,   5.00000,  -7.00000,   0.00000
  -7.00000,   9.00000,   6.00000,   2.25425
   4.00000,  -6.00000,  -8.00000,   3.20156
   9.00000,   7.00000,  -6.00000,   1.80876
  -5.00000,   9.00000,   8.00000,   3.10484
   2.00000, -10.00000,  -6.00000,   6.08276
  -4.00000,   2.00000,   4.00000,   2.06155
   8.00000,   6.00000,  -8.00000,   2.13600
  -7.00000,   8.00000,   0.00000,   1.14286
  -3.00000, -10.00000,  -5.00000,   2.10819
   5.00000,   7.00000,   3.00000,   0.00000
   8.00000,   9.00000,   7.00000,   0.00000
  -1.00000,  -2.00000,   6.00000,   5.29150
  -2.00000,   3.00000,  -1.00000,   0.50000
   2.00000,  -6.00000,   0.00000,   3.00000
  -3.00000,  -9.00000,  -3.00000,   2.23607
   8.00000,  -2.00000,   8.00000,   0.00000
 -10.00000,  -3.00000,   4.00000,   1.30000
   1.00000,  -8.00000,   0.00000,   8.00000
   5.00000,   8.00000,  -4.00000,   2.40000
 -10.00000,   3.00000,   6.00000,   1.57797
   3.00000,  -4.00000,   9.00000,   0.00000
   4.00000,   9.00000,  -4.00000,   3.01040
   7.00000,  -9.00000,  -4.00000,   1.98463
  -8.00000,   2.00000, -10.00000,   0.00000
  -6.00000, -10.00000,   9.00000,   2.96273
   0.00000,  -1.00000,   2.00000,   0.00000
  -8.00000,  -5.00000,  -3.00000,   0.00000
   8.00000,   4.00000,  -5.00000,   1.65831
 -10.00000,   0.00000, -10.00000,   0.00000
   2.00000,  -5.00000,   0.00000,   2.50000
  -7.00000,   3.00000,   2.00000,   1.15175
  -3.00000,  -5.00000,  -5.00000,   0.00000
   5.00000,   4.00000,   2.00000,   0.00000
   4.00000,   9.00000,  -7.00000,   3.47311
  -3.00000,   4.00000,   9.00000,   3.71184
   6.00000,   4.00000,  -2.00000,   1.33333
   9.00000,  -6.00000,  -1.00000,   0.94281
  -4.00000,   4.00000, -10.00000,   0.00000
   8.00000,   3.00000,   9.00000,   0.00000
   5.00000,   4.00000,   5.00000,   0.00000
  -3.00000,  -2.00000,   9.00000,   3.52767
  -9.00000,  -8.00000,   0.00000,   0.88889
  -1.00000,  -7.00000,   3.00000,   7.81025
   3.00000,  -9.00000,   7.00000,   0.00000
  -7.00000,  -4.00000,   8.00000,   2.21313
   6.00000,   9.00000,  -8.00000,   2.75379
  -2.00000,  -2.00000,  -6.00000,   0.00000
  -5.00000,   2.00000,  -1.00000,   0.00000
  -6.00000,   6.00000,  -2.00000,   0.00000
  -5.00000,   8.00000,   2.00000,   2.03961
  -6.00000,   8.00000,   5.00000,   2.26078
   9.00000,  -6.00000,   9.00000,   0.00000
  -3.00000,   1.00000,   0.00000,   0.33333
  -6.00000,   0.00000,  -9.00000,   0.00000
  -4.00000,   3.00000,   7.00000,   2.75000
   4.00000,  -2.00000,   0.00000,   0.50000
   7.00000,   0.00000,  -4.00000,   1.51186
   5.00000,   2.00000,   2.00000,   0.00000
   0.00000,   4.00000, -10.00000,   0.00000
   5.00000,   5.00000,   2.00000,   0.00000
  -5.00000,   8.00000,  -5.00000,   0.00000
  -1.00000,   9.00000,   3.00000,   9.64365
  -4.00000,   7.00000,   6.00000,   3.01040
   4.00000,   4.00000,  -3.00000,   2.00000
  -4.00000,  -5.00000,   1.00000,   1.60078
   1.00000,   2.00000,   4.00000,   0.00000
   0.00000,   5.00000,   2.00000,   0.00000
   2.00000,   9.00000,  -5.00000,   5.50000
  -6.00000,  -5.00000,   9.00000,   2.58736
   4.00000,  -2.00000,  -2.00000,   1.50000
   2.00000,  -6.00000,  -3.00000,   3.87298
  -6.00000,  -5.00000,  -4.00000,   0.00000
  -2.00000,   1.00000,  -8.00000,   0.00000
  -4.00000,  -7.00000,  -7.00000,   0.00000
   3.00000,   6.00000, -10.00000,   4.16333
  -8.00000,   6.00000,   4.00000,   1.60078
  -1.00000,  -1.00000,  -9.00000,   0.00000
   4.00000,   7.00000,   6.00000,   0.00000
   6.00000,  -5.00000,   5.00000,   0.00000
  -8.00000,  -1.00000, -10.00000,   0.00000
   4.00000,  -8.00000,   1.00000,   1.73205
   5.00000,  -4.00000,   0.00000,   0.80000
   2.00000,   6.00000,   9.00000,   0.00000
   8.00000,  -9.00000,   0.00000,   1.12500
  -8.00000,   8.00000,   1.00000,   1.22474
  -1.00000,  -9.00000,   2.00000,   9.43398
   6.00000,   9.00000,   8.00000,   0.00000
  -5.00000,   4.00000,   2.00000,   1.49666
   8.00000,  -6.00000,  -8.00000,   2.13600
   4.00000,   6.00000,   2.00000,   0.50000
  -6.00000,  -4.00000,   3.00000,   1.56347
   7.00000, -10.00000,   4.00000,   0.00000
   2.00000,   0.00000,  -3.00000,   2.44949
   2.00000,  -1.00000,   6.00000,   0.00000
   1.00000, -10.00000,   5.00000,   8.94427
   8.00000,   8.00000,  -9.00000,   2.34521
   6.00000,  -8.00000,   6.00000,   0.00000
   8.00000,  -5.00000,   8.00000,   0.00000
   2.00000, -10.00000,   5.00000,   3.87298
  -7.00000,   6.00000,  -3.00000,   0.00000
   3.00000,  -8.00000,  -6.00000,   3.88730
   6.00000,   6.00000,   2.00000,   0.00000
   6.00000,  -3.00000,  -5.00000,   1.89297
   9.00000,  -9.00000,   1.00000,   0.74536
   5.00000,   6.00000,  -7.00000,   2.65330
   1.00000, -10.00000,   7.00000,   8.48528
   5.00000,   2.00000,  -2.00000,   1.32665
  -3.00000,   5.00000, -10.00000,   0.00000
  -8.00000,   1.00000,  -5.00000,   0.00000
   1.00000,   4.00000,  -8.00000,   6.92820
   5.00000,   4.00000,  -2.00000,   1.49666
  -1.00000,   3.00000,   4.00000,   5.00000
   4.00000, -10.00000,  -5.00000,   3.35410
  -3.00000,   0.00000,  -3.00000,   0.00000
  -1.00000,  -3.00000,  -7.00000,   0.00000
  -5.00000,   1.00000,   6.00000,   2.20000
  -1.00000,   4.00000,   9.00000,   7.21110
  -7.00000, -10.00000,   4.00000,   2.08003
   0.00000,  -5.00000,   9.00000,   0.00000
   5.00000,   8.00000,   7.00000,   0.00000
  -8.00000,  -6.00000,   9.00000,   2.25000
  -5.00000,  -7.00000,  -1.00000,   1.07703
  -5.00000,   3.00000,  -1.00000,   0.00000
   2.00000,   4.00000,  -4.00000,   3.46410
  -3.00000,   0.00000,  -5.00000,   0.00000
   2.00000,  -4.00000,  -5.00000,   3.74166
   2.00000,  -8.00000,  -4.00000,   4.89898
  -7.00000,  -1.00000,   6.00000,   1.85714
   1.00000, -10.00000,  -2.00000,  10.39230
  -4.00000,  -7.00000,   0.00000,   1.75000
   2.00000,  -7.00000,   0.00000,   3.50000
   8.00000,   3.00000,   6.00000,   0.00000
   5.00000,  -3.00000,   2.00000,   0.00000
   6.00000,  -9.00000,  -1.00000,   1.70783
   9.00000,  -2.00000,  -8.00000,   1.89867
  -4.00000,  -6.00000,   3.00000,   2.29129
  -5.00000,  -6.00000,  -1.00000,   0.80000
  -5.00000,   2.00000,   9.00000,   2.71293
   3.00000,  -3.00000,  -9.00000,   3.60555
   4.00000, -10.00000,  -5.00000,   3.35410
   0.00000,  -5.00000,   4.00000,   0.00000
  -1.00000,  -7.00000,  -4.00000,   5.74456
   8.00000,  -4.00000,  -8.00000,   2.06155
   7.00000,  -3.00000,  -8.00000,   2.18062
   2.00000,  -6.00000,   9.00000,   0.00000
  -4.00000,   8.00000,   8.00000,   3.46410
  -3.00000, -10.00000,   2.00000,   3.71184
  -2.00000,  -5.00000,  -8.00000,   0.00000
  -1.00000,  -9.00000,   7.00000,  10.44031
   0.00000,   3.00000,  -1.00000,   0.00000
  -2.00000,   3.00000,  -6.00000,   0.00000
   9.00000,   4.00000,   5.00000,   0.00000
   8.00000,   2.00000,  -8.00000,   2.01556
   4.00000,   2.00000,   9.00000,   0.00000
   6.00000, -10.00000,   4.00000,   0.33333
   9.00000,   9.00000,  -4.00000,   1.66667
   3.00000,   2.00000,  -4.00000,   2.40370
  -9.00000,   3.00000,  -8.00000,   0.00000
   0.00000, -10.00000,   8.00000,   0.00000
  -6.00000,  -9.00000,   9.00000,   2.87228
  -4.00000, -10.00000,   7.00000,   3.64005
   2.00000,   4.00000,   6.00000,   0.00000
   1.00000,   5.00000,   9.00000,   0.00000
   9.00000,   2.00000,   8.00000,   0.00000
  -7.00000,  -2.00000,  -1.00000,   0.00000
   0.00000,   5.00000, -10.00000,   0.00000
   9.00000,   4.00000,  -9.00000,   2.04879
   4.00000,  -3.00000,  -4.00000,   2.13600
  -4.00000, -10.00000,   8.00000,   3.77492
   8.00000,  -4.00000,   1.00000,   0.00000
  -5.00000,  -7.00000,  -8.00000,   0.00000
  -5.00000,   8.00000,   2.00000,   2.03961
   1.00000,   1.00000,   0.00000,   1.00000
   8.00000,   0.00000,  -3.00000,   1.22474
   8.00000,   3.00000,   5.00000,   0.00000
  -9.00000,   5.00000,   5.00000,   1.59087
  -3.00000,  -3.00000,   0.00000,   1.00000
   9.00000,  -9.00000,   0.00000,   1.00000
  -7.00000,   2.00000,  -3.00000,   0.00000
   5.00000,  -4.00000,   2.00000,   0.00000
   2.00000,   3.00000,   3.00000,   0.00000
  -5.00000,  -5.00000,  -2.00000,   0.00000
  -2.00000,   0.00000,   2.00000,   2.00000
   0.00000,  -3.00000,   1.00000,   0.00000
   4.00000,  -4.00000,  -5.00000,   2.44949
   0.00000,  -3.00000,   8.00000,   0.00000
   8.00000,   2.00000,   5.00000,   0.00000
  -9.00000,  -1.00000,  -5.00000,   0.00000
   9.00000,   8.00000,  -8.00000,   2.08463
   4.00000,  -2.00000,   2.00000,   0.00000
  -7.00000,   4.00000,  -1.00000,   0.00000
  -3.00000,  -7.00000,   9.00000,   4.17665
   9.00000,  -6.00000,  -1.00000,   0.94281
   0.00000,   8.00000,  -4.00000,   0.00000
   8.00000,  -7.00000,  -4.00000,   1.66302
   8.00000,  -7.00000,  -9.00000,   2.29469
  -4.00000, -10.00000,  -9.00000,   0.00000
  -5.00000,  -9.00000,   1.00000,   2.00998
   8.00000,  -8.00000,  -2.00000,   1.41421
  -1.00000,  -8.00000,  -5.00000,   6.63325
   4.00000,  -3.00000,   3.00000,   0.00000
   4.00000,   7.00000,  -4.00000,   2.65754
  -8.00000,   7.00000,  -3.00000,   0.00000
   2.00000,   0.00000,   7.00000,   0.00000
  -5.00000,   6.00000,  -2.00000,   0.00000
 -10.00000,   0.00000,  -8.00000,   0.00000
   5.00000, -10.00000,  -5.00000,   2.82843
 -10.00000,   5.00000,  -2.00000,   0.00000
  -1.00000,   1.00000,   9.00000,   6.08276
 -10.00000,  -4.00000,  -8.00000,   0.00000
  -2.00000,   8.00000,   1.00000,   4.24264
  -1.00000, -10.00000,  -1.00000,   9.79796
  -7.00000,   3.00000,  -9.00000,   0.00000
   9.00000,  -6.00000,   8.00000,   0.00000
   8.00000,   2.00000,  -4.00000,   1.43614
   7.00000,   7.00000,   5.00000,   0.00000
   8.00000,   6.00000,   5.00000,   0.00000
   7.00000,  -6.00000,  -9.00000,   2.42437
   3.00000,   1.00000,   5.00000,   0.00000
  -9.00000,  -5.00000,   5.00000,   1.59087
   6.00000,   0.00000,  -6.00000,   2.00000
  -8.00000,  -5.00000,   4.00000,   1.54616
 -10.00000,   3.00000,   9.00000,   1.92094
  -6.00000,   5.00000,   0.00000,   0.83333
  -1.00000,  -1.00000, -10.00000,   0.00000
   3.00000,   6.00000,   5.00000,   0.00000
  -3.00000,   1.00000,   9.00000,   3.48010
   4.00000,  -9.00000,   5.00000,   0.25000
   9.00000,  -7.00000,   2.00000,   0.00000
  -7.00000,  -8.00000,  -6.00000,   0.00000
  -1.00000,  -9.00000,  -1.00000,   8.77496
  -2.00000,  -8.00000,  -3.00000,   3.16228
  -5.00000,   1.00000,  -5.00000,   0.00000
  -5.00000,  -8.00000,  -3.00000,   0.40000
  -1.00000,   5.00000,  -6.00000,   1.00000
   1.00000,   4.00000,  -1.00000,   4.47214
  -9.00000,   6.00000,   5.00000,   1.63299
  -2.00000,  -1.00000,  -1.00000,   0.00000
   4.00000,  -6.00000, -10.00000,   3.50000
   5.00000,   8.00000,  -9.00000,   3.12410
   4.00000,  -7.00000,   5.00000,   0.00000
  -6.00000,  -5.00000,   4.00000,   1.83333
   7.00000,   9.00000,  -8.00000,   2.49489
   5.00000,  -2.00000,   5.00000,   0.00000
   6.00000,   0.00000,   5.00000,   0.00000
   2.00000,  -6.00000,  -8.00000,   5.00000
   6.00000,   8.00000,  -1.00000,   1.56347
   1.00000,  -5.00000,   1.00000,   4.58258
   5.00000,   2.00000,  -5.00000,   2.03961
   4.00000,  -4.00000,   0.00000,   1.00000
   4.00000,  -5.00000,   0.00000,   1.25000
  -3.00000,   2.00000,   2.00000,   1.76383
   2.00000,   4.00000,  -1.00000,   2.44949
  -7.00000,   2.00000,  -6.00000,   0.00000
   0.00000,   4.00000,  -7.00000,   0.00000
   1.00000, -10.00000,   8.00000,   8.24621
   1.00000,   0.00000,   0.00000,   0.00000
   9.00000,  -7.00000,  -3.00000,   1.39222
  -7.00000,  -5.00000,   5.00000,   1.83503
  -3.00000,  -3.00000,  -6.00000,   0.00000
  -5.00000,   8.00000,   7.00000,   2.85657
   2.00000,  -7.00000,  -9.00000,   5.50000
  -2.00000,  -2.00000,  -1.00000,   0.00000
  -7.00000,   0.00000,   2.00000,   1.06904
  -6.00000,   2.00000,   6.00000,   2.02759
  -8.00000,   2.00000,  -4.00000,   0.00000
   1.00000,   1.00000,  -6.00000,   5.00000
   7.00000,   9.00000,  -2.00000,   1.67210
  -6.00000,   0.00000,   7.00000,   2.16025
   8.00000,   0.00000,  -2.00000,   1.00000
   8.00000,  -1.00000,  -8.00000,   2.00390
   0.00000,  -9.00000,   5.00000,   0.00000
  -5.00000,  -8.00000,  -7.00000,   0.00000
 -10.00000,  -7.00000,   0.00000,   0.70000
  -4.00000,  -3.00000,  -2.00000,   0.00000
  -9.00000,   9.00000,   8.00000,   2.13437
  -3.00000,   4.00000,  -3.00000,   0.00000
  -5.00000,   3.00000,   1.00000,   1.07703
   2.00000,  -4.00000,   2.00000,   0.00000
   7.00000,  -8.00000,   0.00000,   1.14286
  -6.00000,   6.00000,   1.00000,   1.29099
   2.00000,   5.00000,  -9.00000,   4.92443
  -6.00000, -10.00000,   1.00000,   1.85592
  -4.00000,   7.00000,   2.00000,   2.25000
   5.00000,   2.00000, -10.00000,   2.85657
   6.00000,   0.00000,   1.00000,   0.00000
  -5.00000,   8.00000,  -6.00000,   0.00000
   6.00000,  -5.00000,  -5.00000,   2.00693
 -10.00000,   7.00000,   3.00000,   1.30000
   4.00000,   3.00000,   6.00000,   0.00000
   4.00000,   6.00000,  -1.00000,   1.80278
 -10.00000,  -4.00000,   3.00000,   1.16619
   2.00000,   4.00000,   9.00000,   0.00000
   3.00000,   4.00000,  -5.00000,   2.90593
 -10.00000,  -4.00000,  -9.00000,   0.00000
   3.00000,   6.00000, -10.00000,   4.16333
  -8.00000,   5.00000,  -8.00000,   0.00000
  -6.00000,  -9.00000,  -5.00000,   0.00000
   1.00000,   4.00000,  -5.00000,   6.00000
   9.00000,   6.00000,   8.00000,   0.00000
  -8.00000,   8.00000,   1.00000,   1.22474
   4.00000,   6.00000,  -9.00000,   3.35410
   8.00000,   1.00000,  -6.00000,   1.73656
   8.00000,   2.00000,   3.00000,   0.00000
   9.00000,  -5.00000,   0.00000,   0.55556
   3.00000,  -1.00000,  -9.00000,   3.48010
  -2.00000,   3.00000,  -4.00000,   0.00000
  -5.00000,   4.00000,   4.00000,   1.95959
   0.00000,   0.00000,   2.00000,   0.00000
  -4.00000,  -7.00000,  -1.00000,   1.43614
   7.00000,  -4.00000,   9.00000,   0.00000
   1.00000,   4.00000,   7.00000,   0.00000
  -4.00000,   9.00000,   1.00000,   2.46221
   5.00000,  -5.00000,   3.00000,   0.00000
   2.00000,   2.00000,   0.00000,   1.00000
   1.00000,   1.00000,  -2.00000,   3.00000
  -3.00000,   4.00000,  -3.00000,   0.00000
   3.00000,  -5.00000,   2.00000,   0.33333
  -1.00000,  -8.00000,  -8.00000,   5.65685
   7.00000,  -1.00000,   3.00000,   0.00000
   8.00000,  -4.00000,  -2.00000,   1.11803
   3.00000,  -3.00000,  -7.00000,   3.21455
  -7.00000,  -1.00000,  -3.00000,   0.00000
  -3.00000,  -5.00000,   1.00000,   2.02759
  -6.00000,   4.00000,  -1.00000,   0.00000
