x1,x2,x3,y1
   9.00992,   5.84134,   8.12235,   0.79775
   9.25089,   6.31580,   1.97051,  15.04717
   4.98858,   4.58226,   8.01305,   0.35601
   1.52582,   6.81051,   1.91348,   2.83816
   6.03388,   4.34445,   3.98855,   1.64779
   3.81844,   7.77958,   1.89737,   8.25163
   4.16058,   1.19526,   5.77974,   0.14887
   8.49844,   9.51624,   6.49932,   1.91456
   2.41766,   3.24681,   5.95485,   0.22137
   4.35808,   6.65075,   2.70692,   3.95562
   6.16579,   3.64121,   2.82345,   2.81627
   7.97856,   4.52692,   5.71456,   1.10602
   1.64597,   8.36439,   5.15004,   0.51908
   3.04602,   2.80283,   3.27925,   0.79392
   2.09929,   3.11568,   9.37749,   0.07438
   9.37490,   4.36701,   5.72556,   1.24886
   4.41451,   2.36047,   3.28968,   0.96288
   7.95832,   5.92660,   7.58370,   0.82010
   4.17699,   2.02409,   9.29836,   0.09779
   5.81254,   1.91148,   1.81521,   3.37198
   1.99772,   4.78057,   6.54799,   0.22274
   8.69964,   2.90167,   1.29225,  15.11672
   6.48171,   3.12318,   2.82412,   2.53817
   2.07242,   5.87496,   3.14732,   1.22914
   5.57053,   2.78724,   7.81159,   0.25444
   3.58067,   1.43493,   6.40569,   0.12522
   6.92516,   1.14414,   5.62363,   0.25054
   5.33793,   7.01673,   3.06356,   3.99075
   1.75562,   9.13036,   4.35696,   0.84441
   2.53562,   2.02121,   1.56921,   2.08129
   8.06351,   3.71935,   1.90216,   8.28892
   9.18988,   5.05972,   4.08030,   2.79288
   7.84949,   1.81499,   2.01891,   3.49527
   4.63104,   7.27871,   4.75452,   1.49114
   4.53724,   2.36099,   5.61777,   0.33944
   5.58512,   3.06546,   3.44275,   1.44450
   3.85937,   8.96158,   2.26796,   6.72405
   8.76849,   4.49885,   3.50745,   3.20659
   1.67680,   4.85481,   9.57578,   0.08878
   1.44497,   1.48376,   7.29308,   0.04031
   7.40237,   7.61898,   7.81948,   0.92238
   7.08925,   1.47867,   8.66749,   0.13954
   2.59309,   8.17177,   2.29798,   4.01274
   3.21195,   6.85734,   3.85823,   1.47961
   5.22777,   1.50730,   2.51369,   1.24708
   3.07743,   6.68150,   5.67690,   0.63803
   2.70083,   8.14836,   7.50129,   0.39111
   9.77246,   3.02308,   2.25488,   5.81038
   6.99195,   9.52430,   5.93728,   1.88911
   4.08463,   6.49798,   5.89969,   0.76256
   4.48224,   4.73277,   1.04698,  19.35234
   7.65884,   1.62638,   3.84623,   0.84200
   1.75144,   3.85949,   1.20596,   4.64797
   7.16517,   8.34678,   8.89615,   0.75569
   7.54339,   8.04027,   6.08890,   1.63591
   2.70649,   6.17107,   6.34551,   0.41480
   9.20009,   8.97637,   6.75121,   1.81188
   2.99346,   6.40449,   4.68228,   0.87446
   6.69724,   7.63077,   1.96735,  13.20392
   6.98035,   4.53746,   5.71302,   0.97042
   2.10443,   5.59199,   4.38941,   0.61079
   2.29985,   6.97058,   7.73934,   0.26765
   7.74400,   5.39290,   8.26213,   0.61179
   5.22252,   9.08252,   6.35276,   1.17533
   4.07467,   7.02296,   1.89018,   8.00952
   5.79974,   6.30171,   1.52304,  15.75590
   6.75073,   5.01943,   7.47688,   0.60613
   7.98141,   1.76271,   8.54540,   0.19266
   7.55531,   2.33280,   6.43525,   0.42560
   7.61532,   7.01927,   6.44099,   1.28847
   8.35922,   7.81538,   8.34315,   0.93854
   5.63483,   2.02684,   8.37012,   0.16302
   1.48240,   5.49259,   7.50354,   0.14461
   6.01987,   7.23048,   1.58406,  17.34649
   1.42907,   5.15158,   9.23443,   0.08633
   6.89894,   2.35807,   1.29572,   9.68980
   5.73119,   3.35051,   4.52886,   0.93622
   4.42371,   3.27009,   9.06304,   0.17612
   4.20446,   3.45236,   2.59336,   2.15823
   9.36445,   2.54027,   2.95998,   2.71509
   5.82982,   3.48357,   8.20705,   0.30151
   6.72806,   7.31846,   5.94777,   1.39188
   8.80206,   3.19186,   8.77827,   0.36459
   2.81288,   6.74079,   4.35599,   0.99928
   1.84467,   3.92102,   9.90277,   0.07376
   2.74728,   9.10282,   3.53132,   2.00542
   5.15936,   6.47281,   6.43540,   0.80638
   3.58633,   3.00272,   9.74271,   0.11345
   5.04392,   3.10210,   8.52284,   0.21540
   1.81372,   2.50773,   1.20277,   3.14403
   7.79770,   1.04410,   6.02775,   0.22408
   5.39819,   6.40928,   7.65961,   0.58972
   5.01890,   4.05119,   8.67372,   0.27026
   1.15130,   5.05056,   2.01865,   1.42694
   2.09434,   2.86874,   2.60604,   0.88466
   9.59355,   6.94700,   7.64708,   1.13969
   8.67760,   4.30860,   8.07613,   0.57323
   8.49065,   2.18185,   4.43937,   0.93999
   8.55152,   5.74167,   2.78730,   6.31996
   7.18759,   3.37092,   4.11824,   1.42859
   8.76390,   6.53120,   8.99882,   0.70684
   8.45987,   9.86858,   9.20350,   0.98563
   4.53153,   2.02370,   8.08011,   0.14046
   1.12437,   8.30569,   2.33737,   1.70934
   1.48427,   4.87226,   9.01159,   0.08905
   7.82412,   4.83444,   7.28591,   0.71255
   6.23638,   9.63331,   2.77620,   7.79484
   6.84195,   6.16453,   7.95939,   0.66576
   3.62839,   1.92412,   1.09943,   5.77583
   7.60077,   6.19777,   6.95402,   0.97414
   5.76797,   4.53256,   2.76817,   3.41177
   3.32686,   3.90841,   3.31753,   1.18142
   8.32999,   8.01156,   6.68224,   1.49457
   6.44386,   4.97531,   8.84178,   0.41010
   6.08283,   6.20043,   4.19425,   2.14397
   2.04780,   7.35132,   9.57554,   0.16418
   8.43685,   8.71267,   2.93049,   8.55954
   8.11015,   8.76447,   6.84104,   1.51883
   3.40349,   7.29383,   7.50123,   0.44118
   6.23068,   7.26615,   9.53729,   0.49773
   7.10176,   3.00600,   3.35302,   1.89882
   4.40030,   7.34252,   1.97415,   8.29023
   1.12838,   4.44347,   8.29891,   0.07280
   5.01462,   2.60992,   8.36536,   0.18702
   8.36631,   9.49073,   2.40571,  13.71979
   5.86753,   7.15832,   5.84930,   1.22761
   8.52725,   1.97869,   3.63665,   1.27581
   4.09309,   1.12600,   1.14162,   3.53631
   3.34765,   8.35503,   4.05887,   1.69777
   4.34317,   6.99635,   3.09409,   3.17404
   2.88467,   8.21215,   1.95307,   6.21040
   6.81189,   6.61749,   7.71224,   0.75788
   8.86807,   3.01369,   3.77414,   1.87626
   3.70037,   8.79010,   1.91041,   8.91221
   2.76267,   9.58075,   7.25397,   0.50301
   2.23256,   1.78483,   1.22900,   2.63816
   5.34074,   5.08831,   1.23066,  17.94310
   3.83623,   6.23561,   8.58078,   0.32489
   5.61430,   9.71639,   9.80696,   0.56719
   9.73683,   6.22061,   8.18165,   0.90483
   6.69480,   8.55511,   4.72535,   2.56504
   5.53771,   1.80972,   2.54212,   1.55078
   8.70941,   9.29927,   2.56713,  12.28975
   3.03498,   6.60991,   4.82705,   0.86097
   8.68019,   1.62450,   5.77356,   0.42302
   1.62957,   1.72710,   6.42929,   0.06809
   6.81446,   4.89010,   9.92116,   0.33855
   5.15350,   1.82188,   9.91002,   0.09560
   1.30832,   5.29515,   7.55144,   0.12149
   2.18624,   1.14675,   8.68052,   0.03327
   7.83335,   5.53893,   2.17146,   9.20176
   1.96202,   6.14915,   1.82303,   3.63020
   9.09024,   1.95151,   4.34659,   0.93897
   3.14023,   6.76640,   3.92078,   1.38221
   5.69588,   3.03165,   4.73272,   0.77094
   5.16614,   8.03754,   5.80585,   1.23185
   9.38037,   9.69512,   5.03979,   3.58053
   3.42936,   9.98253,   4.11697,   2.01975
   3.98515,   2.98290,   6.72956,   0.26249
   1.88642,   9.68497,   4.50771,   0.89913
   2.76822,   3.68078,   1.54419,   4.27309
   5.53445,   1.67951,   5.11974,   0.35462
   2.37504,   4.84297,   3.39771,   0.99634
   4.62620,   7.27326,   6.48255,   0.80068
   3.01706,   5.68805,   5.96418,   0.48244
   8.80626,   6.41976,   7.76908,   0.93664
   1.03425,   4.48160,   9.57318,   0.05058
   7.79331,   8.35882,   2.21779,  13.24421
   9.65065,   6.29999,   3.29216,   5.60962
   6.43447,   7.66667,   1.19354,  34.62924
   4.89860,   4.79218,   9.84476,   0.24221
   2.33150,   7.78660,   2.30476,   3.41770
   4.55800,   4.70913,   1.01827,  20.70100
   2.15829,   7.89635,   5.30379,   0.60585
   9.47452,   2.89350,   1.92826,   7.37309
   2.27455,   1.35885,   1.92772,   0.83172
   9.08829,   3.64061,   6.47065,   0.79024
   9.33980,   6.44904,   9.52625,   0.66373
   8.82708,   7.78773,   7.45610,   1.23653
   7.06763,   5.37135,   3.25254,   3.58850
   6.63070,   4.09516,   1.26752,  16.90122
   2.22605,   2.77388,   7.70893,   0.10390
   7.46419,   1.24227,   3.54201,   0.73910
   6.75257,   5.74651,   4.10508,   2.30266
   4.45190,   3.61169,   7.74436,   0.26809
   5.78062,   6.02601,   5.68074,   1.07943
   9.76569,   2.27097,   2.15427,   4.77877
   5.60017,   1.74383,   3.86635,   0.65329
   5.78558,   4.66851,   1.88632,   7.59089
   1.54136,   4.34687,   5.87636,   0.19403
   9.85603,   5.44761,   6.03120,   1.47605
   5.15821,   8.15040,   9.54055,   0.46188
   8.46824,   5.07182,   6.07757,   1.16278
   2.36467,   6.54220,   2.32035,   2.87335
   8.59171,   3.49667,   3.75472,   2.13097
   4.98125,   5.32904,   7.54856,   0.46586
   1.07378,   1.94602,   4.02422,   0.12903
   2.42286,   3.43456,   5.03859,   0.32778
   9.49516,   7.58452,   2.00059,  17.99351
   3.46742,   8.10083,   6.56565,   0.65160
   9.29928,   5.03204,   2.55052,   7.19344
   7.68855,   1.10409,   9.92253,   0.08622
   6.38577,   7.66630,   7.13997,   0.96030
   6.94022,   1.98584,   5.56669,   0.44476
   3.48206,   2.60076,   8.53012,   0.12446
   8.20118,   7.16978,   6.98653,   1.20465
   1.65156,   3.21221,   4.69439,   0.24073
   5.69151,   6.67219,   6.75014,   0.83343
   7.37184,   9.31104,   3.29066,   6.33880
   8.19726,   3.81665,   8.27027,   0.45742
   8.71536,   5.96943,   9.49048,   0.57762
   9.39258,   7.69973,   3.31794,   6.56936
   3.96275,   1.30234,   8.77666,   0.06700
   3.96321,   9.67691,   4.50698,   1.88804
   7.74906,   8.73941,   3.83779,   4.59799
   3.41431,   3.01910,   2.75101,   1.36206
   7.35251,   3.35700,   1.24029,  16.04513
   4.11698,   4.48893,   2.91035,   2.18187
   3.00612,   9.50643,   7.13157,   0.56189
   6.49516,   9.13587,   3.66150,   4.42612
   7.73065,   6.53364,   2.53981,   7.83010
   9.26208,   6.56067,   3.93116,   3.93201
   4.06381,   8.30308,   4.45726,   1.69839
   5.15338,   6.43141,   2.65983,   4.68481
   7.38197,   7.68221,   1.34367,  31.41032
   7.35222,   3.03048,   2.47771,   3.62935
   7.92381,   8.60499,   6.98400,   1.39790
   9.07522,   9.79188,   5.31604,   3.14446
   7.47803,   7.22343,   9.80836,   0.56148
   2.49936,   7.29129,   6.03728,   0.49998
   7.44240,   3.43610,   1.27845,  15.64624
   5.75458,   9.27147,   9.73330,   0.56317
   7.98304,   7.25006,   8.50044,   0.80099
   8.77602,   4.55876,   9.15534,   0.47730
   8.03771,   3.76500,   5.65689,   0.94567
   5.87873,   6.68435,   4.72056,   1.76342
   4.51617,   3.24455,   5.15045,   0.55238
   9.21828,   6.43934,   2.11687,  13.24650
   2.39297,   3.41629,   8.47328,   0.11386
   4.52018,   7.32012,   8.51591,   0.45626
   4.72224,   4.77022,   2.97552,   2.54426
   2.13404,   2.02563,   4.55093,   0.20872
   8.56201,   4.44345,   2.21960,   7.72233
   7.35526,   8.53403,   5.87055,   1.82136
   8.99360,   3.46549,   3.52359,   2.51031
   6.26919,   2.62538,   5.34644,   0.57581
   2.42517,   5.25607,   4.52722,   0.62193
   7.37388,   5.55747,   5.61966,   1.29764
   2.21415,   6.72815,   2.95180,   1.70973
   3.90652,   9.92114,   8.45617,   0.54201
   1.75085,   5.83202,   1.76754,   3.26835
   4.27577,   8.90990,   5.76043,   1.14810
   1.77804,   3.75714,   3.29219,   0.61635
   6.02432,   6.26505,   6.97025,   0.77685
   2.14256,   3.71210,   1.20582,   5.47003
   6.98985,   7.01580,   9.49899,   0.54349
   6.84230,   6.25994,   1.03450,  40.02298
   8.29190,   5.58118,   9.95453,   0.46702
   4.91755,   1.23608,   8.45246,   0.08508
   6.85074,   4.52221,   3.45785,   2.59104
   5.69633,   6.68262,   2.70210,   5.21361
   2.24987,   8.76724,   1.56924,   8.01012
   1.08547,   4.24509,   8.52989,   0.06333
   3.82264,   4.99089,   7.13996,   0.37424
   7.77959,   5.87051,   6.15504,   1.20551
   3.85320,   7.71134,   2.60326,   4.38446
   1.93537,   9.66617,   6.02463,   0.51541
   7.85585,   9.70636,   1.54354,  32.00465
   7.98128,   3.62841,   8.20566,   0.43009
   1.68653,   6.32545,   2.07100,   2.48728
   6.15036,   7.38601,   7.34639,   0.84171
   9.77511,   4.13339,   6.85321,   0.86028
   1.05301,   2.31400,   1.30755,   1.42521
   1.78159,   7.05125,   4.24926,   0.69574
   9.43691,   6.48036,   2.90461,   7.24857
   8.72390,   6.59190,   5.05603,   2.24959
   6.57606,   3.68451,   6.19211,   0.63193
   3.41398,   5.56543,   2.38064,   3.35252
   7.08980,   6.23366,   7.79035,   0.72822
   3.29762,   6.15041,   3.66023,   1.51386
   7.61369,   2.43221,   9.41042,   0.20911
   8.94367,   7.87605,   6.57528,   1.62928
   3.35601,   8.77127,   7.43026,   0.53318
   1.07684,   9.26869,   3.88576,   0.66103
   8.94472,   7.86326,   7.05769,   1.41203
   4.54562,   6.09015,   7.32436,   0.51604
   8.22442,   8.73196,   9.45369,   0.80355
   1.50987,   6.43756,   5.15440,   0.36585
   4.29078,   5.91703,   4.76244,   1.11939
   6.39843,   1.39777,   3.33562,   0.80382
   8.19242,   2.58678,   4.96350,   0.86019
   4.04695,   4.54719,   5.09042,   0.71017
   4.52014,   3.81833,   2.92068,   2.02329
   6.31399,   9.50696,   7.62743,   1.03178
   1.82918,   4.44518,   4.01801,   0.50364
   7.24859,   1.85855,   4.56757,   0.64574
   1.38926,   9.24498,   7.45503,   0.23110
   1.30114,   5.42834,   7.29496,   0.13272
   4.61371,   4.40002,   1.91911,   5.51198
   2.15346,   2.87592,   1.64831,   2.27948
   6.81397,   3.11384,   9.22599,   0.24927
   2.42375,   9.45763,   1.09471,  19.12807
   9.02426,   5.54756,   2.97223,   5.66695
   3.11090,   7.68812,   7.30986,   0.44760
   6.71446,   3.11147,   7.96915,   0.32897
   3.99794,   3.17857,   6.78792,   0.27580
   6.55423,   3.46395,   9.03901,   0.27788
   6.28455,   1.67938,   1.70388,   3.63536
   1.87397,   8.40086,   1.84827,   4.60843
   3.44440,   5.71100,   1.90886,   5.39855
   7.09150,   2.06415,   4.56775,   0.70158
   1.10345,   2.17242,   8.57257,   0.03262
   2.02539,   9.38589,   2.84408,   2.35018
   6.52535,   9.25146,   8.45644,   0.84419
   4.76914,   3.94111,   7.73406,   0.31423
   3.56563,   9.50342,   1.66327,  12.24869
   3.13392,   8.79948,   2.97040,   3.12547
   6.95114,   8.74054,   9.54163,   0.66734
   1.02300,   6.28377,   4.18844,   0.36643
   1.32353,   6.49517,   1.78984,   2.68346
   4.55580,   4.24358,   7.61816,   0.33312
   8.23841,   5.05575,   2.69498,   5.73478
   4.37833,   5.29907,   7.62631,   0.39891
   5.44332,   8.98748,   1.95618,  12.78445
   4.80849,   9.15082,   8.08769,   0.67270
   7.93393,   5.50089,   1.23146,  28.77944
   2.85322,   7.03212,   7.14107,   0.39346
   8.94652,   6.33003,   1.99368,  14.24784
   5.25241,   8.14762,   4.54856,   2.06843
   4.31003,   8.89278,   9.57738,   0.41785
   8.48409,   7.89359,   8.18044,   1.00075
   7.20010,   3.42065,   5.00473,   0.98330
   4.90504,   3.12067,   3.41142,   1.31528
   6.27723,   8.47117,   5.64464,   1.66894
   6.64169,   7.90792,   7.72268,   0.88065
   5.67657,   1.73012,   3.78763,   0.68458
   7.67779,   4.03705,   5.27877,   1.11233
   1.67239,   2.85187,   6.39316,   0.11669
   5.21828,   3.39263,   7.32350,   0.33009
   3.14316,   9.68013,   9.71786,   0.32219
   9.03914,   8.51646,   3.08680,   8.07923
   7.76665,   5.16685,   1.34790,  22.08731
   4.75308,   7.05126,   7.37441,   0.61629
   3.82681,   1.21223,   9.48166,   0.05160
   4.62755,   5.28330,   3.34311,   2.18753
   1.15742,   9.44317,   9.09820,   0.13204
   9.27227,   5.54678,   2.95113,   5.90542
   1.34767,   9.68673,   5.57727,   0.41968
   8.18289,   9.67397,   5.30416,   2.81370
   4.63875,   6.55027,   6.89519,   0.63910
   7.75188,   3.93104,   3.75570,   2.16040
   7.26470,   5.67620,   1.22182,  27.62257
   9.22938,   6.03982,   3.32513,   5.04172
   4.38780,   6.62559,   2.75586,   3.82787
   5.92876,   9.55086,   7.86027,   0.91650
   1.41668,   9.20417,   1.29407,   7.78647
   7.53570,   3.14565,   5.09650,   0.91262
   8.21727,   6.83752,   1.06226,  49.79298
   9.13327,   7.97778,   1.16477,  53.70641
   2.23257,   4.30945,   6.76626,   0.21015
   3.59777,   3.58016,   6.57898,   0.29759
   7.15402,   3.86090,   6.57123,   0.63965
   4.04603,   3.72869,   2.94815,   1.73574
   3.77024,   6.15178,   9.24477,   0.27138
   2.09004,   4.48256,   3.32427,   0.84779
   3.33269,   5.12721,   8.82928,   0.21919
   8.69915,   1.04574,   1.38563,   4.73811
   5.35959,   5.20200,   1.01566,  27.02741
   5.52388,   7.01072,   7.92667,   0.61635
   8.14582,   7.45669,   3.80678,   4.19146
   1.73464,   4.23482,   1.38946,   3.80498
   2.49786,   8.70040,   6.01950,   0.59977
   6.31642,   6.13251,   5.76462,   1.16565
   6.94462,   5.08388,   1.62530,  13.36526
   8.25467,   2.36863,   1.31427,  11.31950
   2.06101,   5.30498,   4.20429,   0.61855
   3.98238,   3.34280,   6.97168,   0.27389
   3.84984,   5.16583,   3.59974,   1.53477
   1.67331,   8.32057,   5.76901,   0.41834
   1.80938,   5.53080,   4.84662,   0.42603
   4.15923,   7.52795,   6.53486,   0.73319
   2.84332,   4.95331,   9.42947,   0.15840
   5.02229,   5.17099,   6.68849,   0.58052
   9.71936,   9.07761,   3.27987,   8.20155
   3.61353,   9.17827,   3.30187,   3.04208
   9.93698,   3.62941,   9.54118,   0.39617
   3.56242,   3.55181,   3.61818,   0.96653
   8.05291,   6.44028,   9.73512,   0.54724
   7.67745,   4.29788,   6.11212,   0.88326
   7.20050,   7.35092,   5.83433,   1.55497
   8.13638,   6.95063,   4.73268,   2.52488
   2.56235,   9.96681,   6.79878,   0.55250
   5.28312,   7.03703,   9.70432,   0.39478
   7.70170,   8.71835,   3.82000,   4.60145
   3.56839,   6.44628,   6.81461,   0.49534
   4.08918,   6.31563,   8.74729,   0.33753
   3.41717,   5.11075,   1.54234,   7.34159
   6.44067,   2.58382,   8.59019,   0.22552
   1.88289,   2.38118,   9.79752,   0.04671
   4.45664,   3.40655,   9.81059,   0.15774
   3.45226,   3.07735,   6.24472,   0.27243
   8.14043,   9.69860,   1.02901,  74.56122
   8.11427,   4.07072,   3.11007,   3.41493
   6.95682,   2.08013,   2.51106,   2.29501
   8.96203,   9.11314,   7.61369,   1.40891
   2.15792,   9.93755,   5.79217,   0.63919
   1.02697,   4.64765,   5.41652,   0.16269
   1.10837,   1.48772,   1.13138,   1.28821
   4.72421,   5.85457,   8.46308,   0.38616
   2.30240,   9.51351,   2.07859,   5.06973
   3.59571,   4.54121,   3.18481,   1.60986
   5.33711,   4.11713,   7.29898,   0.41246
   2.15031,   1.84155,   2.34595,   0.71953
   5.66955,   5.48521,   2.06443,   7.29694
   6.67686,   8.79078,   5.14864,   2.21419
   1.09452,   5.34989,   3.98358,   0.36900
   3.70721,   1.74769,   9.54255,   0.07115
   5.37916,   2.36989,   2.73411,   1.70534
   6.99265,   3.45295,   7.31926,   0.45071
   6.77857,   3.82226,   3.98540,   1.63123
   4.23354,   1.47765,   5.59193,   0.20006
   9.90425,   5.35730,   1.07251,  46.12819
   7.84927,   1.50746,   5.91044,   0.33872
   8.55024,   8.95028,   3.94309,   4.92199
   7.62028,   9.60846,   3.29481,   6.74471
   7.19872,   3.91143,   6.51180,   0.66403
   2.97249,   6.57534,   6.59922,   0.44880
   4.43114,   6.17268,   7.37624,   0.50271
   5.62472,   9.65590,   7.54623,   0.95375
   4.57420,   3.32818,   9.71132,   0.16142
   9.79802,   4.87677,   7.85534,   0.77435
   4.80086,   2.77365,   6.67821,   0.29857
   9.43150,   4.80985,   1.25986,  28.58045
   6.23342,   5.83079,   1.81639,  11.01634
   4.71046,   3.36275,   9.77184,   0.16588
   1.53847,   5.34779,   7.86882,   0.13288
   3.89632,   7.08224,   1.39505,  14.17896
   6.78288,   5.90659,   2.78782,   5.15490
   4.34764,   1.16421,   2.93633,   0.58705
   6.67765,   3.63624,   9.95739,   0.24490
   9.91805,   3.91154,   9.44453,   0.43492
   1.35254,   3.32445,   8.52003,   0.06194
   1.34618,   9.69289,   8.61275,   0.17590
   2.50895,   1.50346,   1.25271,   2.40372
   7.19999,   3.97292,   3.60988,   2.19511
   7.68277,   6.72278,   9.44064,   0.57951
   4.31403,   6.92303,   7.49600,   0.53152
   2.17064,   5.80049,   9.99018,   0.12616
   8.70213,   2.36491,   5.15569,   0.77422
   2.91605,   2.74371,   1.82214,   2.40974
   4.88556,   8.36745,   2.18795,   8.53950
   4.91356,   1.92874,   9.80984,   0.09848
   3.43117,   5.21094,   7.56097,   0.31275
   3.51533,   5.98802,   7.35310,   0.38932
   2.84609,   4.64529,   9.37814,   0.15032
   4.75968,   6.79162,   9.15686,   0.38553
   6.67067,   1.05424,   4.77738,   0.30813
   1.34680,   6.00153,   8.60583,   0.10914
   8.99812,   8.70678,   9.66885,   0.83803
   6.80796,   7.92035,   9.47899,   0.60012
   3.09675,   9.22324,   9.20692,   0.33695
   9.87738,   7.43008,   5.66817,   2.28428
   7.68397,   3.72793,   8.26996,   0.41884
   6.55983,   7.27067,   9.21645,   0.56149
   8.97064,   5.28300,   2.24273,   9.42215
   9.84435,   7.23587,   8.07701,   1.09188
   6.32863,   9.06721,   1.85467,  16.68211
   3.50633,   1.57427,   8.05990,   0.08497
   9.73299,   9.58870,   6.66102,   2.10341
   9.88733,   2.77824,   5.40551,   0.94010
   6.72112,   1.82777,   9.48861,   0.13645
   7.90023,   5.26898,   7.76846,   0.68976
   7.71884,   4.24070,   1.69399,  11.40685
   4.52069,   9.65591,   3.02036,   4.78498
   9.43339,   4.20340,   3.69514,   2.90407
   1.89611,   1.04909,   6.68347,   0.04453
   5.88094,   8.77731,   7.65681,   0.88047
   4.42455,   8.79299,   8.86507,   0.49504
   6.52224,   4.24236,   1.79939,   8.54585
   5.78972,   7.72582,   6.22402,   1.15468
   8.70569,   1.54849,   9.02205,   0.16562
   3.76170,   4.88201,   4.17386,   1.05416
   1.29426,   6.66456,   9.21409,   0.10160
   5.84108,   9.02140,   9.07089,   0.64042
   2.10279,   8.77645,   1.35060,  10.11718
   9.39283,   1.27427,   7.39774,   0.21871
   4.10365,   7.81020,   8.14890,   0.48265
   1.95138,   1.32069,   2.79027,   0.33102
   8.79340,   5.05397,   8.52450,   0.61158
   9.28151,   2.32119,   7.25632,   0.40916
   2.41361,   7.25127,   4.51122,   0.85999
   6.96780,   8.19830,   8.02868,   0.88620
   9.28697,   1.51302,   4.71017,   0.63335
   3.37283,   7.03657,   5.35466,   0.82773
   9.77388,   4.37712,   2.73843,   5.70494
   4.51292,   8.80091,   2.99808,   4.41874
   7.98421,   3.14440,   8.42533,   0.35367
   9.65364,   9.45563,   6.16765,   2.39962
   3.88303,   3.90059,   5.24421,   0.55073
   6.76489,   3.36464,   1.29666,  13.53767
   4.37835,   2.97475,   7.02973,   0.26356
   4.61863,   9.80930,   2.35873,   8.14317
   3.67814,   8.46460,   5.57471,   1.00182
   2.57270,   5.97894,   1.94406,   4.07001
   8.63622,   2.88467,   4.14445,   1.45040
   3.16030,   9.15026,   1.62102,  11.00491
   1.85186,   7.94730,   7.23584,   0.28109
   7.30658,   6.03164,   7.77427,   0.72917
   8.99233,   7.35785,   2.07978,  15.29644
   5.41118,   5.44786,   6.07705,   0.79824
   8.23360,   7.49039,   7.78827,   1.01675
   4.50825,   1.48555,   3.14093,   0.67886
   3.14270,   6.67501,   1.50740,   9.23197
   3.36696,   9.35752,   7.94789,   0.49876
   8.44628,   7.95277,   2.74837,   8.89270
   9.05270,   2.71813,   7.66284,   0.41905
   4.34952,   6.16255,   1.21446,  18.17348
   4.69168,   4.16788,   8.04039,   0.30247
   4.15081,   8.84794,   5.16451,   1.37694
   4.87708,   3.55920,   8.19485,   0.25848
   7.52375,   6.74337,   9.46138,   0.56676
   2.53501,   5.17302,   2.14401,   2.85280
   5.32353,   9.36609,   1.00204,  49.65826
   5.00934,   6.93640,   3.05358,   3.72646
   6.65839,   8.87952,   8.54464,   0.80979
   4.52231,   6.71656,   7.75676,   0.50483
   5.85677,   4.75589,   3.44793,   2.34300
   5.55176,   7.41733,   1.42840,  20.18257
   2.08869,   7.93841,   7.00252,   0.33814
