x1,y1
  36.72731,   6.06031
  76.55795,   8.74974
  74.56522,   8.63512
  18.52504,   4.30407
  64.45981,   8.02869
  62.30232,   7.89318
  73.05499,   8.54722
  85.53557,   9.24854
  64.04134,   8.00258
  65.87572,   8.11639
  55.59891,   7.45647
  56.75556,   7.53363
  71.58153,   8.46059
  49.38380,   7.02736
  50.90448,   7.13474
  23.15111,   4.81156
  75.52044,   8.69025
  93.19137,   9.65357
  77.39646,   8.79753
  86.27309,   9.28833
  38.94115,   6.24028
   8.39562,   2.89752
   4.38327,   2.09363
  72.96607,   8.54202
   1.78602,   1.33642
  97.69347,   9.88400
  19.39024,   4.40343
  54.86013,   7.40676
  21.45934,   4.63242
  82.51279,   9.08366
  44.94192,   6.70387
  76.49235,   8.74599
  15.87720,   3.98462
  15.93053,   3.99131
  26.91500,   5.18797
  99.36240,   9.96807
   3.86245,   1.96531
  37.82706,   6.15037
  41.13748,   6.41385
  97.25905,   9.86200
  64.73107,   8.04556
  38.11043,   6.17336
  73.04588,   8.54669
  78.11776,   8.83842
   6.87198,   2.62145
  75.80782,   8.70677
  18.07879,   4.25192
  78.88547,   8.88175
  91.47523,   9.56427
  31.08014,   5.57496
  26.94805,   5.19115
  33.72880,   5.80765
  40.22184,   6.34207
  82.37136,   9.07587
  39.80775,   6.30934
  16.09919,   4.01238
  53.35893,   7.30472
  71.80968,   8.47406
  43.67034,   6.60835
  73.11227,   8.55057
  56.08360,   7.48890
  15.98962,   3.99870
  98.11542,   9.90532
  44.41150,   6.66420
  76.71021,   8.75844
  81.70417,   9.03904
  27.97639,   5.28927
  37.45602,   6.12013
  30.11401,   5.48762
  69.93833,   8.36291
  57.28705,   7.56882
  12.14902,   3.48554
  31.58540,   5.62009
   8.21654,   2.86645
  21.34314,   4.61986
  56.71216,   7.53075
  75.20829,   8.67227
  18.54773,   4.30671
  49.42637,   7.03039
  21.93767,   4.68377
  42.74756,   6.53816
  73.52286,   8.57455
  40.39575,   6.35577
  42.33876,   6.50682
  57.07434,   7.55476
  46.03222,   6.78470
  81.96880,   9.05366
  30.31218,   5.50565
  91.66589,   9.57423
  34.50539,   5.87413
  31.97066,   5.65426
  89.39735,   9.45502
  35.31562,   5.94270
  98.87716,   9.94370
  75.99971,   8.71778
  26.29865,   5.12822
  10.99226,   3.31546
   4.53007,   2.12840
  69.05011,   8.30964
  66.39619,   8.14839
  33.94557,   5.82628
  46.41311,   6.81272
  45.35744,   6.73479
  21.29657,   4.61482
  20.63758,   4.54286
  12.72562,   3.56730
  88.02178,   9.38199
  11.77826,   3.43195
  11.31104,   3.36319
  13.16474,   3.62832
  76.21506,   8.73012
  52.44712,   7.24204
  75.46066,   8.68681
  82.90884,   9.10543
  66.79588,   8.17287
  74.57112,   8.63546
  73.24643,   8.55841
  32.02374,   5.65895
  82.77012,   9.09781
  21.57565,   4.64496
  59.77203,   7.73124
  43.21370,   6.57371
  85.83825,   9.26489
  73.44494,   8.57000
  50.21760,   7.08644
  52.41550,   7.23986
  93.61923,   9.67570
  71.29463,   8.44361
  75.40117,   8.68338
  24.18522,   4.91785
   1.93802,   1.39213
  46.05540,   6.78641
   6.85946,   2.61906
  55.19186,   7.42912
   3.77952,   1.94410
  46.28322,   6.80318
  67.63144,   8.22383
  73.86863,   8.59469
  71.46988,   8.45399
  46.26407,   6.80177
  69.41570,   8.33161
  44.56016,   6.67534
  48.26427,   6.94725
   3.80455,   1.95052
  94.54862,   9.72361
  80.99339,   8.99963
  64.15268,   8.00954
   5.56798,   2.35966
  29.82474,   5.46120
  31.77476,   5.63691
  55.88371,   7.47554
  73.19579,   8.55545
  54.63229,   7.39137
  72.15942,   8.49467
  35.74073,   5.97835
  49.77613,   7.05522
  40.45411,   6.36035
  20.97167,   4.57948
   5.58034,   2.36227
  94.41730,   9.71686
  73.16453,   8.55363
  71.35441,   8.44715
  51.43647,   7.17192
  32.28010,   5.68156
  94.25176,   9.70833
  15.34585,   3.91738
  98.82098,   9.94087
  46.79818,   6.84092
  93.59333,   9.67436
  10.88405,   3.29910
  43.90732,   6.62626
  66.24663,   8.13920
  66.79223,   8.17265
  41.44723,   6.43795
  58.09869,   7.62225
  91.61395,   9.57152
  26.42597,   5.14062
  21.10061,   4.59354
  12.59764,   3.54931
  22.87561,   4.78285
  73.91157,   8.59718
  89.42525,   9.45649
  49.92331,   7.06564
   1.68053,   1.29635
  65.57298,   8.09771
  88.10942,   9.38666
  74.75370,   8.64602
  67.99722,   8.24604
   4.39447,   2.09630
  89.96365,   9.48492
  52.41870,   7.24008
  84.17580,   9.17474
  59.56785,   7.71802
  69.91865,   8.36174
   9.26467,   3.04379
  33.75839,   5.81020
  21.20934,   4.60536
  84.66506,   9.20136
  66.36674,   8.14658
  17.57068,   4.19174
  97.62674,   9.88062
  31.65180,   5.62599
  37.70132,   6.14014
  14.81244,   3.84869
  25.27277,   5.02720
  87.32574,   9.34482
  42.76823,   6.53974
  22.72421,   4.76699
  15.77059,   3.97122
  62.41359,   7.90023
  77.79041,   8.81989
  46.71670,   6.83496
  91.06967,   9.54304
  31.15331,   5.58152
  99.68341,   9.98416
  38.59640,   6.21260
  72.22209,   8.49836
  77.75577,   8.81792
  88.29224,   9.39639
  12.30395,   3.50770
  32.62384,   5.71173
  77.93975,   8.82835
  13.47699,   3.67110
  31.65532,   5.62631
  96.20904,   9.80862
   9.69150,   3.11312
  47.76242,   6.91104
   1.91144,   1.38255
  29.63184,   5.44351
  29.58877,   5.43956
  13.55122,   3.68120
  75.71941,   8.70169
  18.54390,   4.30626
  76.63947,   8.75440
  37.43770,   6.11864
  15.54282,   3.94244
  97.50709,   9.87457
  14.83517,   3.85164
  42.87835,   6.54816
  39.49763,   6.28471
  15.46612,   3.93270
  84.63701,   9.19984
  96.71281,   9.83427
  33.09600,   5.75291
  30.24397,   5.49945
  54.35145,   7.37234
   8.82304,   2.97036
  41.06906,   6.40851
  17.07981,   4.13277
  92.93204,   9.64013
  19.27007,   4.38977
   8.01370,   2.83085
  88.33093,   9.39845
  31.57788,   5.61942
  36.75891,   6.06291
  83.66298,   9.14675
  20.17446,   4.49160
  76.72864,   8.75949
  88.62090,   9.41387
  49.78894,   7.05613
  17.90822,   4.23181
  19.01168,   4.36024
  61.43430,   7.83800
  85.11030,   9.22552
  43.41561,   6.58905
  59.83870,   7.73555
  31.31893,   5.59633
  95.37729,   9.76613
   9.77238,   3.12608
  26.26481,   5.12492
  34.83356,   5.90200
  14.42527,   3.79806
  73.47292,   8.57163
  26.97232,   5.19349
  66.50088,   8.15481
  32.25633,   5.67947
  43.84061,   6.62122
  57.08963,   7.55577
  41.92171,   6.47470
   3.31412,   1.82047
   4.20950,   2.05171
   6.96158,   2.63848
  70.04020,   8.36900
  99.67853,   9.98391
  68.66626,   8.28651
  32.80984,   5.72799
  25.53379,   5.05310
  48.14913,   6.93896
  37.52830,   6.12603
  66.98544,   8.18446
  21.41714,   4.62787
  87.91167,   9.37612
  50.45170,   7.10294
  23.92102,   4.89091
  58.08350,   7.62125
  53.29741,   7.30051
  79.58945,   8.92129
  78.97234,   8.88664
  61.69682,   7.85473
  72.52319,   8.51605
   9.25141,   3.04161
  33.74329,   5.80890
  46.13276,   6.79211
  10.27317,   3.20518
  65.22345,   8.07610
   2.88069,   1.69726
   9.61632,   3.10102
  39.21450,   6.26215
  94.51017,   9.72163
  91.20045,   9.54989
  36.90516,   6.07496
   4.47342,   2.11505
  11.57910,   3.40281
  54.02296,   7.35003
   1.36412,   1.16795
  34.80688,   5.89974
  49.61787,   7.04400
   2.00944,   1.41755
  31.59017,   5.62051
  62.91793,   7.93208
  52.16200,   7.22233
  52.29090,   7.23125
  72.77020,   8.53055
  92.09876,   9.59681
  26.29033,   5.12741
  39.20981,   6.26177
  35.67876,   5.97317
  87.88911,   9.37492
  68.29277,   8.26394
  39.33410,   6.27169
  27.50848,   5.24485
  79.36674,   8.90880
  25.57410,   5.05708
   4.73504,   2.17601
  64.69183,   8.04312
  54.15840,   7.35924
  73.26067,   8.55925
  85.26701,   9.23401
  15.22275,   3.90163
  80.34496,   8.96354
  40.07742,   6.33067
  92.23943,   9.60414
  64.92696,   8.05773
  69.02068,   8.30787
  49.48433,   7.03451
  92.21474,   9.60285
   1.09601,   1.04691
  30.62129,   5.53365
  89.73707,   9.47297
  57.59752,   7.58930
  17.43950,   4.17606
  45.70316,   6.76041
  56.88639,   7.54231
   5.06220,   2.24993
  15.74653,   3.96819
  77.38407,   8.79682
   3.62646,   1.90433
   4.57070,   2.13792
  36.65175,   6.05407
  10.03216,   3.16736
   9.45596,   3.07505
  28.62610,   5.35034
  73.36612,   8.56540
  10.29795,   3.20904
  26.85802,   5.18247
  99.27859,   9.96386
  53.82459,   7.33652
  91.47628,   9.56432
  51.94829,   7.20752
  47.86148,   6.91820
  66.88888,   8.17856
  17.99458,   4.24200
  73.59689,   8.57886
  44.99444,   6.70779
  44.87312,   6.69874
  18.36643,   4.28561
  21.08765,   4.59213
  32.29380,   5.68276
  39.45595,   6.28140
  10.32967,   3.21398
  50.48920,   7.10558
  23.60150,   4.85814
  56.23016,   7.49868
  25.43067,   5.04288
  91.18614,   9.54914
  17.40387,   4.17179
  89.03729,   9.43596
  24.91316,   4.99131
  69.82746,   8.35628
  97.58302,   9.87841
  39.47797,   6.28315
  70.28506,   8.38362
  48.38599,   6.95600
  63.44796,   7.96542
  34.71357,   5.89182
  61.65901,   7.85232
  70.48666,   8.39563
   3.60811,   1.89950
  19.89768,   4.46068
  77.42760,   8.79930
  86.77728,   9.31543
  93.42593,   9.66571
   2.44869,   1.56483
  87.04507,   9.32979
  47.46151,   6.88923
  40.18966,   6.33953
  47.14010,   6.86587
  15.85144,   3.98139
  21.51672,   4.63861
  18.02640,   4.24575
  35.88464,   5.99038
   2.13681,   1.46178
  80.44259,   8.96898
   8.77579,   2.96240
  77.79035,   8.81988
  73.32392,   8.56294
  48.71929,   6.97992
  94.89754,   9.74154
  31.50101,   5.61258
  94.85831,   9.73952
  86.84192,   9.31890
  74.92461,   8.65590
   6.57745,   2.56465
  97.35408,   9.86682
  18.71528,   4.32612
  89.73959,   9.47310
  25.58742,   5.05840
  85.37491,   9.23985
  31.98897,   5.65588
  80.52739,   8.97371
  66.26549,   8.14036
  96.88100,   9.84281
  94.88126,   9.74070
  20.73596,   4.55368
  31.92966,   5.65063
  62.12828,   7.88215
  45.33884,   6.73341
   3.56794,   1.88890
  19.95017,   4.46656
  14.70360,   3.83453
  99.20560,   9.96020
  84.08164,   9.16960
  79.00668,   8.88857
  61.17755,   7.82161
  95.32674,   9.76354
  14.69292,   3.83313
  32.92313,   5.73787
  36.18010,   6.01499
  48.38810,   6.95616
  31.74022,   5.63385
  55.92932,   7.47859
  51.84497,   7.20035
  39.82468,   6.31068
  19.37246,   4.40142
  25.82431,   5.08176
  27.54295,   5.24814
  53.40169,   7.30765
  81.78931,   9.04374
  67.46024,   8.21342
  73.98414,   8.60140
  89.31019,   9.45041
  15.78618,   3.97318
   3.54119,   1.88181
  83.47999,   9.13674
  65.64902,   8.10241
  61.83352,   7.86343
  44.64428,   6.68164
  76.23021,   8.73099
  91.94695,   9.58890
  42.05279,   6.48481
  67.38459,   8.20881
  18.65215,   4.31881
  12.58539,   3.54759
   9.21029,   3.03485
  13.68578,   3.69943
  40.05438,   6.32885
  19.33966,   4.39769
   3.96719,   1.99178
  72.31461,   8.50380
  75.57390,   8.69333
  14.95812,   3.86757
  10.62994,   3.26036
  96.87829,   9.84268
  57.50233,   7.58303
  44.56544,   6.67574
  27.71926,   5.26491
  93.84985,   9.68761
  97.61510,   9.88004
  71.99911,   8.48523
  95.38010,   9.76627
  16.09977,   4.01245
  65.59211,   8.09890
  73.63527,   8.58110
  84.12508,   9.17197
  79.50586,   8.91661
  52.97581,   7.27845
  58.10126,   7.62242
  64.80888,   8.05040
  19.60898,   4.42820
  50.39849,   7.09919
  43.44134,   6.59100
   3.49949,   1.87069
  59.23305,   7.69630
  76.41827,   8.74175
   5.82287,   2.41306
  15.69872,   3.96216
  94.69154,   9.73096
  86.23013,   9.28602
  80.55534,   8.97526
  19.68918,   4.43725
  97.37452,   9.86785
  93.54381,   9.67180
  72.16989,   8.49529
  48.43202,   6.95931
  83.08099,   9.11488
  52.97564,   7.27844
  73.41695,   8.56837
  85.11720,   9.22590
  32.18633,   5.67330
  57.71798,   7.59724
  31.46769,   5.60961
  16.01425,   4.00178
  66.56058,   8.15847
  67.71854,   8.22913
  39.17422,   6.25893
  88.32700,   9.39824
  79.61095,   8.92250
  56.01374,   7.48423
  62.27500,   7.89145
  65.29243,   8.08037
  16.75431,   4.09320
   6.70699,   2.58978
   3.26583,   1.80716
  87.88950,   9.37494
  43.88598,   6.62465
   9.09547,   3.01587
   9.91851,   3.14937
  85.74893,   9.26007
  67.32879,   8.20541
  46.02558,   6.78422
  55.82403,   7.47155
  36.96031,   6.07950
   2.46857,   1.57117
  84.51553,   9.19323
  24.87889,   4.98787
  40.97065,   6.40083
  49.90903,   7.06463
  57.95094,   7.61255
  29.46010,   5.42772
  62.88132,   7.92977
  84.16627,   9.17422
  32.76269,   5.72387
  36.39534,   6.03285
  23.30138,   4.82715
  61.33437,   7.83163
   1.08072,   1.03957
  44.59926,   6.67827
  23.45638,   4.84318
  13.41206,   3.66225
  36.46016,   6.03823
  79.77690,   8.93179
  42.96161,   6.55451
  98.90858,   9.94528
   1.83130,   1.35326
  76.92361,   8.77061
  49.83511,   7.05940
  64.24864,   8.01552
  27.96761,   5.28844
  78.61517,   8.86652
  59.17170,   7.69231
  19.50719,   4.41669
  22.10646,   4.70175
  43.72917,   6.61280
  30.99091,   5.56695
   2.74127,   1.65568
  11.59792,   3.40557
  45.17831,   6.72148
  82.09901,   9.06085
  46.59771,   6.82625
  72.05499,   8.48852
  48.68761,   6.97765
  31.73683,   5.63354
  83.45638,   9.13545
   7.80374,   2.79352
  49.24560,   7.01752
  41.37436,   6.43229
  94.19923,   9.70563
  72.32910,   8.50465
  24.87681,   4.98767
  77.15789,   8.78396
  95.30685,   9.76252
  30.63962,   5.53531
  74.08092,   8.60703
  76.82361,   8.76491
  46.55537,   6.82315
  49.35781,   7.02551
  86.77758,   9.31545
  90.41729,   9.50880
  39.67966,   6.29918
   5.55986,   2.35794
  31.33407,   5.59768
  30.50644,   5.52326
  43.25987,   6.57722
  29.02905,   5.38786
  57.04477,   7.55280
  32.04628,   5.66094
  91.02840,   9.54088
  80.49436,   8.97186
  53.41394,   7.30848
  13.65899,   3.69581
  14.83422,   3.85152
  70.45574,   8.39379
  27.85260,   5.27756
  53.41296,   7.30842
   5.37891,   2.31925
   5.82205,   2.41289
  79.11665,   8.89475
  70.44523,   8.39317
  88.73572,   9.41996
  92.92277,   9.63965
  14.75455,   3.84117
   1.06721,   1.03306
  19.24456,   4.38686
  34.20955,   5.84889
  26.22581,   5.12111
  82.51070,   9.08354
  37.55054,   6.12785
  42.51741,   6.52054
  67.05515,   8.18872
  46.00801,   6.78292
  53.14612,   7.29014
  63.03770,   7.93963
  33.43689,   5.78246
  26.73841,   5.17092
  13.97075,   3.73775
   3.21382,   1.79271
  28.87545,   5.37359
  54.29684,   7.36864
  67.73409,   8.23007
  63.68421,   7.98024
  64.27911,   8.01743
  60.91050,   7.80452
   6.00183,   2.44986
  91.63541,   9.57264
  29.01837,   5.38687
  79.06664,   8.89194
  29.46747,   5.42839
  17.17717,   4.14454
  14.50325,   3.80831
  20.77938,   4.55844
  97.87563,   9.89321
  10.71569,   3.27348
  59.28687,   7.69980
  34.49737,   5.87345
  77.27107,   8.79040
  39.45981,   6.28170
   7.30054,   2.70195
  36.19526,   6.01625
  14.62851,   3.82472
  18.38936,   4.28828
  22.56104,   4.74985
  93.71912,   9.68086
  82.30023,   9.07195
   9.33956,   3.05607
  38.91263,   6.23800
  51.21254,   7.15629
  27.54326,   5.24817
  81.41763,   9.02317
  47.81286,   6.91468
  49.64733,   7.04609
  15.81579,   3.97691
  64.74855,   8.04665
  68.55721,   8.27993
  42.17154,   6.49396
  60.33730,   7.76771
  93.27634,   9.65797
  85.86098,   9.26612
  67.16515,   8.19543
  53.82156,   7.33632
  62.19364,   7.88629
  56.43959,   7.51263
  64.52902,   8.03300
  74.25623,   8.61721
   7.30823,   2.70337
  83.01623,   9.11132
  50.27969,   7.09082
  87.44819,   9.35137
  65.90334,   8.11809
  23.72125,   4.87045
  52.76742,   7.26412
  29.84626,   5.46317
  38.53256,   6.20746
  15.03934,   3.87806
  86.86240,   9.32000
  90.67670,   9.52243
  21.04480,   4.58746
   4.97564,   2.23061
  26.05453,   5.10436
  25.41521,   5.04135
  23.29505,   4.82649
  10.10732,   3.17920
  30.00916,   5.47806
  43.76597,   6.61559
  16.13057,   4.01629
  70.15910,   8.37610
  87.69162,   9.36438
   9.31496,   3.05204
  76.15491,   8.72668
  81.64098,   9.03554
  54.17007,   7.36003
  67.52757,   8.21752
  48.62049,   6.97284
  21.30031,   4.61523
  70.84242,   8.41679
  93.38522,   9.66360
  68.06207,   8.24997
   9.89334,   3.14537
  40.93497,   6.39804
  83.48049,   9.13677
  72.62862,   8.52224
  53.52629,   7.31617
  74.52448,   8.63276
  37.45037,   6.11967
  85.08965,   9.22441
  88.81128,   9.42397
  58.04536,   7.61875
  62.65711,   7.91562
  53.14251,   7.28989
  40.58519,   6.37065
  41.02970,   6.40544
  30.80202,   5.54996
   8.61099,   2.93445
  49.47683,   7.03398
  84.04949,   9.16785
  83.39928,   9.13232
  62.47028,   7.90381
  92.18547,   9.60133
   4.92564,   2.21938
  35.05606,   5.92082
  76.62448,   8.75354
  65.97819,   8.12270
  67.61718,   8.22297
   6.47005,   2.54363
  89.02118,   9.43510
  86.31916,   9.29081
  69.41757,   8.33172
  43.83704,   6.62095
  48.60173,   6.97149
  57.58718,   7.58862
  27.22235,   5.21750
  48.06000,   6.93253
  90.03124,   9.48848
  29.08218,   5.39279
  84.97945,   9.21843
  58.67075,   7.65968
  29.49869,   5.43127
  88.16193,   9.38946
   7.96919,   2.82298
   1.06016,   1.02964
  17.85304,   4.22529
  55.72788,   7.46511
  68.02459,   8.24770
  79.13809,   8.89596
  21.38766,   4.62468
  27.84563,   5.27690
  66.05283,   8.12729
  18.58806,   4.31139
  75.49955,   8.68905
   2.16214,   1.47042
  94.66363,   9.72952
  74.16232,   8.61175
  49.80111,   7.05699
  65.38777,   8.08627
  65.35371,   8.08416
  47.56440,   6.89669
  64.86696,   8.05400
  19.80356,   4.45012
  88.21876,   9.39248
  91.25129,   9.55255
   3.39057,   1.84135
  10.56775,   3.25081
  10.30206,   3.20968
  56.33982,   7.50599
  74.42135,   8.62678
  92.32534,   9.60861
  27.34321,   5.22907
   2.88657,   1.69899
  92.18795,   9.60146
  19.56177,   4.42287
  83.57600,   9.14199
  20.95582,   4.57775
  64.04390,   8.00274
  13.23951,   3.63861
  74.04674,   8.60504
  10.90081,   3.30164
  10.81425,   3.28850
  73.96627,   8.60036
  87.79309,   9.36980
  40.89578,   6.39498
  80.60393,   8.97797
  57.61864,   7.59069
  38.27145,   6.18639
  92.59078,   9.62241
  26.43410,   5.14141
  12.69731,   3.56333
  75.53047,   8.69083
  97.54633,   9.87655
  86.82024,   9.31774
  75.02893,   8.66192
  13.86977,   3.72421
  18.54702,   4.30662
  41.20179,   6.41886
  84.70712,   9.20365
  42.46523,   6.51654
  97.13555,   9.85574
  39.09386,   6.25251
  64.90004,   8.05606
  63.73412,   7.98337
  71.71130,   8.46825
  16.66319,   4.08206
  97.97086,   9.89802
  48.33591,   6.95240
  21.90282,   4.68004
  40.60896,   6.37252
  78.39931,   8.85434
  12.10840,   3.47971
  30.67558,   5.53855
  29.92552,   5.47042
  71.23270,   8.43995
  55.84255,   7.47279
  99.08866,   9.95433
  77.50752,   8.80384
  75.78755,   8.70560
  11.98556,   3.46202
  41.14095,   6.41412
  67.19104,   8.19701
  20.55578,   4.53385
   7.89014,   2.80894
  60.69038,   7.79040
  46.80894,   6.84171
  25.53898,   5.05361
  47.25246,   6.87404
  81.64904,   9.03599
  87.31759,   9.34439
  23.98115,   4.89705
  98.54893,   9.92718
  11.71622,   3.42290
  25.39145,   5.03899
  36.75955,   6.06297
  35.21008,   5.93381
  44.75854,   6.69018
  96.17797,   9.80704
  63.66760,   7.97920
  11.22472,   3.35033
  41.17158,   6.41651
  53.03337,   7.28240
  91.19867,   9.54980
  37.84066,   6.15148
   8.00590,   2.82947
  80.87745,   8.99319
  56.21015,   7.49734
  65.94536,   8.12068
  52.09982,   7.21802
   6.91137,   2.62895
  89.46635,   9.45866
  65.61295,   8.10018
   9.69506,   3.11369
  95.95509,   9.79567
  52.90486,   7.27357
  83.79235,   9.15382
  27.34033,   5.22880
  37.31567,   6.10865
  24.21622,   4.92100
  74.14010,   8.61046
  29.31709,   5.41453
