x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
  89.79214,  99.59288,  30.65743,   3.40183,  65.81932,  17.14018,  42.49727,  24.03488,  28.32548,  54.00916,  99.59288
  66.19460,  23.92631,  91.30695,  79.89484,  64.60349,  28.25650,  60.14090,  52.80022,  78.16364,  18.18252,  91.30695
  35.35670,  20.96159,   3.19550,  24.17372,  98.96454,  26.61643,  39.60678,  29.00182,  23.14002,  36.90254,  98.96454
  45.35296,  15.93915,  85.12932,  50.33386,  62.97851,  83.64268,  55.86487,   3.40086,  70.43466,  86.09690,  86.09690
  65.58688,  46.85248,  53.43036,  83.40338,  68.89809,  45.31070,  81.35091,  51.40065,  57.17780,   8.04655,  83.40338
  10.28258,  34.88742,  15.22777,   9.64741,  98.57769,  67.75238,   4.37296,  37.02554,  61.66380,  90.79406,  98.57769
  72.71098,  42.32074,  85.97182,  77.85722,  95.32711,  85.90471,  60.16208,  16.69975,  52.90559,   9.55344,  95.32711
   5.23031,  33.30561,  75.89484,  21.95108,  98.86169,  21.93176,  47.04252,   9.67543,  47.59559,  40.41965,  98.86169
  29.28040,  40.52760,  99.37085,  82.70651,  58.83767,  36.80452,  10.97185,  79.34592,  51.41739,  92.15813,  99.37085
  22.97241,  41.35839,  73.24908,  49.34533,   6.20988,  74.92295,   2.65060,  14.27624,  97.09673,  18.27161,  97.09673
  11.38164,  95.50098,  31.28641,  48.63199,  96.49524,  44.58253,   7.75637,  50.55078,  30.44815,  18.98922,  96.49524
  17.19980,   8.53632,  27.68849,  76.17077,  21.57958,  10.01552,  69.75937,  81.12092,  69.11079,  36.66041,  81.12092
  94.00570,  17.46691,  95.63359,  65.50283,  30.65003,  73.40218,  68.94073,  26.93779,  67.96878,  54.19206,  95.63359
  93.45312,  59.10165,  44.90147,  69.70400,  31.21703,   1.45949,  84.95600,  34.87931,  38.83923,   6.22542,  93.45312
  71.18169,  23.99799,  38.58022,  98.28171,  17.75691,  96.27184,  69.83572,   0.33377,  86.65823,  75.19355,  98.28171
  75.55565,  70.48495,  46.54968,  20.93913,  95.82085,  36.81891,  74.13463,  42.47093,  38.67273,  47.70686,  95.82085
  47.81744,  62.10314,  96.38184,  97.70920,   2.11181,  65.38126,  67.50304,  18.37258,  38.68586,  87.50411,  97.70920
  28.14544,   7.59875,   7.36914,  60.95977,  18.64212,   2.78009,  57.75985,  84.79079,  16.42517,  10.02888,  84.79079
  39.95606,  73.38024,  56.36594,  41.31189,   1.96686,  62.12777,  94.85398,  28.09677,  98.14384,  36.39104,  98.14384
  27.14265,  10.28357,  73.86752,  19.26605,  26.15112,  65.04941,  40.24285,  79.16315,  67.15350,  21.51835,  79.16315
  24.92228,   0.26394,  57.94854,  68.14572,  37.05063,  81.00790,  14.16507,  49.80579,   5.02427,  79.05761,  81.00790
  83.60305,  78.38250,  17.62507,  80.51728,  62.31643,  86.84611,  29.91998,  18.54850,  22.02743,  13.00959,  86.84611
  67.78094,  46.08823,  63.94702,  39.47371,  42.01657,  47.80957,   6.87375,  27.46775,  91.96043,  56.65163,  91.96043
  89.33649,  19.81342,  89.48208,   8.37775,  78.13992,   9.60151,  15.95421,  52.28971,  57.99963,  56.57750,  89.48208
  90.95640,  89.55492,  83.33300,  39.78495,  72.67215,  19.31116,  24.35991,  58.63433,  54.14370,  19.07150,  90.95640
  30.05835,  37.10453,  34.86382,  34.94506,  70.15181,  71.42678,  76.28829,  80.04394,  26.86327,  87.87962,  87.87962
  19.10238,  78.48486,   0.04342,  70.39209,  28.33125,   0.81181,  61.73568,   3.88403,  69.73582,  84.31376,  84.31376
  52.66779,   5.59386,  86.01643,   6.75593,  24.51745,  37.38383,  77.97035,  23.87019,  27.35024,  64.32626,  86.01643
  18.31374,  54.42026,  70.14884,  30.57393,  20.78394,   5.72551,  40.53880,  28.85332,  17.01127,  95.39072,  95.39072
  77.20793,  44.93364,  91.27290,  66.49289,  38.22229,  35.14867,  74.05475,  74.65765,  38.51118,  47.99222,  91.27290
  24.91056,  89.09284,  30.25755,  96.12387,  76.60315,  43.04398,  50.15804,  10.85592,  28.91398,  54.80116,  96.12387
  63.07105,  55.36844,  43.63730,  57.46946,  58.30656,  14.71372,  40.27446,  88.72490,   4.41012,  68.97677,  88.72490
  86.86398,  73.63470,  57.28638,  15.13830,  98.22329,  12.97748,  21.13154,  29.25947,   3.95756,  56.50379,  98.22329
  59.87656,  22.26889,  25.65411,  18.77072,  11.61707,  77.42514,  99.81960,  96.94656,  41.81998,  82.48627,  99.81960
  51.10300,   7.75728,   4.64755,  68.18840,   7.67684,  63.36990,  48.83973,  76.28104,  43.91255,  96.85603,  96.85603
  38.15471,  80.51045,  55.46886,  49.14856,  93.64980,  92.98017,  18.53857,  24.18047,  62.29066,   7.59838,  93.64980
  83.10975,  12.29146,  28.59140,  61.29014,  85.03005,  12.18481,  52.69366,  30.65845,  57.15161,  20.66768,  85.03005
  69.10962,  44.68723,   1.84119,  41.53563,  71.22925,  63.12090,  15.90312,  95.26742,  68.18906,  48.63752,  95.26742
  11.79155,   3.18684,  19.82698,  52.95720,  61.11828,  14.99130,  15.05098,  16.55378,  22.98567,  10.33553,  61.11828
  67.19789,  34.02485,   6.98633,  52.62645,  74.99052,  69.98146,   3.09998,  45.95376,  15.36444,  30.23666,  74.99052
  76.06355,  45.10619,  50.58751,  10.63361,  71.76343,  66.87169,  23.16298,   6.59107,  57.10595,  88.59334,  88.59334
  62.74390,  41.48065,  57.22722,  64.78773,  99.76932,  65.49342,  81.66341,  28.49059,   4.86731,  88.11229,  99.76932
  70.38657,  64.66527,  19.14695,  45.59876,  49.90667,   7.57462,   4.57799,  22.13937,   7.59928,  57.85308,  70.38657
   0.94212,  76.89782,  13.23422,  79.58643,  18.63610,  71.25073,  12.48305,  23.38524,   5.26933,  99.58033,  99.58033
  12.18117,  26.33662,  13.83511,  95.44404,  35.01629,  65.37691,  63.42311,  86.01660,   3.36260,  15.80025,  95.44404
  41.78842,  24.33709,  13.87964,  35.23584,  98.84003,  11.12481,  27.84006,  24.03607,  69.92696,  70.10063,  98.84003
  95.75675,  89.11612,  31.38529,  53.68296,  13.15174,  59.54913,  71.79720,  20.07303,   5.90100,  33.75428,  95.75675
  17.98354,  66.93391,  73.93587,  82.87391,  62.61055,  69.60048,  20.55884,  64.84162,  50.69367,  17.83996,  82.87391
  46.12925,  66.08148,  96.47214,  33.06351,  44.73214,  78.15418,  28.71387,  82.09237,  80.90425,  42.06061,  96.47214
  91.94534,  82.70010,  13.35819,  47.20041,  84.97300,  84.37817,  72.57878,  31.75400,  23.47613,  41.14687,  91.94534
  43.01036,  84.21610,  90.95333,  85.55071,  51.87188,  90.27713,  65.82266,  39.93927,  61.68438,  95.46406,  95.46406
  36.23758,  20.78659,  58.42546,   8.42078,  36.98107,  98.57614,  81.26746,  71.13177,  34.84243,  76.48438,  98.57614
  41.55521,   5.19700,  85.96500,  39.35523,   2.71843,  57.99152,  83.43167,  92.25413,  15.15350,  66.54284,  92.25413
  54.21086,  43.16479,   5.80268,  76.01820,  13.63314,  11.48779,  72.38348,  22.28076,  91.94576,  81.95661,  91.94576
  50.38323,   0.34851,  17.03879,  76.52280,  96.03727,   4.21460,  96.17415,  15.88768,  10.11870,  78.74347,  96.17415
  48.01361,  79.94164,  72.86429,  44.92477,  17.46997,  86.68302,  64.09338,  30.97124,   2.74696,  61.80603,  86.68302
  88.56237,  34.18725,  82.38015,  16.22266,  44.51831,  11.75755,  40.74956,  57.22708,  91.19448,  84.24092,  91.19448
  97.14444,  92.60300,  10.15848,   3.41063,  28.32814,  21.35393,  58.59692,  38.09415,  38.34690,  95.05401,  97.14444
  45.14310,  83.78307,  73.05258,  74.11307,  21.37486,  16.75565,  13.23303,   5.99919,  27.10607,  96.67918,  96.67918
  75.40198,  70.76968,  17.48020,  76.84869,  26.81209,  67.83404,  19.27647,   2.11600,  60.70510,   8.94700,  76.84869
  52.78498,  40.17772,  32.30770,  36.45728,  61.27285,  22.74481,  83.20297,   2.87871,  46.75860,  22.74530,  83.20297
  64.56940,  30.38058,  32.92528,  36.10310,  66.17766,  95.08263,  49.42067,  14.07215,  75.33672,  42.25315,  95.08263
  17.70118,  49.22310,  99.02708,  77.09531,  87.78875,  25.47039,  58.52137,  65.89442,  44.45261,  13.70414,  99.02708
  83.73636,  21.65766,  72.89658,  58.79554,  41.30747,  28.54305,  32.37768,   6.65905,  26.78077,   4.86594,  83.73636
  47.65885,  23.06844,  10.31606,  83.40025,  91.49397,  40.70558,  32.82528,  32.29816,  88.15060,  40.72877,  91.49397
  28.76265,  18.89920,  50.95086,  72.61950,  53.50840,  12.93036,   2.67071,  57.89717,  40.88460,  93.72856,  93.72856
  99.41177,  46.07792,  42.89798,  17.35028,  50.66010,   1.13716,  97.92171,  61.94519,  85.12490,  37.14977,  99.41177
  94.91673,   8.23559,  42.45379,   6.53990,  98.52101,  34.77649,  38.78501,  90.51356,  14.66538,  43.16305,  98.52101
  95.36785,  73.75476,  66.55852,  47.27617,  82.44267,   8.60208,   3.67584,  40.13008,  33.71336,  99.66949,  99.66949
  94.19092,  59.75780,  94.01075,  66.05101,  48.36698,  50.55613,  42.82585,   1.83033,  51.30786,  45.82108,  94.19092
  67.75985,  95.77974,   1.73372,   7.08121,  95.02690,  51.39373,  17.74324,  66.03749,  10.56650,  57.50290,  95.77974
  40.67173,  96.10204,  26.40000,  53.90110,  74.67263,  14.06205,  43.68014,  91.72128,  95.32918,  91.56267,  96.10204
   5.24612,  31.84337,   8.51317,  79.80680,  43.18646,  55.64856,  74.92673,  96.89216,  28.20022,  89.16850,  96.89216
  19.03041,  47.99792,  28.36460,  43.05554,  72.71108,  69.46915,  46.29321,  24.14803,  60.85768,  26.76254,  72.71108
  29.67666,  34.10095,  34.81231,  84.42552,  69.25008,   7.51691,  46.94384,  11.63822,  92.52279,  73.21115,  92.52279
  37.74174,  25.00046,  89.57680,  26.38688,  59.01888,  63.25935,  32.02648,   5.14468,  46.13107,  90.38398,  90.38398
   7.56042,  75.43224,  91.75338,  19.60396,  42.47549,   9.03330,  58.59023,  82.23676,  45.93100,  70.69823,  91.75338
  81.46065,  73.30399,  24.18081,  96.07565,  65.35425,   0.10043,  18.08183,  20.46724,  77.19297,  25.97672,  96.07565
  79.25755,  94.06784,  60.29445,  45.66261,   2.52901,  22.80885,  58.19179,  11.77964,  71.46424,  77.68142,  94.06784
  84.69727,  32.86363,  27.92184,  55.32196,  43.69625,  12.10072,  98.92177,  49.02862,  86.01714,  60.03343,  98.92177
  42.62653,  40.48221,  46.39777,  56.61696,   1.83862,  97.45522,  67.89750,   8.17895,  75.12492,  73.62566,  97.45522
  49.39286,  86.79499,  58.57697,  50.55590,  44.45409,   1.39888,  66.88293,  77.60839,  88.40736,  67.94405,  88.40736
  57.02142,  54.06117,  17.22385,  38.29243,  42.76810,  71.23177,  58.13028,  83.37013,  23.20994,  77.93176,  83.37013
  40.97373,  61.36085,  91.54234,  47.66928,  53.27547,  30.02528,  37.10423,  59.28273,  63.76654,  23.04258,  91.54234
  46.58646,  92.56109,  85.99224,  67.85246,  71.47438,  29.04105,  89.02274,   1.88523,  93.04534,  29.64539,  93.04534
  60.45451,  41.97556,  73.83102,  11.41902,  93.88224,  99.96146,  36.67968,  16.99291,  16.41889,  59.53933,  99.96146
  94.15065,  14.22789,  81.93657,  72.47525,   7.74040,  80.65868,  94.08967,  46.74868,  91.34476,   7.66604,  94.15065
  40.04240,  92.46006,  41.22685,  47.41200,  20.81580,  33.16335,  43.87765,  31.30463,   7.74957,  82.08340,  92.46006
  32.59831,  52.00922,  22.00646,   2.06094,  24.37432,  77.42933,  62.27298,  14.21222,  43.78477,  27.45135,  77.42933
   4.55539,  13.69348,  73.08007,  83.05164,   5.40185,  13.85179,  59.45508,  20.76586,  43.32390,  22.03430,  83.05164
  32.39444,  90.44417,  14.22523,  15.63103,  10.75162,  55.33920,  47.40055,  28.19572,   4.16615,  99.90231,  99.90231
  76.64845,  78.63277,  91.02219,  81.96941,   9.95691,  89.78575,  77.30731,  26.98482,  34.47061,  77.97327,  91.02219
  71.42602,  62.37268,  70.39026,  52.93882,   9.08198,   9.63714,  33.86788,   6.49725,  81.08044,  56.38654,  81.08044
  38.38553,  52.69665,  61.82156,  22.58679,  85.45955,  42.99779,  82.89005,  14.55378,  82.45057,  44.10020,  85.45955
  94.56396,  80.77647,  55.70524,  73.95145,  54.97843,  60.97857,  25.93986,  29.13045,  18.22874,  95.20869,  95.20869
  26.59165,  43.11610,  70.85887,  32.88712,  43.24886,  92.90781,  96.12008,  29.65279,  25.79180,  47.36476,  96.12008
  20.59608,  23.32735,  42.94225,  53.88249,  34.90983,  46.56436,  99.86268,  16.45160,  93.22248,  23.64305,  99.86268
  79.30359,   9.57864,  30.79777,  52.64387,  45.68198,  40.75790,  23.71727,  14.31222,  65.47111,  77.10818,  79.30359
  95.11134,  22.08687,  60.80909,  80.12717,   2.37965,  67.48486,  88.54838,   4.80051,   7.46063,  89.77612,  95.11134
  89.91358,  70.75801,  75.31740,  46.39205,  96.27255,   8.24576,  19.38494,  45.15574,  85.58099,  84.18140,  96.27255
  47.49805,  19.76223,  82.90545,   1.73706,  69.39773,  86.86075,  63.58589,  94.42171,  59.54778,  67.78867,  94.42171
  84.06053,  66.67781,  47.07681,  11.17481,  82.51761,  58.97139,  85.06481,  31.73746,  10.27082,  89.00461,  89.00461
  83.39053,   1.58965,  74.02130,  98.08051,  86.56686,  57.09760,  33.22949,  78.28435,  49.61509,  38.15955,  98.08051
  51.26764,  12.53397,  48.80074,  79.79224,  77.79425,  96.89804,  85.65913,  38.41882,  22.52041,  39.69276,  96.89804
  50.11405,  10.77927,  10.37833,  30.29359,  60.56163,  40.39320,  19.10555,  41.43755,  40.61771,   7.33035,  60.56163
  40.77989,  68.21287,   5.76283,  96.06973,  84.23895,  92.77180,  88.78546,  75.26654,   2.32198,  89.16529,  96.06973
  79.23823,  80.08861,  91.56055,   6.08694,  78.45137,  97.98658,  65.56033,  43.69007,  19.02502,  27.16584,  97.98658
  43.95084,  66.36590,  85.07963,  53.62928,   2.99296,  96.99051,  85.86324,  70.87060,  13.77788,  12.79005,  96.99051
  94.36292,  91.88866,  66.72935,  26.90734,  23.32951,  64.77475,  82.89078,  86.82140,  27.36725,  87.06773,  94.36292
  49.26610,  44.32942,  12.13954,  68.25009,  95.30095,  91.03590,  64.11266,  28.28136,  41.31833,  79.54073,  95.30095
  37.11636,  47.65041,  41.18015,  67.67088,  60.80345,  43.24146,  85.33598,  60.58234,  75.29337,  68.39484,  85.33598
   9.79024,  60.90553,  49.40471,  28.64199,  20.51367,  96.49917,  18.32823,  85.32697,  10.04824,   3.07182,  96.49917
  88.41008,  55.52418,  65.54299,  97.36431,  98.85918,   2.20289,  95.30140,  47.50707,  78.63638,  72.21870,  98.85918
  53.54189,  12.72882,  11.55456,  27.79359,  47.83398,   9.58055,  82.92097,  93.87889,  10.00568,  71.89075,  93.87889
  98.77448,  55.95382,  64.88551,   0.18096,  95.38670,  59.76457,  67.70039,  32.55171,  11.57479,  70.20428,  98.77448
   0.17471,  48.91667,   1.33471,  74.33610,  21.51542,  76.33718,  34.07522,  23.79447,  86.51538,  97.20443,  97.20443
  54.30215,   7.28770,  97.34827,  62.08053,  49.99917,  35.91852,  37.48921,  44.92672,  65.26181,  28.41977,  97.34827
  97.32188,  80.49680,  86.11752,  85.30437,  91.73683,  84.28658,  63.88098,  73.28938,  61.24424,   0.27494,  97.32188
  89.58945,  50.40427,  60.83583,   2.88150,  86.29651,  81.36405,   9.84667,  35.43013,  62.51244,  81.60955,  89.58945
  63.59852,  37.52837,  10.22023,  84.90366,   4.30215,   9.78729,  46.71973,  31.62927,   2.99000,  19.48279,  84.90366
  63.36346,  42.72061,  74.43142,  30.48057,  23.17229,  54.96036,  33.13297,  67.72339,  30.02466,  27.98488,  74.43142
   6.01190,  68.55811,  71.24191,  15.34335,  38.15785,  74.15193,  79.07682,  99.30100,  82.55251,  95.91295,  99.30100
  61.17400,  68.38046,   3.97240,  87.44304,  68.06612,  27.65219,  44.94605,  49.80086,  61.21311,  40.18314,  87.44304
  26.46222,   8.28426,  60.20900,  73.74222,  14.53250,  13.64730,  32.20997,  76.04369,  34.42655,  11.89391,  76.04369
  93.78152,  17.10154,  13.93473,  84.71661,  47.64597,  25.24575,   4.39947,  37.42816,  22.28831,  43.74887,  93.78152
  60.36095,  36.29463,  20.15887,  58.23617,  76.48250,  18.53372,  46.52244,  32.47447,  31.11598,  65.67635,  76.48250
  60.32367,  23.28533,  88.60654,   0.45979,  41.43322,  35.51381,  50.43440,  43.46176,  14.98861,  50.21552,  88.60654
  10.16203,  71.06355,  82.32298,  62.18573,  35.64818,  91.66832,  26.02227,   4.94707,  78.62378,  85.99451,  91.66832
  52.85847,   0.58317,  91.94723,  74.22633,  80.05273,  93.74686,  59.96156,  89.30811,  13.76530,  11.99205,  93.74686
   2.70333,   8.15705,  27.83441,  61.89951,  95.17722,  76.53045,   7.97465,  90.50651,   4.70954,  57.63741,  95.17722
  88.25418,  99.48389,  39.85377,  19.72909,  40.68119,  48.45704,  34.99371,  72.23489,  37.28423,  52.73646,  99.48389
  80.71467,  93.85430,  58.51103,  82.38517,  12.88730,  14.48177,   9.45599,  47.21946,  83.91391,  23.75263,  93.85430
  38.89034,  56.01685,  78.35020,  80.23174,  99.25735,  56.77723,  86.65109,  57.19872,  43.75148,  98.53429,  99.25735
  81.86573,  85.99944,   0.29858,  94.09098,  65.96741,  81.90453,  10.68609,  34.68925,   9.51176,  50.37368,  94.09098
   5.37418,  18.98137,  43.83034,  41.60666,  42.14195,  83.16241,  88.61931,  36.26284,  12.45663,  24.97270,  88.61931
  23.52683,   7.49151,  15.79050,  78.79961,  51.35067,  98.82957,  48.23454,  61.33551,  85.18573,  62.36988,  98.82957
  66.91555,   1.22656,   7.45884,  62.66016,  28.56463,  61.27827,   3.33997,   3.01669,   4.72420,  85.13451,  85.13451
  47.38139,  32.52999,  92.74161,  10.07784,  21.86752,  50.75238,  19.37881,  30.72563,  18.60491,  27.73942,  92.74161
  96.28226,   4.22516,  20.00946,  65.69371,  34.47972,  74.81409,  41.55488,  90.66244,  33.02166,  26.37426,  96.28226
  98.31335,  19.85684,  35.70119,  60.33750,  24.09012,  60.83818,  68.11338,  26.42149,  16.84292,   4.41673,  98.31335
  64.42849,  48.31548,  84.27748,  46.09672,  42.63857,  49.42364,  18.10784,  45.78131,  42.54856,  96.68526,  96.68526
  75.30401,  22.05753,  72.45969,  11.40344,  54.37076,  44.20842,  48.72390,  73.07094,  85.85926,  36.86371,  85.85926
  88.12094,  58.83038,   0.91404,   0.99416,  73.95692,  42.55311,  39.11463,   9.86697,  98.15573,  88.54948,  98.15573
  77.04897,  98.42066,   2.56826,   2.50934,  88.34856,  92.61819,  27.78464,  31.69886,  93.94419,  72.81461,  98.42066
  33.01613,  14.54599,  14.44916,  78.56579,  76.66207,  90.10339,  67.01366,  48.34318,  77.94506,  69.56121,  90.10339
  63.57915,  12.68082,  35.39449,  78.13192,  15.09285,  43.52374,  55.85004,   3.95604,  75.23849,  58.58413,  78.13192
  26.24727,  43.10039,  19.28176,  72.78709,  27.23872,  98.64213,  13.51585,   7.08697,  29.49863,  77.12839,  98.64213
  27.34754,  22.12758,  19.06106,  59.12554,  88.26986,  93.91638,  32.47749,  32.96000,  80.20480,  79.80873,  93.91638
  84.29243,  10.15913,  41.05632,  49.94179,  53.06638,  98.21352,  51.72488,  59.37006,  22.93562,  73.82519,  98.21352
  84.31380,  92.09741,  49.86438,  93.34362,  62.28837,   3.40839,  38.55319,  88.78570,  27.55759,   7.18610,  93.34362
  16.44789,  53.12113,  85.46917,  25.51805,  13.26171,  76.58450,  68.46923,   9.08298,  93.02638,  80.14009,  93.02638
  31.65630,  51.87822,  10.14595,  77.62595,   8.19527,  74.63820,  76.63013,  52.64183,  46.17909,   1.67698,  77.62595
  87.35883,  48.01349,  83.48881,   4.62927,  16.59883,  59.79498,  70.74503,  43.14103,  33.86335,  26.01527,  87.35883
  62.70999,  20.30380,  69.59344,  34.24246,  23.83013,  45.83893,  99.93671,  22.51786,  88.89951,  12.08943,  99.93671
  42.52040,   1.99955,  24.43763,  89.28356,  22.61439,  63.10192,  20.99291,  98.23150,  94.60797,  81.18038,  98.23150
  92.82555,  30.99716,  76.79372,  97.48293,  92.61716,  80.36860,  32.94833,  79.84153,  59.98929,  54.23845,  97.48293
