x1,y1
   5.97191,   0.00317
   7.33849,   0.00214
   2.89058,   0.01230
   3.25454,   0.00990
   4.85709,   0.00469
   4.37540,   0.00571
   2.01871,   0.02342
   5.94294,   0.00320
   4.63464,   0.00513
   4.24794,   0.00604
   7.86890,   0.00187
   7.68775,   0.00196
   2.59319,   0.01498
   6.76907,   0.00250
   6.57294,   0.00264
   7.55045,   0.00203
   8.68505,   0.00155
   6.73103,   0.00252
   6.89779,   0.00241
   5.96354,   0.00318
   6.06869,   0.00308
   7.41650,   0.00210
   5.39853,   0.00384
   5.53677,   0.00366
   3.01374,   0.01140
   7.77459,   0.00191
   9.38103,   0.00133
   7.94513,   0.00184
   8.75210,   0.00152
   4.44920,   0.00554
   1.67233,   0.03254
   1.30757,   0.04947
   7.54237,   0.00203
   1.07146,   0.06877
   9.79032,   0.00123
   2.67184,   0.01419
   5.89638,   0.00325
   2.85994,   0.01254
   8.41025,   0.00164
   4.99472,   0.00445
   7.86294,   0.00187
   2.35247,   0.01785
   2.35732,   0.01778
   3.35591,   0.00936
   9.94204,   0.00119
   1.26022,   0.05261
   4.34792,   0.00578
   4.64886,   0.00510
   9.75082,   0.00124
   6.79373,   0.00248
   4.37368,   0.00572
   7.54962,   0.00203
   8.01070,   0.00181
   1.53382,   0.03775
   7.80071,   0.00190
   2.55262,   0.01541
   8.08050,   0.00178
   9.22502,   0.00138
   3.73456,   0.00768
   3.35891,   0.00934
   3.97535,   0.00684
   4.56562,   0.00527
   8.39740,   0.00165
   4.52798,   0.00536
   2.37265,   0.01757
   5.75990,   0.00340
   7.43724,   0.00208
   4.87912,   0.00465
   7.55566,   0.00202
   6.00760,   0.00314
   2.36269,   0.01771
   9.82867,   0.00122
   4.94650,   0.00454
   7.88275,   0.00186
   8.33674,   0.00167
   3.45240,   0.00888
   4.31418,   0.00587
   3.64673,   0.00802
   7.26712,   0.00218
   6.11700,   0.00303
   2.01355,   0.02353
   3.78049,   0.00751
   1.65605,   0.03309
   2.84938,   0.01263
   6.06474,   0.00308
   7.74621,   0.00193
   2.59525,   0.01496
   5.40240,   0.00384
   2.90342,   0.01220
   4.79523,   0.00481
   7.59299,   0.00200
   4.58143,   0.00524
   4.75807,   0.00488
   6.09767,   0.00305
   5.09384,   0.00429
   8.36080,   0.00166
   3.66474,   0.00795
   9.24235,   0.00137
   4.04594,   0.00661
   3.81551,   0.00738
   9.03612,   0.00143
   4.11960,   0.00640
   9.89792,   0.00120
   7.81816,   0.00189
   3.29988,   0.00965
   1.90839,   0.02585
   1.32092,   0.04863
   7.18637,   0.00223
   6.94511,   0.00238
   3.99505,   0.00677
   5.12846,   0.00424
   5.03249,   0.00439
   2.84514,   0.01266
   2.78523,   0.01316
   2.06597,   0.02248
   8.91107,   0.00147
   1.97984,   0.02424
   1.93737,   0.02518
   2.10589,   0.02174
   7.83773,   0.00188
   5.67701,   0.00349
   7.76915,   0.00192
   8.44626,   0.00163
   6.98144,   0.00235
   7.68828,   0.00196
   7.56786,   0.00202
   3.82034,   0.00736
   8.43365,   0.00164
   2.87051,   0.01246
   6.34291,   0.00283
   4.83761,   0.00473
   8.71257,   0.00154
   7.58590,   0.00201
   5.47433,   0.00374
   5.67414,   0.00350
   9.41993,   0.00132
   7.39042,   0.00211
   7.76374,   0.00192
   3.10775,   0.01078
   1.08527,   0.06734
   5.09594,   0.00429
   1.53268,   0.03780
   5.92653,   0.00322
   1.25268,   0.05314
   5.11666,   0.00425
   7.05740,   0.00231
   7.62442,   0.00199
   7.40635,   0.00210
   5.11492,   0.00426
   7.21961,   0.00221
   4.96001,   0.00451
   5.29675,   0.00399
   1.25496,   0.05298
   9.50442,   0.00130
   8.27213,   0.00170
   6.74115,   0.00252
   1.41527,   0.04329
   3.62043,   0.00813
   3.79771,   0.00744
   5.98943,   0.00316
   7.56325,   0.00202
   5.87566,   0.00327
   7.46904,   0.00207
   4.15825,   0.00628
   5.43419,   0.00380
   4.58674,   0.00523
   2.81561,   0.01290
   1.41639,   0.04323
   9.49248,   0.00130
   7.56041,   0.00202
   7.39586,   0.00211
   5.58513,   0.00360
   3.84365,   0.00728
   9.47743,   0.00131
   2.30417,   0.01852
   9.89282,   0.00120
   5.16347,   0.00418
   9.41757,   0.00132
   1.89855,   0.02609
   4.90067,   0.00462
   6.93151,   0.00239
   6.98111,   0.00235
   4.67702,   0.00504
   6.19079,   0.00296
   9.23763,   0.00137
   3.31145,   0.00959
   2.82733,   0.01281
   2.05433,   0.02271
   2.98869,   0.01157
   7.62832,   0.00199
   9.03866,   0.00143
   5.44757,   0.00378
   1.06187,   0.06978
   6.87027,   0.00243
   8.91904,   0.00147
   7.70488,   0.00195
   7.09066,   0.00228
   1.30859,   0.04940
   9.08760,   0.00142
   5.67443,   0.00350
   8.56144,   0.00159
   6.32435,   0.00284
   7.26533,   0.00218
   1.75133,   0.03004
   3.97804,   0.00683
   2.83721,   0.01273
   8.60592,   0.00157
   6.94243,   0.00238
   2.50643,   0.01593
   9.78425,   0.00123
   3.78653,   0.00748
   4.33648,   0.00581
   2.25568,   0.01924
   3.20662,   0.01017
   8.84779,   0.00149
   4.79711,   0.00481
   2.97493,   0.01167
   2.34278,   0.01798
   6.58305,   0.00263
   7.98095,   0.00182
   5.15606,   0.00419
   9.18815,   0.00139
   3.74121,   0.00765
   9.97122,   0.00118
   4.41785,   0.00561
   7.47474,   0.00206
   7.97780,   0.00182
   8.93566,   0.00146
   2.02763,   0.02324
   3.87489,   0.00717
   7.99452,   0.00181
   2.13427,   0.02123
   3.78685,   0.00748
   9.65537,   0.00126
   1.79014,   0.02891
   5.25113,   0.00405
   1.08286,   0.06759
   3.60289,   0.00821
   3.59898,   0.00822
   2.14102,   0.02111
   7.79267,   0.00191
   2.59490,   0.01496
   7.87631,   0.00187
   4.31252,   0.00587
   2.32207,   0.01827
   9.77337,   0.00123
   2.25774,   0.01921
   4.80712,   0.00479
   4.49978,   0.00542
   2.31510,   0.01836
   8.60336,   0.00157
   9.70117,   0.00125
   3.91782,   0.00702
   3.65854,   0.00798
   5.85013,   0.00330
   1.71119,   0.03127
   4.64264,   0.00511
   2.46180,   0.01645
   9.35746,   0.00134
   2.66092,   0.01430
   1.63761,   0.03374
   8.93918,   0.00146
   3.77981,   0.00751
   4.25081,   0.00603
   8.51482,   0.00161
   2.74313,   0.01353
   7.88442,   0.00186
   8.96554,   0.00145
   5.43536,   0.00379
   2.53711,   0.01558
   2.63743,   0.01453
   6.49403,   0.00270
   8.64639,   0.00156
   4.85596,   0.00470
   6.34897,   0.00282
   3.75627,   0.00760
   9.57975,   0.00128
   1.79749,   0.02871
   3.29680,   0.00967
   4.07578,   0.00652
   2.22048,   0.01978
   7.58845,   0.00201
   3.36112,   0.00933
   6.95462,   0.00237
   3.84149,   0.00729
   4.89460,   0.00463
   6.09906,   0.00305
   4.72016,   0.00495
   1.21037,   0.05627
   1.29177,   0.05048
   1.54196,   0.03741
   7.27638,   0.00217
   9.97077,   0.00118
   7.15148,   0.00225
   3.89180,   0.00711
   3.23034,   0.01004
   5.28628,   0.00400
   4.32076,   0.00585
   6.99868,   0.00234
   2.85610,   0.01257
   8.90106,   0.00147
   5.49561,   0.00372
   3.08373,   0.01093
   6.18941,   0.00296
   5.75431,   0.00341
   8.14450,   0.00175
   8.08840,   0.00177
   6.51789,   0.00268
   7.50211,   0.00205
   1.75013,   0.03007
   3.97666,   0.00683
   5.10298,   0.00428
   1.84302,   0.02748
   6.83850,   0.00245
   1.17097,   0.05944
   1.78330,   0.02911
   4.47404,   0.00548
   9.50092,   0.00130
   9.20004,   0.00138
   4.26411,   0.00600
   1.31577,   0.04895
   1.96174,   0.02463
   5.82027,   0.00333
   1.03310,   0.07297
   4.07335,   0.00653
   5.41981,   0.00382
   1.09177,   0.06669
   3.78092,   0.00750
   6.62890,   0.00260
   5.65109,   0.00352
   5.66281,   0.00351
   7.52456,   0.00204
   9.28171,   0.00136
   3.29912,   0.00966
   4.47362,   0.00548
   4.15261,   0.00630
   8.89901,   0.00147
   7.11752,   0.00227
   4.48492,   0.00545
   3.40986,   0.00909
   8.12425,   0.00176
   3.23401,   0.01002
   1.33955,   0.04750
   6.79017,   0.00248
   5.83258,   0.00332
   7.56915,   0.00202
   8.66064,   0.00155
   2.29298,   0.01868
   8.21318,   0.00172
   4.55249,   0.00530
   9.29449,   0.00136
   6.81154,   0.00247
   7.18370,   0.00223
   5.40767,   0.00383
   9.29225,   0.00136
   1.00873,   0.07585
   3.69284,   0.00784
   9.06701,   0.00142
   6.14523,   0.00300
   2.49450,   0.01606
   5.06392,   0.00434
   6.08058,   0.00307
   1.36929,   0.04577
   2.34059,   0.01801
   7.94401,   0.00184
   1.23877,   0.05414
   1.32461,   0.04840
   4.24107,   0.00606
   1.82111,   0.02806
   1.76872,   0.02952
   3.51146,   0.00861
   7.57874,   0.00201
   1.84527,   0.02742
   3.35073,   0.00938
   9.93442,   0.00119
   5.80224,   0.00335
   9.22512,   0.00138
   5.63166,   0.00355
   5.26013,   0.00404
   6.98990,   0.00235
   2.54496,   0.01549
   7.59972,   0.00200
   4.99950,   0.00445
   4.98846,   0.00446
   2.57877,   0.01513
   2.82615,   0.01282
   3.84489,   0.00727
   4.49600,   0.00543
   1.84815,   0.02735
   5.49902,   0.00371
   3.05468,   0.01112
   6.02092,   0.00312
   3.22097,   0.01009
   9.19874,   0.00138
   2.49126,   0.01610
   9.00339,   0.00144
   3.17392,   0.01037
   7.25704,   0.00219
   9.78027,   0.00123
   4.49800,   0.00542
   7.29864,   0.00216
   5.30782,   0.00397
   6.67709,   0.00256
   4.06487,   0.00656
   6.51446,   0.00269
   7.31697,   0.00215
   1.23710,   0.05426
   2.71797,   0.01376
   7.94796,   0.00183
   8.79793,   0.00151
   9.40236,   0.00133
   1.13170,   0.06288
   8.82228,   0.00150
   5.22377,   0.00409
   4.56270,   0.00528
   5.19455,   0.00413
   2.35013,   0.01788
   2.86516,   0.01250
   2.54785,   0.01546
   4.17133,   0.00625
   1.10335,   0.06555
   8.22205,   0.00172
   1.70689,   0.03140
   7.98094,   0.00182
   7.57490,   0.00201
   5.33812,   0.00393
   9.53614,   0.00129
   3.77282,   0.00753
   9.53257,   0.00129
   8.80381,   0.00151
   7.72042,   0.00194
   1.50704,   0.03890
   9.75946,   0.00123
   2.61048,   0.01480
   9.06724,   0.00142
   3.23522,   0.01001
   8.67045,   0.00155
   3.81718,   0.00737
   8.22976,   0.00172
   6.93323,   0.00239
   9.71646,   0.00124
   9.53466,   0.00129
   2.79418,   0.01308
   3.81179,   0.00739
   6.55712,   0.00265
   5.03080,   0.00439
   1.23345,   0.05453
   2.72274,   0.01371
   2.24578,   0.01939
   9.92778,   0.00119
   8.55288,   0.00159
   8.09152,   0.00177
   6.47069,   0.00272
   9.57516,   0.00128
   2.24481,   0.01940
   3.90210,   0.00708
   4.19819,   0.00617
   5.30801,   0.00397
   3.79457,   0.00745
   5.99357,   0.00315
   5.62227,   0.00356
   4.52952,   0.00535
   2.67022,   0.01421
   3.25676,   0.00989
   3.41300,   0.00907
   5.76379,   0.00339
   8.34448,   0.00167
   7.04184,   0.00232
   7.63492,   0.00198
   9.02820,   0.00143
   2.34420,   0.01796
   1.23102,   0.05471
   8.49818,   0.00161
   6.87718,   0.00242
   6.53032,   0.00268
   4.96766,   0.00450
   7.83911,   0.00188
   9.26790,   0.00136
   4.73207,   0.00493
   7.03496,   0.00232
   2.60474,   0.01486
   2.05322,   0.02273
   1.74639,   0.03018
   2.15325,   0.02090
   4.55040,   0.00531
   2.66724,   0.01423
   1.26974,   0.05196
   7.48315,   0.00206
   7.77945,   0.00191
   2.26892,   0.01904
   1.87545,   0.02666
   9.71621,   0.00124
   6.13658,   0.00301
   4.96049,   0.00451
   3.42902,   0.00899
   9.44090,   0.00132
   9.78319,   0.00123
   7.45446,   0.00208
   9.58001,   0.00128
   2.37271,   0.01757
   6.87201,   0.00243
   7.60321,   0.00200
   8.55683,   0.00159
   8.13690,   0.00175
   5.72507,   0.00344
   6.19102,   0.00296
   6.80081,   0.00248
   2.69173,   0.01400
   5.49077,   0.00372
   4.85830,   0.00469
   1.22723,   0.05499
   6.29391,   0.00287
   7.85621,   0.00188
   1.43844,   0.04211
   2.33625,   0.01807
   9.51741,   0.00129
   8.74819,   0.00152
   8.23230,   0.00171
   2.69902,   0.01393
   9.76132,   0.00123
   9.41307,   0.00132
   7.46999,   0.00207
   5.31200,   0.00396
   8.46191,   0.00163
   5.72506,   0.00344
   7.58336,   0.00201
   8.64702,   0.00156
   3.83512,   0.00731
   6.15618,   0.00299
   3.76979,   0.00754
   2.36493,   0.01768
   6.96005,   0.00237
   7.06532,   0.00230
   4.47038,   0.00549
   8.93882,   0.00146
   8.14645,   0.00175
   6.00125,   0.00314
   6.57045,   0.00264
   6.84477,   0.00244
   2.43221,   0.01681
   1.51882,   0.03839
   1.20598,   0.05661
   8.89905,   0.00147
   4.89873,   0.00462
   1.73595,   0.03050
   1.81077,   0.02834
   8.70445,   0.00154
   7.02989,   0.00232
   5.09323,   0.00429
   5.98400,   0.00316
   4.26912,   0.00598
   1.13351,   0.06271
   8.59232,   0.00158
   3.17081,   0.01039
   4.63370,   0.00513
   5.44628,   0.00378
   6.17736,   0.00297
   3.58728,   0.00827
   6.62557,   0.00260
   8.56057,   0.00159
   3.88752,   0.00713
   4.21776,   0.00612
   3.02740,   0.01130
   6.48494,   0.00271
   1.00734,   0.07602
   4.96357,   0.00451
   3.04149,   0.01121
   2.12837,   0.02133
   4.22365,   0.00610
   8.16154,   0.00174
   4.81469,   0.00477
   9.90078,   0.00120
   1.07557,   0.06834
   7.90215,   0.00186
   5.43956,   0.00379
   6.74988,   0.00251
   3.45160,   0.00888
   8.05592,   0.00179
   6.28834,   0.00288
   2.68247,   0.01409
   2.91877,   0.01208
   4.88447,   0.00464
   3.72645,   0.00771
   1.15830,   0.06052
   1.96345,   0.02460
   5.01621,   0.00442
   8.37264,   0.00166
   5.14525,   0.00421
   7.45955,   0.00207
   5.33524,   0.00393
   3.79426,   0.00745
   8.49603,   0.00161
   1.61852,   0.03442
   5.38596,   0.00386
   4.67040,   0.00505
   9.47266,   0.00131
   7.48446,   0.00206
   3.17062,   0.01039
   7.92344,   0.00185
   9.57335,   0.00128
   3.69451,   0.00783
   7.64372,   0.00198
   7.89306,   0.00186
   5.14140,   0.00422
   5.39616,   0.00385
   8.79796,   0.00151
   9.12885,   0.00140
   4.51633,   0.00538
   1.41453,   0.04333
   3.75764,   0.00759
   3.68240,   0.00788
   4.84181,   0.00472
   3.54810,   0.00844
   6.09498,   0.00305
   3.82239,   0.00735
   9.18440,   0.00139
   8.22676,   0.00172
   5.76490,   0.00339
   2.15082,   0.02094
   2.25766,   0.01921
   7.31416,   0.00215
   3.44115,   0.00893
   5.76481,   0.00339
   1.39808,   0.04419
   1.43837,   0.04212
   8.10151,   0.00177
   7.31320,   0.00215
   8.97597,   0.00145
   9.35662,   0.00134
   2.25041,   0.01932
   1.00611,   0.07617
   2.65860,   0.01432
   4.01905,   0.00670
   3.29326,   0.00969
   8.41006,   0.00165
   4.32278,   0.00584
   4.77431,   0.00485
   7.00501,   0.00234
   5.09164,   0.00429
   5.74056,   0.00342
   6.63979,   0.00259
   3.94881,   0.00692
   3.33986,   0.00944
   2.17916,   0.02046
   1.20126,   0.05698
   3.53413,   0.00850
   5.84517,   0.00331
   7.06674,   0.00230
   6.69857,   0.00255
   6.75265,   0.00251
   6.44641,   0.00274
   1.45471,   0.04132
   9.23958,   0.00137
   3.54712,   0.00845
   8.09697,   0.00177
   3.58795,   0.00827
   2.47065,   0.01634
   2.22757,   0.01967
   2.79813,   0.01305
   9.80688,   0.00122
   1.88324,   0.02646
   6.29881,   0.00287
   4.04522,   0.00662
   7.93373,   0.00184
   4.49635,   0.00543
   1.57278,   0.03616
   4.19957,   0.00617
   2.23896,   0.01949
   2.58085,   0.01511
   2.96009,   0.01178
   9.42901,   0.00132
   8.39093,   0.00165
   1.75814,   0.02983
   4.44660,   0.00554
   5.56478,   0.00363
   3.41302,   0.00907
   8.31069,   0.00168
   5.25571,   0.00404
   5.42248,   0.00381
   2.34689,   0.01792
   6.79532,   0.00248
   7.14156,   0.00225
   4.74287,   0.00491
   6.39430,   0.00278
   9.38876,   0.00133
   8.71463,   0.00154
   7.01501,   0.00233
   5.80196,   0.00335
   6.56306,   0.00265
   6.03996,   0.00311
   6.77537,   0.00249
   7.65966,   0.00197
   1.57348,   0.03614
   8.45602,   0.00163
   5.47997,   0.00374
   8.85893,   0.00149
   6.90030,   0.00241
   3.06557,   0.01105
   5.70613,   0.00346
   3.62239,   0.00812
   4.41205,   0.00562
   2.27630,   0.01893
   8.80567,   0.00151
   9.15243,   0.00140
   2.82225,   0.01285
   1.36142,   0.04622
   3.27768,   0.00977
   3.21956,   0.01010
   3.02682,   0.01131
   1.82794,   0.02788
   3.63720,   0.00806
   4.88781,   0.00464
   2.37551,   0.01754
   7.28719,   0.00217
   8.88106,   0.00148
   1.75591,   0.02990
   7.83226,   0.00189
   8.33100,   0.00168
   5.83364,   0.00332
   7.04796,   0.00231
   5.32914,   0.00394
   2.84548,   0.01266
   7.34931,   0.00213
   9.39866,   0.00133
   7.09655,   0.00228
   1.80849,   0.02840
   4.63045,   0.00514
   8.49823,   0.00161
   7.51169,   0.00205
   5.77512,   0.00338
   7.68404,   0.00196
   4.31367,   0.00587
   8.64451,   0.00156
   8.98284,   0.00145
   6.18594,   0.00297
   6.60519,   0.00262
   5.74023,   0.00342
   4.59865,   0.00520
   4.63906,   0.00512
   3.70927,   0.00778
   1.69191,   0.03189
   5.40698,   0.00383
   8.54995,   0.00159
   8.49084,   0.00161
   6.58821,   0.00263
   9.28959,   0.00136
   1.35688,   0.04648
   4.09601,   0.00646
   7.87495,   0.00187
   6.90711,   0.00240
   7.05611,   0.00231
   1.49728,   0.03934
   9.00193,   0.00144
   8.75629,   0.00152
   7.21978,   0.00221
   4.89428,   0.00463
   5.32743,   0.00394
   6.14429,   0.00301
   3.38385,   0.00921
   5.27818,   0.00401
   9.09375,   0.00141
   3.55293,   0.00842
   8.63449,   0.00156
   6.24279,   0.00292
   3.59079,   0.00826
   8.92381,   0.00147
   1.63356,   0.03388
   1.00547,   0.07625
   2.53209,   0.01564
   5.97526,   0.00317
   7.09314,   0.00228
   8.10346,   0.00177
   2.85342,   0.01259
   3.44051,   0.00894
   6.91389,   0.00240
   2.59892,   0.01492
   7.77269,   0.00192
   1.10565,   0.06533
   9.51488,   0.00130
   7.65112,   0.00197
   5.43646,   0.00379
   6.85343,   0.00244
   6.85034,   0.00244
   5.23313,   0.00408
   6.80609,   0.00247
   2.70941,   0.01384
   8.92898,   0.00147
   9.20466,   0.00138
   1.21732,   0.05574
   1.86980,   0.02680
   1.84564,   0.02741
   6.03089,   0.00311
   7.67467,   0.00196
   9.30230,   0.00135
   3.39484,   0.00916
   1.17151,   0.05939
   9.28981,   0.00136
   2.68743,   0.01404
   8.50691,   0.00161
   2.81417,   0.01292
   6.73126,   0.00252
   2.11268,   0.02161
   7.64061,   0.00198
   1.90007,   0.02605
   1.89220,   0.02624
   7.63330,   0.00198
   8.89028,   0.00148
   4.62689,   0.00514
   8.23672,   0.00171
   6.14715,   0.00300
   4.38831,   0.00568
   9.32644,   0.00135
   3.31219,   0.00959
   2.06339,   0.02253
   7.77550,   0.00191
   9.77694,   0.00123
   8.80184,   0.00151
   7.72990,   0.00194
   2.16998,   0.02061
   2.59518,   0.01496
   4.65471,   0.00509
   8.60974,   0.00157
   4.76957,   0.00486
   9.73960,   0.00124
   4.46308,   0.00550
   6.80909,   0.00247
   6.70310,   0.00254
   7.42830,   0.00209
   2.42393,   0.01691
   9.81553,   0.00122
   5.30326,   0.00398
   2.90026,   0.01223
   4.60081,   0.00520
   8.03630,   0.00180
   2.00985,   0.02360
   3.69778,   0.00782
   3.62959,   0.00809
   7.38479,   0.00211
   5.98569,   0.00316
   9.91715,   0.00120
   7.95523,   0.00183
   7.79887,   0.00190
   1.99869,   0.02384
   4.64918,   0.00510
   7.01737,   0.00233
   2.77780,   0.01322
   1.62638,   0.03414
   6.42640,   0.00276
   5.16445,   0.00418
   3.23082,   0.01003
   5.20477,   0.00412
   8.33173,   0.00168
   8.84705,   0.00149
   3.08920,   0.01089
   9.86808,   0.00121
   1.97420,   0.02436
   3.21741,   0.01011
   4.25087,   0.00603
   4.11001,   0.00642
   4.97805,   0.00448
   9.65254,   0.00126
   6.69705,   0.00255
   1.92952,   0.02536
   4.65196,   0.00509
   5.73031,   0.00343
   9.19988,   0.00138
   4.34915,   0.00578
   1.63690,   0.03376
   8.26159,   0.00170
   6.01910,   0.00313
   6.90412,   0.00240
   5.64544,   0.00353
   1.53740,   0.03760
   9.04239,   0.00143
   6.87390,   0.00242
   1.79046,   0.02890
   9.63228,   0.00127
   5.71862,   0.00345
   8.52658,   0.00160
   3.39458,   0.00916
   4.30142,   0.00590
   3.11057,   0.01076
   7.64910,   0.00198
   3.57428,   0.00833
