x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
  41.71692,  39.30268,  15.12212,  51.30856,  50.94574,  22.94958,  27.14166,  31.77073,  88.46198,  14.08841,  88.46198
  86.31661,  38.87612,  27.86058,   7.52005,  42.83123,  95.28648,   4.94407,   5.37506,  69.92311,  71.13747,  95.28648
  73.54422,  75.77204,  67.65837,   5.31851,  85.19433,  17.70100,  79.68636,  14.42202,  24.57718,  65.08160,  85.19433
  31.75811,  46.97527,   5.63669,  16.81873,  23.08258,  63.12774,  51.96556,  18.89815,  79.42627,  72.23659,  79.42627
  97.47181,  22.47861,  13.94316,  66.57724,  94.71445,  54.85867,  34.27367,  61.08867,  54.44100,  38.69159,  97.47181
  41.47522,   0.52201,  73.98712,   6.95975,  31.62480,   8.34937,  31.77215,   2.28840,  68.50192,  81.63088,  81.63088
  87.73496,  72.70437,  78.22526,  56.54336,  18.96100,  57.45639,  59.39452,  91.11209,  88.62634,  63.90237,  91.11209
  22.14955,  60.04987,  40.91428,  63.30262,  73.67526,  10.74828,  66.44835,  39.30508,  52.36690,  12.27144,  73.67526
  51.02216,  37.66006,  14.44277,  66.33979,  74.88151,  74.93333,  48.80996,  80.69034,  46.91689,  89.80574,  89.80574
  59.47512,  34.16302,  66.92181,   9.89089,  53.33042,  58.90790,   5.81158,  63.89695,  44.66038,  71.96534,  71.96534
  77.57117,   8.47460,  83.83778,  72.83675,  14.80886,  60.39169,  73.50356,  66.88073,  60.45540,  81.76907,  83.83778
  75.72644,  81.59060,  51.49810,  11.40933,  81.89020,   5.36005,  49.91772,  72.26156,  55.77629,  69.22752,  81.89020
   6.48954,   4.76743,  46.12862,  91.49368,  65.54378,  15.08971,   3.28582,  52.56873,  26.11677,  39.20955,  91.49368
  38.04121,  25.22325,  89.58935,  35.60508,  27.24840,  17.70404,  92.93835,  17.11407,  21.77753,  53.66467,  92.93835
  27.59523,  80.07833,  63.64516,  70.20509,  54.97522,  86.68958,  24.35399,  86.42524,  20.14310,  63.78655,  86.68958
  37.28874,   9.38522,  32.45573,  98.91969,  19.41423,  90.03136,  28.12576,  46.21512,  60.80902,  60.39331,  98.91969
  28.73695,  22.25242,  97.14127,  44.93249,  23.35666,  83.58712,   9.04129,  16.75254,   2.25296,  75.52997,  97.14127
   0.48999,  55.86384,  48.86875,  60.10311,  73.99561,  44.65446,  33.90215,  85.26360,   1.68111,  45.00623,  85.26360
  11.31836,  12.15933,  20.76383,  17.84491,  95.48389,  66.07783,  73.85641,  85.30667,  36.76221,  78.62366,  95.48389
  83.22941,  13.13164,  38.21520,  83.90577,  52.68527,  19.85888,  68.75103,  26.34351,  34.64713,  86.26554,  86.26554
  61.45777,  88.87574,  82.88746,  98.53982,  91.14997,  39.23927,  11.37440,  78.66785,   1.38191,  81.17433,  98.53982
  14.85970,   5.38078,  43.02514,  89.01767,  75.82359,  42.60494,  69.84349,  58.18198,  95.92564,  19.73553,  95.92564
  64.91057,  57.38369,  77.32652,  29.20438,  10.26799,   1.10473,  73.34194,  57.75296,  66.15576,  52.97745,  77.32652
  39.25068,  19.64638,  25.85404,  32.31562,  25.75031,  81.44435,  77.90617,  63.13597,  60.48730,  44.17006,  81.44435
  87.13091,  56.47590,  57.78260,  35.49165,  11.64226,  70.57027,  95.28375,  82.63165,  85.69631,  21.44990,  95.28375
  79.00162,  86.27193,  64.90044,  26.70540,  69.93141,  72.23592,  58.11868,  69.62386,  94.85876,  67.79729,  94.85876
  22.28885,  26.14462,  37.78113,  70.47245,  10.82391,   1.42645,  38.26080,  81.09897,  44.60688,  17.88804,  81.09897
  81.83733,  81.84793,  94.34142,  15.61899,  54.08364,  68.42576,  53.88108,  83.63611,  10.87436,  29.29610,  94.34142
  34.36764,   1.40000,   1.57351,  26.08500,  81.72258,  33.98743,  37.14634,  66.62611,  23.26765,  20.94081,  81.72258
  80.13496,  10.58961,  64.57661,  62.41653,  74.58040,  87.42299,  22.37439,  30.82378,  30.00416,  86.55661,  87.42299
  10.11569,  19.58517,  95.34164,  69.48853,  13.69516,   8.72039,   2.54439,  48.23040,  45.42568,   2.56291,  95.34164
  31.51369,  58.17345,  84.23093,  51.26998,  96.84875,  97.85517,  97.07591,  58.00676,  79.79615,  63.27561,  97.85517
  83.94569,  41.39283,  50.41904,   8.99685,  17.13467,  85.66015,  92.21408,  17.41251,  22.61092,  62.33233,  92.21408
  42.52279,  85.33543,   6.93894,  53.03961,   6.99521,   8.07893,  60.32543,  64.60510,  43.22338,  99.12405,  99.12405
  46.14998,   9.13199,  99.00026,   3.42576,  47.72393,  72.79379,  13.18040,   1.63056,  85.33906,  75.92616,  99.00026
  50.43253,  13.01619,  10.68914,  57.21282,   9.14480,  89.89159,  10.57235,  37.18430,  23.78031,  64.07111,  89.89159
  32.45306,  52.17648,  22.57394,  41.47467,  46.29040,  78.19492,  53.39833,  93.11528,  96.61240,  44.88661,  96.61240
  26.99287,  99.80585,  34.63301,  33.16836,  22.03218,  63.66182,   9.84907,  96.49970,  38.97456,  19.64687,  99.80585
  29.78650,   6.04651,  50.38279,   7.55007,  45.77493,  15.27817,  42.69967,  26.64128,  40.29107,  69.70290,  69.70290
  60.91726,  22.41178,  52.08943,  55.15759,  86.73619,  60.21956,  75.21198,   0.38051,  38.68445,  95.25753,  95.25753
  75.48122,  81.76463,  13.53100,  96.11836,  58.88880,  25.46849,  60.38295,  74.07414,   2.15048,  43.31782,  96.11836
  42.13531,  98.27514,  14.79445,  75.40668,  14.49728,  39.53336,  41.21254,   0.20297,  12.86987,  76.62613,  98.27514
  47.81991,  94.16138,  21.03892,  10.31402,  14.16162,   3.98719,  10.30801,  89.86986,  29.34015,  60.78500,  94.16138
  92.66447,  60.54483,  94.73606,  86.96751,  75.41928,  71.73450,  67.41809,  48.57051,  25.02817,  62.56336,  94.73606
  34.39062,   2.97248,  13.62281,  19.70977,  74.54362,  71.82437,   2.69191,  28.24452,  63.91741,  52.73899,  74.54362
  34.50090,  38.35441,  29.01875,  74.93729,  53.11795,  55.84458,  52.00827,  97.39660,  14.12191,  12.82517,  97.39660
  51.11304,   8.26482,  31.84835,  53.17312,  40.76119,   9.84804,   6.01513,  37.18748,  54.18183,  98.40034,  98.40034
  49.41785,  55.90221,  46.20237,  79.44891,  94.89502,  82.98045,  45.24242,  56.41746,  15.16303,  61.57997,  94.89502
  14.67054,  84.35235,  27.74076,  30.60804,  44.23607,  48.10043,  72.76174,   0.81978,  10.51136,  33.60241,  84.35235
  15.80958,  27.05066,  44.87328,  94.39072,  73.16133,  11.11763,  27.41575,  78.89807,  61.84056,  92.21420,  94.39072
  44.80045,  17.22798,  74.31725,   1.15660,  99.13928,  59.84187,  74.07005,  68.22184,  66.00249,  10.95374,  99.13928
  50.74095,  27.57840,  17.78619,  83.66802,  80.01314,  68.55315,  66.51698,   7.23954,  24.58012,  41.04882,  83.66802
  52.12786,  63.02438,  63.89047,  70.79824,  92.34483,  25.45180,  79.96960,  31.29612,  80.78082,  85.72623,  92.34483
  55.21593,  94.33862,  93.25089,  74.44148,  25.75491,  32.91943,   3.35931,  86.40730,  32.92458,  96.41010,  96.41010
  38.96647,  74.98959,  85.99339,  31.53105,  26.82566,  22.43443,  19.45565,  70.58347,  26.18889,   2.66985,  85.99339
  34.63311,  38.76584,  21.22616,  22.29024,  94.51595,  68.12856,  61.05736,  90.39855,  29.57217,  74.78496,  94.51595
  61.48485,  17.10903,  91.80084,  61.78526,  32.56849,  34.04238,  81.14538,  38.41401,  46.14869,  60.34896,  91.80084
  18.44251,  70.91073,  74.24677,   3.81856,  70.58021,  22.56084,  16.41898,  76.93121,  84.49993,  66.48888,  84.49993
  89.72463,  97.68756,  47.95604,  71.97808,  69.14925,  97.87070,  16.65952,  69.90324,  55.96975,  71.58218,  97.87070
  27.06779,   3.09391,  52.82870,  91.90519,  97.03672,  77.58935,  69.44512,  83.33827,  86.40027,  39.54181,  97.03672
  90.61490,  78.19680,  30.72217,  51.74319,  54.20813,  63.15939,  41.33953,  39.06856,  24.93943,  46.11610,  90.61490
  91.31418,  60.43715,  12.40971,  15.47743,  26.84765,  83.03640,  39.11314,  70.22361,  83.51014,  41.35827,  91.31418
  41.89131,  21.95019,  12.60044,  11.39592,  39.45474,  84.02232,  38.26056,  13.55106,  70.61405,  83.71144,  84.02232
  54.11719,  88.81776,  27.39431,  28.03987,  58.54660,  18.05981,  48.29374,  15.83517,  47.28971,  39.19128,  88.81776
  70.82091,  50.63857,  51.32954,  13.49054,  63.64610,  21.68670,  32.29468,  99.12380,  82.84631,   8.34277,  99.12380
  53.68910,   8.52823,  36.39748,  87.88780,  52.89365,   8.64489,  30.63489,  25.46880,  55.82573,  58.50056,  87.88780
  66.33613,  12.69509,  30.13441,   2.28684,  66.55384,  66.84226,  94.43324,  64.91442,  58.44380,   0.38336,  94.43324
  81.02113,  50.90202,  99.49477,  43.52831,   2.62314,  82.80509,  65.00822,  39.13567,  27.30950,  52.18140,  99.49477
  63.14018,  18.91223,  13.88743,  86.30264,   6.32494,   0.94967,  36.05655,  83.66541,  31.36272,  44.34322,  86.30264
  68.22179,  75.32877,  54.11675,  57.27819,  31.70227,  74.57040,  17.81400,  10.39295,  96.29082,  55.82924,  96.29082
  76.17616,  96.73727,   6.03935,  77.56973,  29.20453,  80.06292,   7.62814,  59.17171,  11.90003,  57.22620,  96.73727
  70.95564,  70.51543,  97.50121,  34.81550,  65.03563,   0.58901,  14.59995,   3.41724,   8.68432,  67.23615,  97.50121
  36.10292,  93.74345,  60.89285,  21.16235,  85.82116,  62.13221,  45.06697,  61.95621,  29.82792,  57.69016,  93.74345
  26.82199,  50.72696,  15.34047,  67.66445,  58.15174,  75.44830,  25.52908,  57.22681,  29.55815,  73.48547,  75.44830
  15.91340,  93.44913,  88.26295,  76.40059,  61.94761,  26.17793,  86.34744,  71.44736,   0.85381,  91.87435,  93.44913
  32.06402,  88.27470,  76.25846,  67.30772,  39.39581,  56.55722,  70.27063,  80.27138,  85.91063,  93.92992,  93.92992
   5.66518,  60.41734,  46.15997,  36.56421,  54.63361,  41.80488,  59.98252,   4.41968,  25.95130,  79.91575,  79.91575
  17.63083,  44.03884,  33.85495,  39.41325,  45.44911,  39.11268,  31.31481,  21.34091,  59.04435,  94.52177,  94.52177
  73.63814,   9.21314,  38.27973,  33.53345,  69.42878,   9.53947,  39.63971,   4.32517,  91.61083,  71.72260,  91.61083
   3.34600,  49.20374,  69.94395,  40.15236,  37.77800,  10.21229,  12.81617,  20.84353,   7.20344,  64.59967,  69.94395
  23.48714,  91.39987,  15.81939,  93.97365,   1.05233,  89.15846,  50.52849,  21.91366,  23.45442,  74.31242,  93.97365
  70.10954,  63.49405,  23.46079,  77.43501,  33.31045,  24.20628,  64.31020,  61.71362,  27.37722,  89.32228,  89.32228
  58.71726,   7.54871,   7.82087,   9.71075,  82.23180,   9.42526,  27.15996,  52.34446,  10.09844,  67.68330,  82.23180
  11.82390,  39.64169,   1.14940,  13.02688,  84.13965,  11.39320,  93.17656,  20.48975,  61.39280,  91.68291,  93.17656
  82.84939,  41.87933,  32.67898,  74.82293,  28.50705,  94.48248,   7.36970,  23.71022,  86.66090,  21.89334,  94.48248
  66.12379,  86.00596,  94.90701,   0.25553,  58.70853,  35.42710,   3.59477,  61.05746,   8.77602,  39.50884,  94.90701
  36.03977,  73.53513,  80.42681,  45.06387,  18.83315,  37.53704,  47.76741,  73.62566,  49.37018,  88.74975,  88.74975
  10.62426,  42.31659,  90.56467,  78.75214,  77.04362,  50.00992,   2.57175,  20.59136,  67.02352,  68.23411,  90.56467
  88.29462,  59.22250,  11.04087,  47.24903,  79.41798,  39.42848,  36.77814,  87.69756,  95.30423,  83.15651,  95.30423
  76.59539,  79.78265,  68.88998,  26.89607,  44.49702,  43.38934,  23.56299,  26.79356,  58.63589,  83.01295,  83.01295
  51.60706,  62.68541,  76.75464,  74.69647,  51.96187,   8.11242,  30.97367,  74.19762,  33.74497,  47.54186,  76.75464
   7.47104,  20.57631,  59.92404,  46.86972,  26.58479,  70.26109,  23.81288,  96.44589,  96.86517,  89.32379,  96.86517
  83.51622,  23.18664,  75.18505,  46.29837,   3.86559,  41.70094,  67.23619,  70.82679,  31.40900,   2.35814,  83.51622
  94.24064,  40.30607,  47.59224,  26.03461,   1.74908,  93.81300,  89.97997,  91.91417,  50.51980,  21.67923,  94.24064
   3.86304,  96.51923,  50.85850,  79.80994,  96.37740,  47.82403,  40.43058,  61.66964,  65.50208,  75.02090,  96.51923
  32.56714,  30.61888,  69.60780,  51.95778,   2.46462,  91.43753,  55.99802,  25.83482,  37.64217,  62.50650,  91.43753
  19.50952,  54.76402,  95.00956,  76.22525,   4.62973,  91.15749,   3.26743,  72.61884,  23.84058,  45.51670,  95.00956
  80.19190,  64.86137,   0.69173,  90.36971,  77.53091,   1.83081,  13.69523,  36.77168,  64.06961,  28.86413,  90.36971
  28.66846,  61.98866,  68.37796,  31.78778,  61.90259,  33.84481,  30.31880,  21.64615,  30.78043,  57.24200,  68.37796
  91.60855,  12.11159,  38.69516,  25.82524,  25.91874,  45.85786,  86.99202,  85.54606,   0.50822,   4.28479,  91.60855
  48.43987,  46.68884,   0.17400,  50.26536,  66.78576,  76.96304,  79.39800,  71.74100,  31.18646,   8.16268,  79.39800
  35.94246,   4.32733,  16.64287,  85.55997,  55.77217,  59.07138,  57.02790,  52.94019,  66.05128,  45.37644,  85.55997
   6.94776,  80.60741,  15.20697,   3.49188,  11.78900,  47.83310,  35.60325,  33.13760,  26.03109,  66.35195,  80.60741
  31.66491,  46.28704,  28.88596,   7.48119,  81.33969,  52.98895,   8.99314,  50.34223,  42.74024,  35.10257,  81.33969
  72.53283,  61.49850,  20.48136,  43.92568,  93.66075,  44.69211,  46.34439,  63.20543,  96.88177,  89.75117,  96.88177
  25.33189,  29.03917,  90.86971,  25.57638,  99.29974,  29.21567,  94.90198,  28.47138,  28.35340,  29.09089,  99.29974
  78.36569,  60.44750,  97.05690,  74.19389,  36.64307,  56.80138,  68.89440,  70.56582,  53.71483,  79.29312,  97.05690
  66.11809,  41.47422,  17.35948,  99.63123,  64.43085,  47.59026,  67.07806,  96.71463,  74.46338,  85.75946,  99.63123
  31.33331,  28.53772,  60.51426,  64.60679,  34.32423,  59.06259,  86.08097,  26.85746,  45.67498,   6.02601,  86.08097
  60.45187,  17.59805,  84.33546,   9.80989,  15.34647,  97.75021,  38.40715,  26.73946,  97.89541,  27.24728,  97.89541
  23.08167,  58.27462,  79.33807,  96.65116,   0.32239,  79.04744,  34.11913,  23.44518,  66.18691,  12.00140,  96.65116
  16.78959,  88.46696,  90.14602,  73.48541,  12.86579,  99.30612,  53.24637,   0.29965,  40.52948,  49.07245,  99.30612
   1.20412,   5.41914,   1.45981,  41.38013,  53.93969,  82.92313,  14.47112,  94.59457,  11.98433,  28.84125,  94.59457
  39.34673,  24.27570,  48.19016,  34.63478,  69.98868,  12.78120,   9.35054,  14.95497,  51.88389,  49.83562,  69.98868
  11.82701,  63.07621,  86.56420,  46.09600,   1.05027,  48.33212,  33.15086,  30.08008,   8.30768,  94.91717,  94.91717
  48.65729,  15.22101,  19.26789,  66.58498,  27.25495,  70.21400,  64.20630,  31.35842,  33.17106,  35.92826,  70.21400
   5.30720,  51.02144,  98.93614,  48.41444,   0.80565,  76.10294,   5.63848,  54.56047,  83.89156,  88.33641,  98.93614
  32.70105,  73.55871,  95.64953,  25.49794,  68.87466,  32.34927,  61.24224,  21.91658,  61.94824,  62.21356,  95.64953
  38.12373,  57.47428,  70.84706,  51.38577,  96.17670,  72.73590,  39.71336,  25.86871,  96.79247,  97.75578,  97.75578
  43.07518,  76.17049,  42.23175,  19.70718,  63.09122,  93.68338,  42.33167,   2.88732,  58.14912,  53.67539,  93.68338
   9.07095,  41.22730,  26.25281,  97.46484,   5.98303,  48.30874,  76.32017,  32.18132,  67.58042,   4.38947,  97.46484
  64.25420,  54.51764,  19.86469,  37.19595,   1.82454,  21.51483,  63.08499,  29.29154,  99.52657,  99.08944,  99.52657
  32.35044,  93.82807,   3.91712,  25.82727,  83.55595,   3.84639,  96.58769,  84.58610,  16.76613,   5.59397,  96.58769
   2.80788,  68.88876,  33.03249,  28.99865,  74.25305,  63.58643,  93.78486,  36.82250,  65.81139,  72.17776,  93.78486
  13.00714,  53.33876,  99.89085,  85.57918,  15.16571,  46.17434,  21.28939,  19.37451,   9.13486,  43.17293,  99.89085
  81.86058,  13.19946,  43.48395,  10.31938,  97.88716,  27.01299,  46.78818,  72.89969,  27.94806,  55.42242,  97.88716
  70.58997,  20.51205,  40.50317,  93.09048,  41.77423,  64.35134,  90.63181,  63.00745,   0.60264,  41.97086,  93.09048
   3.85336,  55.57256,  84.50925,  88.86797,  85.63084,  96.32059,  64.53291,  76.89278,  94.21097,  23.29721,  96.32059
  91.36935,  91.18802,  98.63754,  71.44537,  51.86855,  74.26631,  30.31033,  80.77736,  61.77595,  69.67408,  98.63754
  91.29393,  88.56267,  47.58892,  13.80812,  98.27056,  69.28744,  78.63345,  59.20704,  89.63571,   9.49632,  98.27056
  27.84808,   6.38078,  78.44328,  97.03320,  95.42999,  62.90027,  98.74806,  19.75826,  48.95015,  63.56796,  98.74806
   9.19747,  94.31790,  76.66921,  47.43313,  75.20514,  74.65373,  36.00775,   7.71104,  39.11876,  96.17673,  96.17673
  22.44844,  93.70438,  35.59328,  29.94596,   9.95683,   0.54543,  63.14961,  54.23268,  86.41451,  73.96453,  93.70438
  38.05058,  86.58883,  87.38969,  61.35825,  36.02623,   8.88208,  53.21913,  74.73130,  58.04465,  85.61875,  87.38969
   6.09434,  89.13390,  30.68561,  43.13344,  35.26513,   3.26958,  62.93957,  91.26765,  53.78975,  89.12666,  91.26765
  89.67661,  12.25325,  86.40496,   3.89559,  93.25371,   3.04742,  71.08601,  34.48502,  75.66891,  79.43224,  93.25371
  10.57094,   3.56320,  19.89187,  86.59336,  45.04407,  83.60555,  92.01675,  14.67990,  69.51467,  15.70683,  92.01675
  69.45859,  39.01355,  66.30884,  79.98109,  78.09644,  92.07741,   5.70026,  41.22409,  26.36473,  67.07298,  92.07741
  48.38515,  97.48760,  37.52352,  19.31593,  39.03249,  86.67680,  22.20091,  77.60239,  23.82669,  82.50367,  97.48760
  96.15153,  93.95149,  57.41838,  32.03370,  32.22873,  47.15785,  64.05430,  26.27375,   3.29627,  37.53719,  96.15153
  21.94167,  66.99696,  40.20700,  97.88113,  15.09704,  29.75706,  82.94005,  50.83010,  17.47447,  55.32151,  97.88113
  10.48953,  84.84692,  20.94081,  34.93834,  24.00330,  90.55843,   6.90018,   9.46511,  77.19228,  69.28707,  90.55843
  70.07315,  55.90717,  75.26971,  88.80367,  70.64282,  11.99751,  49.01308,  49.42070,  56.41172,  80.37328,  88.80367
  72.11544,  75.42519,  38.98059,   5.39498,  23.78808,  23.80774,  63.05562,   5.63783,  26.29953,  92.86137,  92.86137
  77.19872,  82.73645,  77.25300,  19.42633,  89.47439,  19.09028,  74.03152,  37.21691,  57.36168,   2.38285,  89.47439
  41.01865,  35.19866,  78.22658,  35.00900,  87.19934,  46.27238,  43.07869,  28.43557,  79.94279,  72.48611,  87.19934
  63.81518,  94.01534,  17.05572,  46.36686,  12.71119,  48.03928,  92.95657,   0.02263,  44.54827,  65.96004,  94.01534
  22.81757,  62.87102,  87.55025,  83.82936,  39.13672,  63.51735,  75.07508,  53.96406,  41.73206,  27.19925,  87.55025
  50.57507,  71.30363,   4.76003,  12.09650,  77.09346,  66.69470,  95.27150,   1.07484,  27.91456,  50.10522,  95.27150
  54.73112,  68.84125,  25.41414,  11.84031,  32.45205,  70.54827,  37.33714,  46.43950,  65.67384,  80.02803,  80.02803
  44.26740,  16.71147,  52.64865,  89.46914,  75.38328,  56.40165,  41.19110,  57.66424,  99.43367,  45.73292,  99.43367
  98.16813,  44.57338,  28.27006,  75.25128,  33.63952,  66.50318,  37.07784,  18.56000,  78.22168,  16.46836,  98.16813
  13.16652,  44.98788,   3.24899,  99.09538,  28.26449,  24.43610,  25.29655,  94.68431,  69.18815,  78.63869,  99.09538
  59.84645,  93.58778,   2.52633,  13.95141,  37.37893,  28.01482,   5.40764,  15.29967,  43.15269,  22.08601,  93.58778
  39.72075,  30.71859,  37.96642,  40.98223,  45.76368,  79.87159,  78.05170,  18.75165,   9.51295,  75.82001,  79.87159
  27.05482,  92.03214,  81.14668,  62.12281,   3.28771,  78.82198,  43.40227,  85.53422,   3.98467,  36.81773,  92.03214
  32.25168,  10.72243,   3.17133,  71.77968,  15.94876,  73.45368,  44.57123,  49.42490,  35.27415,  84.80386,  84.80386
  81.78057,  83.36203,  49.54902,  43.81484,  94.89851,  23.44516,  69.35204,  93.32041,  78.52023,   7.64023,  94.89851
  26.86929,  81.73347,  33.58447,  50.01277,  19.36303,  47.87693,  34.81211,  50.63438,  50.38322,   1.29141,  81.73347
  23.26698,  40.14786,  78.06442,  97.74089,  70.82258,  52.71944,  78.19779,  35.81221,  23.93394,  36.74590,  97.74089
  44.95387,  72.43038,  21.54541,  86.26062,  15.83542,  96.00151,  72.38957,  55.16486,   0.85133,  21.10497,  96.00151
  20.52303,  83.85335,  10.65279,  33.04850,  58.59852,  42.69341,  91.46950,  70.60556,  83.83229,  28.11708,  91.46950
  39.86492,  78.70461,  67.22897,  86.41534,  83.67916,  16.73915,  74.04176,  11.71268,  41.03711,  34.85775,  86.41534
   7.79459,  45.91777,  32.60461,  34.22262,  90.08889,  68.56190,  72.16289,  68.68585,  86.36513,  56.52390,  90.08889
  80.83521,  91.71897,  61.15883,  88.23465,  78.74490,  33.60793,  49.07539,  91.78757,  50.76352,  15.63658,  91.78757
   1.34969,  12.16309,  18.07052,  69.79207,   0.05975,  36.64893,  91.22320,  47.60103,  68.87288,  79.39156,  91.22320
  25.07818,  50.19752,  43.90564,   6.54115,  35.71270,  48.18238,  27.00052,  13.95145,  39.08700,  56.28665,  56.28665
  79.92074,   4.21160,  56.79615,  50.71934,   7.17380,  70.80350,  25.23116,  69.10900,  44.39993,  70.26634,  79.92074
  58.21003,  79.00368,  68.88877,  14.93376,  85.11739,  84.46360,  17.48061,  81.83318,  97.79846,  69.65133,  97.79846
  10.62878,  32.00613,   6.59278,  35.12787,  27.82742,  37.82815,  93.16790,  95.42634,   9.71031,  74.47504,  95.42634
  37.85620,  46.30431,   1.10058,  62.41838,  66.99371,  40.70039,  12.86800,  64.25446,  34.00265,  23.84464,  66.99371
  23.32772,  45.08081,  32.52705,  55.35813,  47.36781,  76.83703,  34.61725,  68.62457,  42.86129,   8.04832,  76.83703
  21.16827,  12.70169,  30.51991,  44.27631,  89.06763,  85.41790,  77.77248,  21.48184,  85.84641,  55.79769,  89.06763
  10.66210,  33.25354,  80.65790,  27.71579,   0.19618,  66.79095,  10.48981,  32.92693,  27.05362,  53.71073,  80.65790
  63.72702,  27.34908,  14.23644,  50.33218,   0.13882,  31.22603,  79.67451,  79.27213,  68.10722,  65.21920,  79.67451
  94.30974,  89.99649,  49.18505,  26.85090,  14.00867,  23.47242,  91.48327,  57.60079,   2.08781,   5.72637,  94.30974
  39.81827,  89.30803,  86.15827,  80.12186,  23.15738,  87.89995,   3.60735,  85.97540,  36.50371,  81.96090,  89.30803
  45.45023,  25.68936,  44.27825,  86.72823,  86.48595,   2.29067,  69.49948,  14.21859,  65.98078,   7.27189,  86.72823
  16.26193,   7.75805,  59.72473,   2.44299,  30.88964,  86.81776,  85.10674,  90.31738,  68.34992,  22.19554,  90.31738
  15.34820,  80.56186,  74.50915,  30.34024,  58.45976,  22.24761,  61.50825,  97.72987,  58.25267,  70.11897,  97.72987
  73.59853,  61.39521,  34.91488,  23.16071,   1.68803,  25.36114,  41.29072,  55.52468,  16.10676,  34.20273,  73.59853
  98.46463,  44.10536,  67.04919,  74.03669,  80.43509,  66.00520,   4.49840,  34.37111,  92.72953,  89.71759,  98.46463
  99.79891,  50.06752,  23.70071,  68.32710,  91.04024,  50.90472,  54.88898,  39.67857,  39.76399,  98.22356,  99.79891
  32.33208,   0.40824,  84.09994,  50.37324,  58.69468,  93.97417,  64.60509,  65.84918,  54.70549,  31.81102,  93.97417
  21.62720,  23.60025,   8.52027,  35.35898,  59.26300,  52.38269,  61.67246,  20.41187,  94.15894,  85.40654,  94.15894
